lambda_per_day,total_demand,demand_ratio,high_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
50,100,3.125,0.6,26,0.8410102739726028,0.26954089188744446,9828,10956.0,7.559139784946237,8.537792770555647,0.3929570511765674,36462,22134,36462,14328,0,10438,1866,2
50,100,3.125,0.6,27,0.8401541095890411,0.26744407814075144,9816,10938.0,7.588337367003059,8.583739748794377,0.4033457755496826,36703,21899,36703,14804,0,10218,1865,0
50,100,3.125,0.6,28,0.845291095890411,0.27156241388812347,9855,11003.0,7.525836824796143,8.509148525764674,0.3883438963901901,36290,22197,36290,14093,0,10526,1816,0
50,100,3.125,0.6,29,0.8428082191780822,0.2696755146114103,9865,10957.0,7.520876544323203,8.513463273283945,0.3937289849922091,36581,22178,36581,14403,0,10478,1835,0
50,100,3.125,0.6,30,0.8430650684931507,0.26844396082698585,9868,11005.0,7.581559637208878,8.585255712731229,0.4031284004352557,36760,21941,36760,14819,0,10257,1816,0
50,100,3.125,0.7,1,0.8371575342465754,0.26865835575814156,9784,10900.0,7.349361037050658,8.416826843868417,0.40265802625075514,36418,21754,36418,14664,0,10072,1898,0
50,100,3.125,0.7,2,0.8421232876712329,0.2675669053388146,9828,10957.0,7.344230680931172,8.42552612234897,0.40706759957529065,36731,21779,36731,14952,0,10088,1863,0
50,100,3.125,0.7,3,0.8428082191780822,0.2680831333187868,9829,10965.0,7.338170259812051,8.423985380754964,0.40792057604189397,36664,21708,36664,14956,0,10034,1845,0
50,100,3.125,0.7,4,0.8436643835616439,0.26734417344173445,9865,10998.0,7.367395809348377,8.450785907859078,0.41151761517615176,36900,21715,36900,15185,0,10044,1806,0
50,100,3.125,0.7,5,0.8419520547945205,0.26781581025515344,9835,10978.0,7.350483648088439,8.43370639653623,0.40881736241592465,36723,21710,36723,15013,0,10033,1842,0
50,100,3.125,0.7,6,0.8395547945205479,0.2672277605273193,9811,10938.0,7.361253403479625,8.44266492346244,0.4097891812387645,36714,21669,36714,15045,0,9995,1863,0
50,100,3.125,0.7,7,0.8373287671232876,0.26620131457439294,9801,10916.0,7.397480593129735,8.479330762127221,0.41569341083165845,36818,21513,36818,15305,0,9823,1889,0
50,100,3.125,0.7,8,0.8416095890410958,0.26917293233082706,9845,10968.0,7.377053745474798,8.454873547505127,0.4109090909090909,36575,21546,36575,15029,0,9858,1843,0
50,100,3.125,0.7,9,0.8400684931506849,0.2718116162594427,9823,10928.0,7.310395449123773,8.37787431860317,0.39682891059520187,36139,21798,36139,14341,0,10104,1871,0
50,100,3.125,0.7,10,0.8479452054794521,0.2700403533645981,9904,10999.0,7.334669615703622,8.4230559493947,0.4082778928999891,36676,21702,36676,14974,0,10019,1779,0
50,100,3.125,0.7,11,0.8369006849315068,0.26652858778001853,9780,10893.0,7.38131970260223,8.464626369433695,0.41352809723660544,36694,21520,36694,15174,0,9841,1899,0
50,100,3.125,0.7,12,0.8467465753424658,0.27018455228981547,9882,11009.0,7.322913324471743,8.403226247436773,0.40349965823650036,36575,21817,36575,14758,0,10141,1794,0
50,100,3.125,0.7,13,0.8391267123287671,0.2697591190640055,9799,10922.0,7.358788159111933,8.427997247075018,0.40481761871988986,36325,21620,36325,14705,0,9942,1879,0
50,100,3.125,0.7,14,0.833904109589041,0.27004651677926683,9753,10852.0,7.3452243426828705,8.409956805847823,0.40079189278989924,36116,21641,36116,14475,0,9949,1939,0
50,100,3.125,0.7,15,0.8386986301369863,0.2676753857940243,9783,10924.0,7.342416570771001,8.420269234978658,0.4055762285213965,36548,21725,36548,14823,0,10052,1890,0
50,100,3.125,0.7,16,0.8375856164383562,0.2658887381275441,9798,10907.0,7.366284160560395,8.449525101763907,0.41115332428765267,36850,21699,36850,15151,0,10002,1899,0
50,100,3.125,0.7,17,0.8408390410958904,0.2691390510648795,9819,10947.0,7.33581814835266,8.413014280623852,0.40432530219554313,36483,21732,36483,14751,0,10046,1867,0
50,100,3.125,0.7,18,0.8410102739726028,0.2696027254244739,9813,10927.0,7.337020885930686,8.406148689488434,0.4014781031924831,36398,21785,36398,14613,0,10103,1869,0
50,100,3.125,0.7,19,0.839041095890411,0.2692718459895391,9833,10956.0,7.356050455112507,8.432976421940467,0.40731713996220936,36517,21643,36517,14874,0,9955,1855,0
50,100,3.125,0.7,20,0.839041095890411,0.269306767660135,9813,10934.0,7.35638617754545,8.431829408858883,0.4067457050332071,36438,21617,36438,14821,0,9932,1872,0
50,100,3.125,0.7,21,0.8398972602739726,0.2677399956265034,9795,10941.0,7.367606412382532,8.438169691668488,0.4066258473649683,36584,21708,36584,14876,0,10048,1865,0
50,100,3.125,0.7,22,0.8476883561643835,0.2719298245614035,9920,11045.0,7.315683308119012,8.395120614035088,0.4020559210526316,36480,21813,36480,14667,0,10129,1764,0
50,100,3.125,0.7,23,0.8408390410958904,0.2690381721165686,9832,10955.0,7.309983933899472,8.39649746887399,0.40388562046791626,36545,21785,36545,14760,0,10103,1850,0
50,100,3.125,0.7,24,0.8410958904109589,0.26752907924774433,9844,10955.0,7.330562571756602,8.420453310142406,0.4082237199695619,36796,21775,36796,15021,0,10070,1861,0
50,100,3.125,0.7,25,0.8469178082191781,0.27064032139050587,9903,11020.0,7.332062471290767,8.41305238993195,0.4050449564100462,36591,21770,36591,14821,0,10073,1794,0
50,100,3.125,0.7,26,0.8483732876712329,0.27237461138470853,9900,11033.0,7.346502739789106,8.414642198805954,0.40250914793518033,36347,21717,36347,14630,0,10044,1773,0
50,100,3.125,0.7,27,0.8402397260273973,0.27031422271223815,9807,10929.0,7.377866679071499,8.446306504961411,0.4074696802646086,36280,21497,36280,14783,0,9835,1855,0
50,100,3.125,0.7,28,0.8456335616438356,0.2706847360912982,9867,11000.0,7.340814821642548,8.417123888949853,0.4047514539668605,36452,21698,36452,14754,0,10035,1796,0
50,100,3.125,0.7,29,0.8428938356164384,0.26933151432469304,9871,10972.0,7.337474691698877,8.4212551159618,0.40703956343792635,36650,21732,36650,14918,0,10035,1826,0
50,100,3.125,0.7,30,0.8396404109589041,0.268290016670766,9817,10925.0,7.352148428485716,8.432155448060998,0.40785985624880433,36591,21667,36591,14924,0,9982,1868,0
50,100,3.125,0.8,1,0.8378424657534247,0.26487627917050194,9784,10914.0,7.230754743631998,8.40771021712058,0.4250094753370513,36938,21239,36938,15699,0,9567,1888,0
50,100,3.125,0.8,2,0.8385273972602739,0.2661123790892294,9794,10930.0,7.215303405428131,8.38028475165743,0.418351266166721,36804,21407,36804,15397,0,9730,1883,0
50,100,3.125,0.8,3,0.8415239726027397,0.2694003889664996,9835,10948.0,7.212038816745581,8.37099734297532,0.4157010984194812,36507,21331,36507,15176,0,9656,1840,0
50,100,3.125,0.8,4,0.838013698630137,0.2681884196969282,9787,10910.0,7.209576101623935,8.356698544926424,0.41109253829501546,36493,21491,36493,15002,0,9811,1893,0
50,100,3.125,0.8,5,0.8454623287671232,0.2694697258706196,9889,11014.0,7.206841982778683,8.364733772957655,0.41454575181208786,36698,21485,36698,15213,0,9803,1793,0
50,100,3.125,0.8,6,0.835445205479452,0.26681620483081214,9754,10894.0,7.2193672189459885,8.374839292064447,0.41554285089039034,36557,21366,36557,15191,0,9695,1917,0
50,100,3.125,0.8,7,0.8423801369863013,0.26946500259442335,9867,10968.0,7.237291314950291,8.391129803096922,0.4176475407597564,36617,21324,36617,15293,0,9622,1835,0
50,100,3.125,0.8,8,0.8394691780821918,0.27110951208036976,9796,10958.0,7.253328297611179,8.389837544626795,0.4137768798605153,36133,21182,36133,14951,0,9515,1871,0
50,100,3.125,0.8,9,0.8377568493150684,0.2671007109973031,9805,10908.0,7.210511614915506,8.36767550192051,0.41483015064425616,36709,21481,36709,15228,0,9786,1890,0
50,100,3.125,0.8,10,0.8440924657534247,0.2699866072648755,9878,11002.0,7.209637542566591,8.36507502664881,0.41408150435947194,36587,21437,36587,15150,0,9745,1814,0
50,100,3.125,0.8,11,0.8345034246575342,0.2669293277517853,9756,10878.0,7.229200998163756,8.389860187693234,0.4188897097047799,36549,21239,36549,15310,0,9554,1929,0
50,100,3.125,0.8,12,0.841181506849315,0.2723704215618521,9853,10967.0,7.2107451530016355,8.349578438147892,0.4082930200414651,36175,21405,36175,14770,0,9718,1834,0
50,100,3.125,0.8,13,0.8383561643835616,0.27049791499820497,9795,10897.0,7.181763285024155,8.324514650244401,0.40548452127806467,36211,21528,36211,14683,0,9854,1879,0
50,100,3.125,0.8,14,0.838013698630137,0.2688807632034751,9780,10909.0,7.214222055443501,8.367195447172353,0.4138784263052264,36373,21319,36373,15054,0,9644,1895,0
50,100,3.125,0.8,15,0.8351027397260274,0.2693729992272878,9761,10885.0,7.211241305261193,8.3514184788608,0.40884755491776137,36236,21421,36236,14815,0,9735,1925,0
50,100,3.125,0.8,16,0.8462328767123287,0.27217209507042256,9894,10998.0,7.215056274225938,8.359540052816902,0.4109540052816901,36352,21413,36352,14939,0,9717,1802,0
50,100,3.125,0.8,17,0.8400684931506849,0.269198010825068,9798,10940.0,7.208053691275167,8.35415006731324,0.41050086545594416,36397,21456,36397,14941,0,9799,1859,0
50,100,3.125,0.8,18,0.8445205479452055,0.27077210426566317,9858,10980.0,7.198382448638096,8.344439256186996,0.4090696844013514,36407,21514,36407,14893,0,9834,1822,0
50,100,3.125,0.8,19,0.8410102739726028,0.2671776473146336,9830,10945.0,7.245391271632807,8.407969123722548,0.42204827136333983,36792,21264,36792,15528,0,9574,1860,0
50,100,3.125,0.8,20,0.8422945205479452,0.27097805711765355,9830,10973.0,7.2143528085665976,8.36497960083802,0.4130554636674385,36276,21292,36276,14984,0,9613,1849,0
50,100,3.125,0.8,21,0.8443493150684932,0.2724039044835383,9879,10993.0,7.207826694619148,8.347377709149065,0.4081233110902774,36266,21465,36266,14801,0,9775,1811,0
50,100,3.125,0.8,22,0.8409246575342466,0.26869510493337345,9820,10958.0,7.203193705160842,8.346649519796426,0.40884340711959943,36547,21605,36547,14942,0,9931,1854,0
50,100,3.125,0.8,23,0.839041095890411,0.2683387639987952,9800,10929.0,7.19485892251197,8.347608225404562,0.41094165000958355,36521,21513,36521,15008,0,9844,1869,0
50,100,3.125,0.8,24,0.8379280821917808,0.2670814232700284,9788,10917.0,7.221238112996457,8.373444662737393,0.41464745688714255,36648,21452,36648,15196,0,9774,1890,0
50,100,3.125,0.8,25,0.8462328767123287,0.27016316379239663,9885,10980.0,7.186328504651271,8.338435048785154,0.40946732624559296,36589,21607,36589,14982,0,9923,1799,0
50,100,3.125,0.8,26,0.8422945205479452,0.2682960056672661,9847,10979.0,7.220828635851184,8.388017001798268,0.4199771129638712,36702,21288,36702,15414,0,9613,1828,0
50,100,3.125,0.8,27,0.8388698630136986,0.27041421751248723,9799,10906.0,7.217311923599082,8.35966001600574,0.41051963462759056,36237,21361,36237,14876,0,9683,1879,0
50,100,3.125,0.8,28,0.8384417808219178,0.26974627688913405,9781,10904.0,7.20568632020508,8.346607832322118,0.4083011583011583,36260,21455,36260,14805,0,9769,1905,0
50,100,3.125,0.8,29,0.8363869863013699,0.2658575743557648,9770,10881.0,7.229245503387059,8.386132955998802,0.4175351710250619,36749,21405,36749,15344,0,9712,1923,0
50,100,3.125,0.8,30,0.8421232876712329,0.26836119671639347,9840,10981.0,7.21805679837988,8.389041917800748,0.42092344615048954,36667,21233,36667,15434,0,9554,1839,0
50,100,3.125,0.9,1,0.8457191780821918,0.2692937899393741,9861,11012.0,7.086270260082925,8.311185755639302,0.4203943415806434,36618,21224,36618,15394,0,9553,1810,0
50,100,3.125,0.9,2,0.8358732876712329,0.26949689869055826,9776,10901.0,7.104058272632674,8.312170916609235,0.4171743625086147,36275,21142,36275,15133,0,9450,1916,0
50,100,3.125,0.9,3,0.844777397260274,0.26850819716701557,9876,11013.0,7.089548738155549,8.313123623610016,0.4204072754955004,36781,21318,36781,15463,0,9635,1807,0
50,100,3.125,0.9,4,0.8468321917808219,0.27059016932434654,9876,11009.0,7.0763999624800675,8.292043399638336,0.4158036056770234,36498,21322,36498,15176,0,9649,1797,0
50,100,3.125,0.9,5,0.8384417808219178,0.27001491795126803,9774,10898.0,7.096579666446811,8.297474998618709,0.41361401182385765,36198,21226,36198,14972,0,9566,1886,0
50,100,3.125,0.9,6,0.8444349315068493,0.2728731054320168,9866,10974.0,7.085016993957704,8.292095364531475,0.41409447947781836,36156,21184,36156,14972,0,9501,1817,0
50,100,3.125,0.9,7,0.8375856164383562,0.27006795204684825,9777,10892.0,7.093642164972819,8.301640793326335,0.41564001988840393,36202,21155,36202,15047,0,9463,1915,0
50,100,3.125,0.9,8,0.8457191780821918,0.2688622754491018,9878,11023.0,7.121439067165948,8.347060424605335,0.4257757212847033,36740,21097,36740,15643,0,9420,1799,0
50,100,3.125,0.9,9,0.843236301369863,0.2716876102292769,9859,10973.0,7.07515294117647,8.287229938271604,0.41440696649029984,36288,21250,36288,15038,0,9571,1820,0
50,100,3.125,0.9,10,0.8445205479452055,0.26824086935207125,9849,10977.0,7.088550983899821,8.315630361957677,0.4214668954435275,36717,21242,36717,15475,0,9561,1832,0
50,100,3.125,0.9,11,0.8383561643835616,0.2666521490595313,9796,10922.0,7.111586147926464,8.34488390451044,0.42698097286114817,36737,21051,36737,15686,0,9371,1884,0
50,100,3.125,0.9,12,0.8373287671232876,0.27108166546543216,9779,10902.0,7.109374262101535,8.3032377889893,0.41301214170870987,36074,21175,36074,14899,0,9495,1901,0
50,100,3.125,0.9,13,0.8430650684931507,0.2690016938965084,9846,10958.0,7.0741959751739705,8.299928965630293,0.4189388558002295,36602,21268,36602,15334,0,9582,1840,0
50,100,3.125,0.9,14,0.8356164383561644,0.2678302738489317,9790,10896.0,7.09497945496623,8.31729269827374,0.42075889803846467,36553,21173,36553,15380,0,9482,1901,0
50,100,3.125,0.9,15,0.8404109589041096,0.2687148539295021,9796,10916.0,7.110634284366895,8.31932519544644,0.41832396104786723,36455,21205,36455,15250,0,9534,1875,0
50,100,3.125,0.9,16,0.8363013698630137,0.26912361038316185,9756,10891.0,7.102472996020466,8.312846542164355,0.417726407547378,36251,21108,36251,15143,0,9436,1916,0
50,100,3.125,0.9,17,0.8408390410958904,0.2680116847306779,9817,10960.0,7.092942392632271,8.310955800049141,0.41898495727429086,36629,21282,36629,15347,0,9617,1848,0
50,100,3.125,0.9,18,0.8438356164383561,0.270042194092827,9856,10991.0,7.063403937669124,8.275439750123294,0.412734944380514,36498,21434,36498,15064,0,9760,1818,0
50,100,3.125,0.9,19,0.8435787671232877,0.26921500587447744,9853,10972.0,7.090142180094786,8.322413180687997,0.42348151588841226,36599,21100,36599,15499,0,9408,1839,0
50,100,3.125,0.9,20,0.8395547945205479,0.26775896496074836,9789,10939.0,7.119842175318501,8.34276101643918,0.424601329358024,36559,21036,36559,15523,0,9380,1867,0
50,100,3.125,0.9,21,0.8389554794520548,0.26956139628134357,9815,10917.0,7.095825651207867,8.312817555134437,0.41904918843206723,36411,21153,36411,15258,0,9464,1874,0
50,100,3.125,0.9,22,0.8404965753424658,0.26777444837918823,9830,10932.0,7.082334696179331,8.308771451920459,0.42034867883410515,36710,21279,36710,15431,0,9586,1863,0
50,100,3.125,0.9,23,0.8441780821917808,0.27290329718964373,9866,10994.0,7.073865766779153,8.273069263111308,0.4098251825625138,36152,21336,36152,14816,0,9660,1810,0
50,100,3.125,0.9,24,0.8376712328767123,0.26978486626449605,9794,10907.0,7.099348995188225,8.306255681348649,0.4160813155937526,36303,21198,36303,15105,0,9511,1893,0
50,100,3.125,0.9,25,0.8414383561643836,0.2690948925099274,9826,10946.0,7.094577553593947,8.296371354237984,0.41363823086402846,36515,21411,36515,15104,0,9723,1862,0
50,100,3.125,0.9,26,0.8406678082191781,0.2688946719627448,9816,10937.0,7.0933245395015785,8.309820572524313,0.4185180112313382,36505,21227,36505,15278,0,9545,1866,0
50,100,3.125,0.9,27,0.8476027397260274,0.27134054498151444,9908,11016.0,7.092782535052225,8.307818704641928,0.4179378337669451,36515,21254,36515,15261,0,9568,1778,0
50,100,3.125,0.9,28,0.8369006849315068,0.26650266502665027,9750,10897.0,7.094593323930418,8.310837775044417,0.4186141861418614,36585,21270,36585,15315,0,9597,1923,0
50,100,3.125,0.9,29,0.8464897260273972,0.2699378136591752,9897,11013.0,7.080471649363461,8.304931267728563,0.4194032293257691,36664,21287,36664,15377,0,9599,1791,0
50,100,3.125,0.9,30,0.836472602739726,0.27060158282140684,9779,10891.0,7.107676969092722,8.314212186617965,0.4171509214677071,36138,21063,36138,15075,0,9373,1911,0
65,130,4.0625,0.0,1,0.8347602739726028,0.20599568107719016,9730,10866.0,9.458385238243538,9.458385238243538,0.0,47234,25688,25688,0,21546,13999,1923,36
65,130,4.0625,0.0,2,0.8353595890410959,0.2049808429118774,9737,10890.0,9.453804664157387,9.453804664157387,0.0,47502,25771,25771,0,21731,14088,1915,31
65,130,4.0625,0.0,3,0.8415239726027397,0.20502678720910766,9797,10942.0,9.470741678022192,9.470741678022192,0.0,47784,25685,25685,0,22099,14001,1853,34
65,130,4.0625,0.0,4,0.8355308219178083,0.2052610517891367,9746,10876.0,9.437553431258257,9.437553431258257,0.0,47481,25734,25734,0,21747,14037,1914,37
65,130,4.0625,0.0,5,0.8416095890410958,0.20630787644625495,9825,10929.0,9.455269084414072,9.455269084414072,0.0,47623,25754,25754,0,21869,14050,1847,32
65,130,4.0625,0.0,6,0.844263698630137,0.20710208723856863,9833,10958.0,9.436541306548314,9.436541306548314,0.0,47479,25686,25686,0,21793,14001,1816,36
65,130,4.0625,0.0,7,0.835445205479452,0.20429678476174476,9728,10883.0,9.460232385274441,9.460232385274441,0.0,47617,25561,25561,0,22056,13888,1918,27
65,130,4.0625,0.0,8,0.8389554794520548,0.20665499124343256,9794,10926.0,9.495290423861853,9.495290423861853,0.0,47393,25480,25480,0,21913,13784,1867,35
65,130,4.0625,0.0,9,0.8380993150684931,0.20539745878399665,9780,10903.0,9.432799348357317,9.432799348357317,0.0,47615,25781,25781,0,21834,14095,1876,30
65,130,4.0625,0.0,10,0.8337328767123288,0.20513846477835107,9741,10863.0,9.462432915921289,9.462432915921289,0.0,47485,25714,25714,0,21771,14021,1921,31
65,130,4.0625,0.0,11,0.8396404109589041,0.2043990967634022,9776,10924.0,9.475830875122911,9.475830875122911,0.0,47828,25425,25425,0,22403,13755,1863,31
65,130,4.0625,0.0,12,0.8456335616438356,0.20863933628224937,9858,10996.0,9.461985113596509,9.461985113596509,0.0,47249,25661,25661,0,21588,13972,1798,33
65,130,4.0625,0.0,13,0.8470890410958904,0.20885768067511262,9875,11015.0,9.443714241533941,9.443714241533941,0.0,47281,25868,25868,0,21413,14175,1787,31
65,130,4.0625,0.0,14,0.832791095890411,0.20421809617932166,9712,10844.0,9.475695255900911,9.475695255900911,0.0,47557,25674,25674,0,21883,13988,1943,31
65,130,4.0625,0.0,15,0.8401541095890411,0.20536425785345805,9793,10931.0,9.431179883945841,9.431179883945841,0.0,47686,25850,25850,0,21836,14174,1847,36
65,130,4.0625,0.0,16,0.8370719178082192,0.20709153522384252,9742,10909.0,9.478117647058824,9.478117647058824,0.0,47042,25500,25500,0,21542,13816,1897,45
65,130,4.0625,0.0,17,0.8430650684931507,0.20825727021863724,9811,10971.0,9.420946782178218,9.420946782178218,0.0,47110,25856,25856,0,21254,14197,1815,33
65,130,4.0625,0.0,18,0.8414383561643836,0.20630070593193553,9790,10941.0,9.43096978840277,9.43096978840277,0.0,47455,25851,25851,0,21604,14181,1844,36
65,130,4.0625,0.0,19,0.8369006849315068,0.20554267650158062,9753,10905.0,9.466429715267742,9.466429715267742,0.0,47450,25603,25603,0,21847,13922,1896,32
65,130,4.0625,0.0,20,0.8441780821917808,0.21015189386656413,9837,10991.0,9.445423702374917,9.445423702374917,0.0,46809,25643,25643,0,21166,13966,1818,22
