scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,post_threshold_balking_rate,w1,w2,objective_name,direction,near_tie_tolerance,fcfs_mean,exact_best_q_values,exact_best_value,near_tie_q_values,near_tie_q_ranges,best_strict_q_values,best_strict_near_tie_q_values,best_strict_q_ranges,best_strict_value,best_strict_delta_vs_fcfs,composition_effect_likely,class_1_service_rate_delta_min,class_1_service_rate_delta_max,class_2_service_rate_delta_min,class_2_service_rate_delta_max,class_1_no_offer_rate_delta_min,class_1_no_offer_rate_delta_max,class_2_no_offer_rate_delta_min,class_2_no_offer_rate_delta_max
t12_12_b03_l50,50,50,12,12,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.2689133389865411,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0259767264410661,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,1.0,1.0,T_wait_offered,minimize,0.01,10.012581797916052,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.624522378366421,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.4203835616438356,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1304965753424658,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.2688969316649358,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0849711468481927,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,1.5,1.0,T_wait_offered,minimize,0.01,10.012125514757273,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.624066095207641,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.420349600456621,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1917394406392694,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.2688859934505322,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.124300760452944,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,2.0,1.0,T_wait_offered,minimize,0.01,10.011818318049958,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.623758898500326,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b05_l25,25,25,12,12,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b05_l25,25,25,12,12,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b05_l25,25,25,12,12,0.5,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b05_l25,25,25,12,12,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4799400684931506,24,24,24,24,24,0.4799400684931506,0.0222880993150684,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.614526961688955,24,24,24,24,24,0.614526961688955,0.0277448894283951,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b05_l25,25,25,12,12,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5339657534246575,24,24,24,24,24,0.5339657534246575,0.0762722602739724,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.683863277649841,24,24,24,24,24,0.683863277649841,0.0968682988361095,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b05_l25,25,25,12,12,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.5699828767123287,24,24,24,24,24,0.5699828767123287,0.1122617009132419,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.7300874882904317,24,24,24,24,24,0.7300874882904317,0.142950571774586,False,0.3733619364669673,0.3733619364669673,-0.3178721576101767,-0.3178721576101767,0.0,0.0,0.0713271897247769,0.0713271897247769
t12_12_b05_l25,25,25,12,12,0.5,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b05_l50,50,50,12,12,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.4207805365296803,0,0.4207805365296803,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4204081050228311,-0.0003724315068491,False,0.0011918128153663,0.0084370412039394,-0.0077068752266326,-0.000199604174315,-0.000806695987427,0.00155457162893,-0.0006454843833842,0.0015315514965389
t12_12_b05_l50,50,50,12,12,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.2695340190809557,2,0.2697982205698678,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2697982205698678,0.000264201488912,False,0.0011918128153663,0.0084370412039394,-0.0077068752266326,-0.000199604174315,-0.000806695987427,0.00155457162893,-0.0006454843833842,0.0015315514965389
t12_12_b05_l50,50,50,12,12,0.5,0.5,1.0,T_wait_offered,minimize,0.01,10.375124116596972,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.98706469704734,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4206057363013699,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0384610445205479,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.2694967941814215,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0253932712461857,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.0,1.0,T_wait_offered,minimize,0.01,10.3745563896782,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.986496970128569,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.4205008561643836,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1303792808219178,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.2694744592417009,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0843936192714276,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,1.5,1.0,T_wait_offered,minimize,0.01,10.374216864501443,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.986157444951814,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.4204309360730594,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.191658105022831,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.2694595692818872,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.123727184621589,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b05_l50,50,50,12,12,0.5,2.0,1.0,T_wait_offered,minimize,0.01,10.373990968207792,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.985931548658161,False,0.3203950113723958,0.3203950113723958,-0.2696084688800243,-0.2696084688800243,-0.0298027393837221,-0.0298027393837221,0.9704703456184024,0.9704703456184024
t12_12_b07_l25,25,25,12,12,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b07_l25,25,25,12,12,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b07_l25,25,25,12,12,0.7,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b07_l25,25,25,12,12,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4797281678082191,24,24,24,24,24,0.4797281678082191,0.0220761986301369,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.613059361969881,24,24,24,24,24,0.613059361969881,0.026277289709321,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b07_l25,25,25,12,12,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5337739726027395,24,24,24,24,24,0.5337739726027395,0.0760804794520545,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.6820485447987148,24,24,24,24,24,0.6820485447987148,0.0950535659849833,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b07_l25,25,25,12,12,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.56980450913242,24,24,24,24,24,0.56980450913242,0.1120833333333332,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.728041333351271,24,24,24,24,24,0.728041333351271,0.1409044168354253,False,0.3701586710876333,0.3701586710876333,-0.317604091668991,-0.317604091668991,0.0,0.0,0.0066448529389097,0.0066448529389097
t12_12_b07_l25,25,25,12,12,0.7,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b07_l50,50,50,12,12,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.4198615867579908,0,0.4198615867579908,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4195861872146119,-0.0002753995433789,False,0.0005276890182123,0.0069032224796511,-0.0065493852185444,-0.0005301016067538,-1.081892153338184e-05,4.450894889799741e-08,-5.417901397058435e-06,2.9375031698125975e-06
t12_12_b07_l50,50,50,12,12,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.2688859912952385,0,0.2688859912952385,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2687084865634733,-0.0001775047317651,False,0.0005276890182123,0.0069032224796511,-0.0065493852185444,-0.0005301016067538,-1.081892153338184e-05,4.450894889799741e-08,-5.417901397058435e-06,2.9375031698125975e-06
t12_12_b07_l50,50,50,12,12,0.7,0.5,1.0,T_wait_offered,minimize,0.01,10.33099830185987,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.942938882310238,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4201348458904109,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0389319349315069,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.2689309423344211,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0259591230931861,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.0,1.0,T_wait_offered,minimize,0.01,10.330615349827486,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.942555930277854,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.420298801369863,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1305813356164384,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.2689579129579308,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0849101655551978,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,1.5,1.0,T_wait_offered,minimize,0.01,10.330384459249808,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.942325039700177,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.4204081050228311,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1916809360730593,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.2689758933736038,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1242108605298724,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
t12_12_b07_l50,50,50,12,12,0.7,2.0,1.0,T_wait_offered,minimize,0.01,10.330230064235986,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.942170644686354,False,0.3207143354032452,0.3207143354032452,-0.2687960892168731,-0.2687960892168731,-3.277763914427336e-05,-3.277763914427336e-05,0.9999726227812384,0.9999726227812384
