background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.1,100,0.1739218540166891,0.8260781459833109,True,-0.026387686281340188,-0.027252052203917486,-0.02552332035876289,pre_minus_post_gap_effect,reversed
H7B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.2,100,0.1780845486407991,0.8219154513592009,True,-0.03903442206752711,-0.04001649236796866,-0.03805235176708555,pre_minus_post_gap_effect,reversed
H7B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.3,100,0.18252803166963788,0.8174719683303622,True,-0.011498418979626317,-0.01245848120573385,-0.010538356753518784,pre_minus_post_gap_effect,reversed
H7B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.5,100,0.19399798370874563,0.8060020162912543,True,0.011109472606563038,0.010131466849676635,0.012087478363449441,,supported
H7B0165,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.5,0.5,0.05,100,0.15323051511643024,0.8467694848835697,True,-0.003498757642209828,-0.004454966719480708,-0.0025425485649389484,pre_minus_post_gap_effect,reversed
H7B0165,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.5,0.5,0.1,100,0.15707868495565733,0.8429213150443426,True,-0.006463077964057365,-0.007545332931939288,-0.005380822996175443,pre_minus_post_gap_effect,reversed
H7B0165,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.5,0.5,0.2,100,0.1656441863568684,0.8343558136431315,True,-0.012692299595781971,-0.013722608056066468,-0.011661991135497474,pre_minus_post_gap_effect,reversed
H7B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.05,100,0.36361757899520497,0.636382421004795,True,-0.0009611176315980946,-0.0026450625884083803,0.0007228273252121913,pre_minus_post_gap_effect,inconclusive
H7B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.1,100,0.35903436947340434,0.6409656305265956,True,-0.002516602901482372,-0.004262663725334798,-0.000770542077629946,pre_minus_post_gap_effect,reversed
H7B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.2,100,0.35708301381582785,0.642916986184172,True,-0.007229884434965845,-0.009126116403138353,-0.005333652466793339,pre_minus_post_gap_effect,reversed
H7B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.3,100,0.35280687845277603,0.6471931215472239,True,-0.010237858810871745,-0.01207455875392821,-0.00840115886781528,pre_minus_post_gap_effect,reversed
H7B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.5,100,0.36352772861236554,0.6364722713876344,True,-0.011326523875161178,-0.013264661445329656,-0.0093883863049927,pre_minus_post_gap_effect,reversed
H7B0275,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.5,0.5,9,9,0.5,0.5,0.7,0.7,0.05,100,0.3216221347324592,0.6783778652675408,True,-0.009726838060204229,-0.011185493851940754,-0.008268182268467704,pre_minus_post_gap_effect,reversed
