background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_background,cancel_class2_background,target_loss_share,arm,focal_probability,realized_focal_loss_share,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.05680990531682447,0.573458904109589,0.7381849315068493,0.7217672413793104,0.040129900255161215,0.040948275862068964,0.9431900946831755,0.6287113559840832,0.0709051724137931,0.0,0.10070400979491889,0.22174657534246575,0.3517123287671233,0.2351027397260274,0.5030821917808219,0.03860160233066278,0.041934496479951025,0.31447873869909226,-0.10070400979491889,0.0033328941492882444,2039,1373,3267,1373,3267,1373,2938,0,329,0,0,78,884,1295,2054,0.0,0.0,0.0,0.03860160233066278,0.04084411164057182,0.0,0.10070400979491889,0.05680990531682447,0.2705846342209979,0.0,0.0,4640,4640
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04096045197740113,0.5736301369863014,0.7433219178082192,0.7164242942686057,0.019120018428933426,0.019461077844311378,0.9590395480225988,0.6110429447852761,0.07164242942686057,0.0,0.10276073619631902,0.23253424657534247,0.3410958904109589,0.24246575342465754,0.5008561643835616,0.021892655367231638,0.018404907975460124,0.34799660323732273,-0.10276073619631902,-0.003487747391771514,2040,1416,3260,1416,3260,1416,2925,0,335,0,0,58,933,1358,1992,0.0,0.0,0.0,0.021892655367231638,0.017777777777777778,0.0,0.10276073619631902,0.04096045197740113,0.2861963190184049,0.0,0.0,4676,4676
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.06331727460426703,0.5803082191780822,0.7462328767123287,0.7253852739726028,0.027076640660853604,0.027183219178082193,0.9366827253957329,0.630009319664492,0.06720890410958905,0.0,0.09754582168375271,0.23304794520547945,0.34726027397260273,0.2488013698630137,0.4974315068493151,0.028905712319339298,0.026405716060888474,0.3066734057312409,-0.09754582168375271,-0.002499996258450824,2041,1453,3219,1453,3219,1453,2905,0,314,0,0,92,877,1361,2028,0.0,0.0,0.0,0.028905712319339298,0.026161790017211705,0.0,0.09754582168375271,0.06331727460426703,0.2724448586517552,0.0,0.0,4672,4672
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.05296610169491525,0.5950342465753424,0.7565068493150685,0.7328131590046394,0.033952014486192846,0.03395191902150991,0.9470338983050848,0.6416115453998797,0.06832560101223113,0.0,0.0974143114852676,0.22962328767123288,0.3654109589041096,0.24246575342465754,0.5140410958904109,0.03389830508474576,0.03397474443776308,0.30542235290520503,-0.0974143114852676,7.643935301731436e-05,2042,1416,3326,1416,3326,1416,3002,0,324,0,0,75,868,1341,2134,0.0,0.0,0.0,0.03389830508474576,0.03397734843437708,0.0,0.0974143114852676,0.05296610169491525,0.2609741431148527,0.0,0.0,4742,4742
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04988830975428146,0.5578767123287671,0.710445205479452,0.7253505452926775,0.01783132530120482,0.01736033830402849,0.9501116902457185,0.6295238095238095,0.0763409748497663,0.0,0.10888888888888888,0.2184931506849315,0.33955479452054793,0.22996575342465753,0.48065068493150687,0.016381236038719285,0.017777777777777778,0.320587880721909,-0.10888888888888888,0.0013965417390584926,2043,1343,3150,1343,3150,1343,2807,0,343,0,0,67,824,1276,1983,0.0,0.0,0.0,0.016381236038719285,0.018525115781973637,0.0,0.10888888888888888,0.04988830975428146,0.2615873015873016,0.0,0.0,4493,4493
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04971988795518207,0.5736301369863014,0.7412671232876712,0.7165455322787516,0.025398291387670285,0.025010688328345448,0.9502801120448179,0.6138461538461538,0.0741769987174006,0.0,0.10676923076923077,0.23236301369863013,0.3416095890410959,0.24452054794520547,0.4970890410958904,0.024509803921568627,0.02523076923076923,0.33643395819866406,-0.10676923076923077,0.0007209653092006031,2044,1428,3250,1428,3250,1428,2903,0,347,0,0,71,908,1357,1995,0.0,0.0,0.0,0.024509803921568627,0.02583534274888047,0.0,0.10676923076923077,0.04971988795518207,0.2793846153846154,0.0,0.0,4678,4678
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.0520904729266621,0.5830479452054794,0.7357876712328767,0.7295907435183201,0.021177565743542005,0.021427040925648167,0.9479095270733379,0.6302992518703242,0.07928005142489822,0.0,0.11533665835411472,0.23681506849315068,0.3462328767123288,0.24982876712328766,0.48595890410958903,0.019876627827278958,0.02213216957605985,0.31761027520301366,-0.11533665835411472,0.0022555417487808913,2045,1459,3208,1459,3208,1459,2838,0,370,0,0,76,816,1383,2022,0.0,0.0,0.0,0.019876627827278958,0.021846370683579985,0.0,0.11533665835411472,0.0520904729266621,0.2543640897755611,0.0,0.0,4667,4667
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04021813224267212,0.5936643835616439,0.7482876712328768,0.7390748241313153,0.018535469107551487,0.01833297804306118,0.9597818677573279,0.6386476426799007,0.06842890641654231,0.0,0.09956575682382134,0.2410958904109589,0.35256849315068495,0.2511986301369863,0.4970890410958904,0.024539877300613498,0.015508684863523574,0.32113422507742717,-0.09956575682382134,-0.009031192437089924,2046,1467,3224,1467,3224,1467,2903,0,321,0,0,59,844,1408,2059,0.0,0.0,0.0,0.024539877300613498,0.015501205649328281,0.0,0.09956575682382134,0.04021813224267212,0.2617866004962779,0.0,0.0,4691,4691
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.05352112676056338,0.5712328767123288,0.7229452054794521,0.7325428194993412,0.014211274277593557,0.01427316644707949,0.9464788732394366,0.635609444798979,0.07290294246815986,0.0,0.10593490746649649,0.23013698630136986,0.3410958904109589,0.24315068493150685,0.4797945205479452,0.015492957746478873,0.01372048500319081,0.3108694284404576,-0.10593490746649649,-0.0017724727432880637,2047,1420,3134,1420,3134,1420,2802,0,332,0,0,76,810,1344,1992,0.0,0.0,0.0,0.015492957746478873,0.013561741613133477,0.0,0.10593490746649649,0.05352112676056338,0.25845564773452456,0.0,0.0,4554,4554
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04961020552799433,0.5715753424657535,0.7398972602739726,0.7203280103582218,0.02707706549409859,0.026542943461372464,0.9503897944720057,0.6196090598820975,0.06754423823910229,0.0,0.09711448960595719,0.22962328767123288,0.34195205479452057,0.2416095890410959,0.4982876712328767,0.029057406094968107,0.025442134657151724,0.3307807345899082,-0.09711448960595719,-0.0036152714378163836,2048,1411,3223,1411,3223,1411,2910,0,313,0,0,70,913,1341,1997,0.0,0.0,0.0,0.029057406094968107,0.02611683848797251,0.0,0.09711448960595719,0.04961020552799433,0.2832764505119454,0.0,0.0,4634,4634
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.055232558139534885,0.575,0.7289383561643835,0.7299587225722355,0.03428034749941301,0.03432543993048012,0.9447674418604651,0.638363805392005,0.07473386921572887,0.0,0.10660055779361637,0.2226027397260274,0.3527397260273973,0.2356164383561644,0.4936643835616438,0.03924418604651163,0.03222807561202355,0.30640363646846014,-0.10660055779361637,-0.0070161104344880765,2049,1376,3227,1376,3227,1376,2883,0,344,0,0,76,823,1300,2060,0.0,0.0,0.0,0.03924418604651163,0.03191120360735345,0.0,0.10660055779361637,0.055232558139534885,0.2550356368143787,0.0,0.0,4603,4603
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.05255579553635709,0.5773972602739726,0.7400684931506849,0.7205128205128205,0.02174919018972698,0.02200854700854701,0.9474442044636429,0.6247341233667578,0.0764957264957265,0.0,0.10878152537222728,0.22534246575342465,0.35205479452054794,0.23784246575342466,0.5022260273972603,0.022318214542836574,0.02187784867821331,0.32271008109688504,-0.10878152537222728,-0.00044036586462326346,2050,1389,3291,1389,3291,1389,2933,0,358,0,0,73,877,1316,2056,0.0,0.0,0.0,0.022318214542836574,0.021479713603818614,0.0,0.10878152537222728,0.05255579553635709,0.2664843512610149,0.0,0.0,4680,4680
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.046143250688705235,0.5789383561643836,0.7397260273972602,0.7264718521701762,0.02013888888888889,0.019982810485603783,0.9538567493112947,0.6233603997501561,0.07176622260421144,0.0,0.10430980637101811,0.23715753424657535,0.34178082191780823,0.24863013698630138,0.4910958904109589,0.02134986225895317,0.019362898188632106,0.3304963495611386,-0.10430980637101811,-0.0019869640703210623,2051,1452,3202,1452,3202,1452,2868,0,334,0,0,67,872,1385,1996,0.0,0.0,0.0,0.02134986225895317,0.019525801952580194,0.0,0.10430980637101811,0.046143250688705235,0.2723297938788257,0.0,0.0,4654,4654
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04580152671755725,0.5801369863013699,0.739041095890411,0.7306448134569765,0.028730305838739572,0.028251024369204226,0.9541984732824428,0.6298498122653317,0.06922579253827905,0.0,0.10043804755944931,0.23544520547945205,0.3446917808219178,0.24674657534246575,0.4922945205479452,0.031228313671061762,0.02690863579474343,0.32434866101711113,-0.10043804755944931,-0.004319677876318331,2052,1441,3196,1441,3196,1441,2875,0,321,0,0,66,862,1375,2013,0.0,0.0,0.0,0.031228313671061762,0.027478260869565216,0.0,0.10043804755944931,0.04580152671755725,0.26971214017521905,0.0,0.0,4637,4637
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.048557353976073185,0.5779109589041096,0.7351027397260274,0.7319453480806767,0.023759608665269043,0.02450661461721969,0.9514426460239268,0.6341692789968651,0.06896551724137931,0.0,0.09968652037617555,0.23150684931506849,0.3464041095890411,0.24332191780821918,0.4917808219178082,0.028149190710767064,0.022884012539184952,0.31727336702706166,-0.09968652037617555,-0.005265178171582112,2053,1421,3190,1421,3190,1421,2872,0,318,0,0,69,849,1352,2023,0.0,0.0,0.0,0.028149190710767064,0.02158774373259053,0.0,0.09968652037617555,0.048557353976073185,0.26614420062695926,0.0,0.0,4611,4611
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.03942652329749104,0.565068493150685,0.7239726027397261,0.7211538461538461,0.02128666035950804,0.021416083916083916,0.9605734767025089,0.6161584407419051,0.07604895104895106,0.0,0.10939955988682804,0.22945205479452055,0.3356164383561644,0.23886986301369864,0.4851027397260274,0.024372759856630826,0.020119459289531592,0.34441503596060385,-0.10939955988682804,-0.004253300567099234,2054,1395,3181,1395,3181,1395,2833,0,348,0,0,55,873,1340,1960,0.0,0.0,0.0,0.024372759856630826,0.019767031415460642,0.0,0.10939955988682804,0.03942652329749104,0.2744419993712669,0.0,0.0,4576,4576
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04511784511784512,0.5886986301369863,0.7479452054794521,0.7336747759282971,0.02976190476190476,0.029449423815621,0.9548821548821549,0.6310527960012496,0.0678617157490397,0.0,0.09934395501405811,0.24280821917808218,0.3458904109589041,0.2542808219178082,0.4936643835616438,0.03164983164983165,0.028428616057482037,0.32382935888090525,-0.09934395501405811,-0.0032212155923496133,2055,1485,3201,1485,3201,1485,2883,0,318,0,0,67,863,1418,2020,0.0,0.0,0.0,0.03164983164983165,0.02878945542837322,0.0,0.09934395501405811,0.04511784511784512,0.2696032489846923,0.0,0.0,4686,4686
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04184397163120567,0.5883561643835616,0.7583904109589041,0.7218487394957983,0.03048092120117408,0.030672268907563024,0.9581560283687943,0.6223880597014926,0.06953781512605042,0.0,0.09880597014925373,0.23133561643835615,0.3570205479452055,0.24143835616438356,0.5169520547945206,0.028368794326241134,0.03164179104477612,0.33576796866730174,-0.09880597014925373,0.0032729967185349887,2056,1410,3350,1410,3350,1410,3019,0,331,0,0,59,934,1351,2085,0.0,0.0,0.0,0.028368794326241134,0.03146737330241802,0.0,0.09880597014925373,0.04184397163120567,0.27880597014925373,0.0,0.0,4760,4760
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04864091559370529,0.575513698630137,0.7453767123287671,0.7217092548851192,0.031013094417643005,0.03006227184882972,0.9513590844062947,0.6231972997852102,0.06527807601460167,0.0,0.09328014728444307,0.22773972602739725,0.34777397260273973,0.23938356164383562,0.5059931506849316,0.035050071530758224,0.027922675667382633,0.3281617846210845,-0.09328014728444307,-0.007127395863375591,2057,1398,3259,1398,3259,1398,2955,0,304,0,0,68,924,1330,2031,0.0,0.0,0.0,0.035050071530758224,0.02910321489001692,0.0,0.09328014728444307,0.04864091559370529,0.2835225529303467,0.0,0.0,4657,4657
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.042105263157894736,0.5660958904109589,0.7226027397260274,0.7291574768416409,0.022748815165876776,0.02227613586237318,0.9578947368421052,0.634207240948814,0.06925452139391267,0.0,0.09800249687890138,0.21815068493150686,0.34794520547945207,0.22773972602739725,0.4948630136986301,0.01804511278195489,0.024032459425717852,0.32368749589329127,-0.09800249687890138,0.005987346643762964,2058,1330,3204,1330,3204,1330,2890,0,314,0,0,56,858,1274,2032,0.0,0.0,0.0,0.01804511278195489,0.02491349480968858,0.0,0.09800249687890138,0.042105263157894736,0.26779026217228463,0.0,0.0,4534,4534
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.039638386648122394,0.5917808219178082,0.7553082191780822,0.7295584196070146,0.022696323195642305,0.022607225860976125,0.9603616133518776,0.6288315629742033,0.0690893724910205,0.0,0.0992412746585736,0.23647260273972603,0.3547945205479452,0.24623287671232877,0.5082191780821917,0.021557719054242003,0.023065250379362672,0.33153005037767436,-0.0992412746585736,0.0015075313251206694,2059,1438,3295,1438,3295,1438,2968,0,327,0,0,57,896,1381,2072,0.0,0.0,0.0,0.021557719054242003,0.02324797843665768,0.0,0.0992412746585736,0.039638386648122394,0.2719271623672231,0.0,0.0,4733,4733
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.03785714285714286,0.5792808219178082,0.752568493150685,0.7122105263157895,0.0348122866894198,0.03431578947368421,0.9621428571428572,0.6077611940298507,0.07473684210526316,0.0,0.10597014925373134,0.23065068493150684,0.34863013698630135,0.23972602739726026,0.5128424657534246,0.032857142857142856,0.03492537313432836,0.35438166311300645,-0.10597014925373134,0.002068230277185501,2060,1400,3350,1400,3350,1400,2995,0,355,0,0,53,959,1347,2036,0.0,0.0,0.0,0.032857142857142856,0.035726210350584306,0.0,0.10597014925373134,0.03785714285714286,0.28626865671641794,0.0,0.0,4750,4750
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04512893982808023,0.5962328767123287,0.763527397260274,0.727234753550543,0.04598474652310453,0.04678362573099415,0.9548710601719198,0.6335495283018868,0.06892230576441102,0.0,0.0972877358490566,0.22825342465753426,0.36797945205479454,0.23904109589041095,0.5243150684931507,0.04011461318051576,0.049528301886792456,0.321321531870033,-0.0972877358490566,0.009413688706276693,2061,1396,3392,1396,3392,1396,3062,0,330,0,0,63,913,1333,2149,0.0,0.0,0.0,0.04011461318051576,0.04866100587851078,0.0,0.0972877358490566,0.04512893982808023,0.2691627358490566,0.0,0.0,4788,4788
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04567814476458187,0.5893835616438357,0.7529109589041096,0.7264668636555509,0.021378212417557427,0.02089489235964542,0.9543218552354181,0.628657616892911,0.07197129590544533,0.0,0.1028657616892911,0.23253424657534247,0.35684931506849316,0.24366438356164383,0.5092465753424658,0.017568517217146872,0.022322775263951735,0.32566423834250713,-0.1028657616892911,0.004754258046804863,2062,1423,3315,1423,3315,1423,2974,0,341,0,0,65,890,1358,2084,0.0,0.0,0.0,0.017568517217146872,0.02320107599193006,0.0,0.1028657616892911,0.04567814476458187,0.2684766214177979,0.0,0.0,4738,4738
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04951185495118549,0.5886986301369863,0.748458904109589,0.7333617747440273,0.030427819720887667,0.03007679180887372,0.9504881450488145,0.6376767055931162,0.06761945392491468,0.0,0.09741856177012907,0.23339041095890412,0.3553082191780822,0.24554794520547946,0.5029109589041096,0.03138075313807531,0.02950215119852489,0.31281143945569834,-0.09741856177012907,-0.0018786019395504207,2063,1434,3254,1434,3254,1434,2937,0,317,0,0,71,862,1363,2075,0.0,0.0,0.0,0.03138075313807531,0.0299625468164794,0.0,0.09741856177012907,0.04951185495118549,0.26490473263675474,0.0,0.0,4688,4688
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.043878273177636234,0.5825342465753425,0.747431506849315,0.7258374226584169,0.020618556701030927,0.02048218476637508,0.9561217268223637,0.6264508246792914,0.06870066140388308,0.0,0.09835064141722663,0.23133561643835615,0.3511986301369863,0.24195205479452056,0.5054794520547945,0.02689313517338995,0.0177153329260843,0.3296709021430724,-0.09835064141722663,-0.00917780224730565,2064,1413,3274,1413,3274,1413,2952,0,322,0,0,62,901,1351,2051,0.0,0.0,0.0,0.02689313517338995,0.017615176151761516,0.0,0.09835064141722663,0.043878273177636234,0.275198533903482,0.0,0.0,4687,4687
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.0450070323488045,0.5902397260273973,0.7568493150684932,0.734185303514377,0.03326544467073999,0.03407880724174654,0.9549929676511955,0.638252367858234,0.05878594249201278,0.0,0.0843263061411549,0.23253424657534247,0.3577054794520548,0.24349315068493152,0.5131849315068493,0.0379746835443038,0.03238619003971891,0.31674059979296143,-0.0843263061411549,-0.005588493504584888,2065,1422,3273,1422,3273,1422,2997,0,276,0,0,64,908,1358,2089,0.0,0.0,0.0,0.0379746835443038,0.031031031031031032,0.0,0.0843263061411549,0.0450070323488045,0.27742132600061103,0.0,0.0,4695,4695
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.06098457016899339,0.5683219178082192,0.7311643835616438,0.7247325911373063,0.02013579957855303,0.02051953721894783,0.9390154298310066,0.6341614906832298,0.06767081423270029,0.0,0.09627329192546584,0.21883561643835617,0.34965753424657536,0.23304794520547945,0.4982876712328767,0.015429831006612785,0.02267080745341615,0.3048539391477768,-0.09627329192546584,0.007240976446803365,2066,1361,3220,1361,3220,1361,2910,0,310,0,0,83,868,1278,2042,0.0,0.0,0.0,0.015429831006612785,0.022336769759450172,0.0,0.09627329192546584,0.06098457016899339,0.26956521739130435,0.0,0.0,4581,4581
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.035507246376811595,0.5808219178082191,0.7402397260273973,0.7320966350301984,0.022201665124884366,0.02200172562553926,0.9644927536231884,0.6335995085995086,0.06729939603106126,0.0,0.09582309582309582,0.2279109589041096,0.35325342465753423,0.2363013698630137,0.5041095890410959,0.020289855072463767,0.022727272727272728,0.3308932450236798,-0.09582309582309582,0.0024374176548089613,2067,1380,3256,1380,3256,1380,2944,0,312,0,0,49,881,1331,2063,0.0,0.0,0.0,0.020289855072463767,0.02309782608695652,0.0,0.09582309582309582,0.035507246376811595,0.2705773955773956,0.0,0.0,4636,4636
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.04145454545454545,0.5753424657534246,0.7383561643835617,0.7267416702726093,0.027139874739039668,0.02747728256166162,0.9585454545454546,0.6285802279026794,0.06728688879273043,0.0,0.09578072066522944,0.22568493150684932,0.34948630136986303,0.23544520547945205,0.5027397260273972,0.02618181818181818,0.028025870033877427,0.32996522664277517,-0.09578072066522944,0.0018440518520592454,2068,1375,3247,1375,3247,1375,2936,0,311,0,0,57,895,1318,2041,0.0,0.0,0.0,0.02618181818181818,0.027588555858310628,0.0,0.09578072066522944,0.04145454545454545,0.27563905143209116,0.0,0.0,4622,4622
H2B0191,S159,sobol_symmetric,0.8,0.3,16,28,28,0.1,0.1,0.05,noshow,0.0471629769599443,0.048656499636891795,0.5818493150684931,0.736986301369863,0.7356570686295735,0.031133828996282528,0.031608573284260665,0.9513435003631082,0.6440468846391116,0.06819657934617883,0.0,0.09716224552745219,0.2243150684931507,0.35753424657534244,0.23578767123287672,0.5011986301369863,0.025417574437182282,0.03423812461443553,0.3072966157239966,-0.09716224552745219,0.00882055017725325,2069,1377,3242,1377,3242,1377,2927,0,315,0,0,67,839,1310,2088,0.0,0.0,0.0,0.025417574437182282,0.03382302699009224,0.0,0.09716224552745219,0.048656499636891795,0.25879086983343613,0.0,0.0,4619,4619
