h1,h2,tau1,tau2,balk_high,arrival_rate,mean,std,n,se,ci95,metric
10,10,9,5,0.5,50,0.26865324509848904,0.00168253125371146,30,0.0003071867737884048,0.0006020860766252734,overall_percent_serviced
10,10,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
10,10,9,5,0.7,50,0.2690977948177862,0.0019552302457857005,30,0.00035697457024439947,0.0006996701576790229,overall_percent_serviced
10,10,9,9,0.3,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,9,9,0.3,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,10,9,9,0.5,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,9,9,0.5,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,10,9,9,0.7,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,9,9,0.7,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,10,12,12,0.3,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,12,12,0.3,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,10,12,12,0.5,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,12,12,0.5,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,10,12,12,0.7,25,0.579990711327857,0.011568111402472934,30,0.0021120385209557166,0.004139595501073205,overall_percent_serviced
10,10,12,12,0.7,50,0.2695700783373937,0.0020879533500450095,30,0.000381206382946044,0.0007471645105742462,overall_percent_serviced
10,11,5,9,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,11,5,9,0.3,50,0.2689060748935776,0.002002795460383467,30,0.0003656587505736564,0.0007166911511243665,overall_percent_serviced
10,11,5,9,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,11,5,9,0.5,50,0.2687501753353409,0.0016683523521871105,30,0.00030459807238656126,0.0005970122218776601,overall_percent_serviced
10,11,5,9,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,11,5,9,0.7,50,0.2684151594791095,0.0013595929702885118,30,0.0002482265796174897,0.00048652409605027977,overall_percent_serviced
10,11,5,12,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,11,5,12,0.3,50,0.2688348211706597,0.0018288603298574648,30,0.00033390268572975744,0.0006544492640303246,overall_percent_serviced
10,11,5,12,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,11,5,12,0.5,50,0.26892539194948356,0.0017910425318169063,30,0.00032699813204242794,0.0006409163388031588,overall_percent_serviced
10,11,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,11,5,12,0.7,50,0.26882207250444046,0.0018918737770967928,30,0.00034540731455613797,0.0006769983365300305,overall_percent_serviced
10,11,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
10,11,9,5,0.3,50,0.268352515669583,0.0020942172839273497,30,0.00038235001557473686,0.0007494060305264842,overall_percent_serviced
10,11,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
10,11,9,5,0.5,50,0.26929892251381593,0.001602454083589244,30,0.000292566749649366,0.0005734308293127573,overall_percent_serviced
10,11,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
10,11,9,5,0.7,50,0.2694190927578051,0.0019017841703729097,30,0.0003472166965398302,0.0006805447252180672,overall_percent_serviced
10,11,9,9,0.3,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,11,9,9,0.3,50,0.2688674873071882,0.002178765678390569,30,0.0003977863698575202,0.0007796612849207396,overall_percent_serviced
10,11,9,9,0.5,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,11,9,9,0.5,50,0.2690389546523251,0.001595463502909997,30,0.0002912904500733382,0.0005709292821437428,overall_percent_serviced
10,11,9,9,0.7,25,0.5799917084122505,0.011566027984285888,30,0.0021116581425764626,0.004138849959449867,overall_percent_serviced
10,11,9,9,0.7,50,0.2692805647991575,0.001823436080045571,30,0.00033291235773658497,0.0006525082211637065,overall_percent_serviced
10,11,12,12,0.3,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,11,12,12,0.3,50,0.26947059063502254,0.0014895698021282332,30,0.00027195699386804674,0.0005330357079813716,overall_percent_serviced
10,11,12,12,0.5,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,11,12,12,0.5,50,0.26947059063502254,0.0014895698021282332,30,0.00027195699386804674,0.0005330357079813716,overall_percent_serviced
10,11,12,12,0.7,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,11,12,12,0.7,50,0.26947059063502254,0.0014895698021282332,30,0.00027195699386804674,0.0005330357079813716,overall_percent_serviced
10,12,5,9,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,12,5,9,0.3,50,0.26965474357601854,0.0018473822761836997,30,0.0003372843150003504,0.0006610772574006867,overall_percent_serviced
10,12,5,9,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,12,5,9,0.5,50,0.2687501753353409,0.0016683523521871105,30,0.00030459807238656126,0.0005970122218776601,overall_percent_serviced
10,12,5,9,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,12,5,9,0.7,50,0.2684151594791095,0.0013595929702885118,30,0.0002482265796174897,0.00048652409605027977,overall_percent_serviced
10,12,5,12,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,12,5,12,0.3,50,0.2686708567848282,0.0014561742502355536,30,0.00026585982817072836,0.0005210852632146275,overall_percent_serviced
10,12,5,12,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,12,5,12,0.5,50,0.2690976136114417,0.0016326682975440223,30,0.0002980830851628058,0.0005842428469190993,overall_percent_serviced
10,12,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,12,5,12,0.7,50,0.26924178947920313,0.0016644401698357664,30,0.0003038838088789263,0.0005956122654026956,overall_percent_serviced
10,12,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
10,12,9,5,0.3,50,0.2685804441167547,0.0022109339215307597,30,0.00040365946065858463,0.0007911725428908259,overall_percent_serviced
10,12,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
10,12,9,5,0.5,50,0.26929892251381593,0.001602454083589244,30,0.000292566749649366,0.0005734308293127573,overall_percent_serviced
10,12,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
10,12,9,5,0.7,50,0.2694190927578051,0.0019017841703729097,30,0.0003472166965398302,0.0006805447252180672,overall_percent_serviced
10,12,9,9,0.3,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,12,9,9,0.3,50,0.26892139034474566,0.0018343679175464288,30,0.0003349082290679852,0.000656420128973251,overall_percent_serviced
10,12,9,9,0.5,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,12,9,9,0.5,50,0.2690389546523251,0.001595463502909997,30,0.0002912904500733382,0.0005709292821437428,overall_percent_serviced
10,12,9,9,0.7,25,0.5799917084122505,0.011566027984285888,30,0.0021116581425764626,0.004138849959449867,overall_percent_serviced
10,12,9,9,0.7,50,0.2692805647991575,0.001823436080045571,30,0.00033291235773658497,0.0006525082211637065,overall_percent_serviced
10,12,12,12,0.3,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,12,12,12,0.3,50,0.2689898366468698,0.001622531259666135,30,0.0002962323237254714,0.000580615354501924,overall_percent_serviced
10,12,12,12,0.5,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,12,12,12,0.5,50,0.2689898366468698,0.001622531259666135,30,0.0002962323237254714,0.000580615354501924,overall_percent_serviced
10,12,12,12,0.7,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,12,12,12,0.7,50,0.2689898366468698,0.001622531259666135,30,0.0002962323237254714,0.000580615354501924,overall_percent_serviced
10,13,5,9,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,13,5,9,0.3,50,0.26965474357601854,0.0018473822761836997,30,0.0003372843150003504,0.0006610772574006867,overall_percent_serviced
10,13,5,9,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,13,5,9,0.5,50,0.2687501753353409,0.0016683523521871105,30,0.00030459807238656126,0.0005970122218776601,overall_percent_serviced
10,13,5,9,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,13,5,9,0.7,50,0.2684151594791095,0.0013595929702885118,30,0.0002482265796174897,0.00048652409605027977,overall_percent_serviced
10,13,5,12,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,13,5,12,0.3,50,0.2686552165606637,0.002354924838900396,30,0.0004299484851649888,0.000842699030923378,overall_percent_serviced
10,13,5,12,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,13,5,12,0.5,50,0.2691646459128711,0.001955883329228555,30,0.00035709380642226095,0.0006999038605876314,overall_percent_serviced
10,13,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,13,5,12,0.7,50,0.2692157880268181,0.002068274994746763,30,0.0003776136232488937,0.0007401227015678316,overall_percent_serviced
10,13,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
10,13,9,5,0.3,50,0.2685804441167547,0.0022109339215307597,30,0.00040365946065858463,0.0007911725428908259,overall_percent_serviced
10,13,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
10,13,9,5,0.5,50,0.26929892251381593,0.001602454083589244,30,0.000292566749649366,0.0005734308293127573,overall_percent_serviced
10,13,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
10,13,9,5,0.7,50,0.2694190927578051,0.0019017841703729097,30,0.0003472166965398302,0.0006805447252180672,overall_percent_serviced
10,13,9,9,0.3,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,13,9,9,0.3,50,0.26892139034474566,0.0018343679175464288,30,0.0003349082290679852,0.000656420128973251,overall_percent_serviced
10,13,9,9,0.5,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,13,9,9,0.5,50,0.2690389546523251,0.001595463502909997,30,0.0002912904500733382,0.0005709292821437428,overall_percent_serviced
10,13,9,9,0.7,25,0.5799917084122505,0.011566027984285888,30,0.0021116581425764626,0.004138849959449867,overall_percent_serviced
10,13,9,9,0.7,50,0.2692805647991575,0.001823436080045571,30,0.00033291235773658497,0.0006525082211637065,overall_percent_serviced
10,13,12,12,0.3,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,13,12,12,0.3,50,0.26880620571054065,0.001781523157863477,30,0.0003252601400932211,0.0006375098745827134,overall_percent_serviced
10,13,12,12,0.5,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,13,12,12,0.5,50,0.26880620571054065,0.001781523157863477,30,0.0003252601400932211,0.0006375098745827134,overall_percent_serviced
10,13,12,12,0.7,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,13,12,12,0.7,50,0.26880620571054065,0.001781523157863477,30,0.0003252601400932211,0.0006375098745827134,overall_percent_serviced
10,14,5,9,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,14,5,9,0.3,50,0.26965474357601854,0.0018473822761836997,30,0.0003372843150003504,0.0006610772574006867,overall_percent_serviced
10,14,5,9,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,14,5,9,0.5,50,0.2687501753353409,0.0016683523521871105,30,0.00030459807238656126,0.0005970122218776601,overall_percent_serviced
10,14,5,9,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,14,5,9,0.7,50,0.2684151594791095,0.0013595929702885118,30,0.0002482265796174897,0.00048652409605027977,overall_percent_serviced
10,14,5,12,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
10,14,5,12,0.3,50,0.2690812176450687,0.002098856204083771,30,0.0003831969626454493,0.0007510660467850806,overall_percent_serviced
10,14,5,12,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
10,14,5,12,0.5,50,0.2688497916631137,0.002141601297782296,30,0.00039100111332590067,0.0007663621821187653,overall_percent_serviced
10,14,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
10,14,5,12,0.7,50,0.2692299168584612,0.0020549816102233692,30,0.00037518659439254274,0.0007353657250093838,overall_percent_serviced
10,14,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
10,14,9,5,0.3,50,0.2685804441167547,0.0022109339215307597,30,0.00040365946065858463,0.0007911725428908259,overall_percent_serviced
10,14,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
10,14,9,5,0.5,50,0.26929892251381593,0.001602454083589244,30,0.000292566749649366,0.0005734308293127573,overall_percent_serviced
10,14,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
10,14,9,5,0.7,50,0.2694190927578051,0.0019017841703729097,30,0.0003472166965398302,0.0006805447252180672,overall_percent_serviced
10,14,9,9,0.3,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,14,9,9,0.3,50,0.26892139034474566,0.0018343679175464288,30,0.0003349082290679852,0.000656420128973251,overall_percent_serviced
10,14,9,9,0.5,25,0.5800074715477805,0.011533384349366372,30,0.002105698257508335,0.004127168584716337,overall_percent_serviced
10,14,9,9,0.5,50,0.2690389546523251,0.001595463502909997,30,0.0002912904500733382,0.0005709292821437428,overall_percent_serviced
10,14,9,9,0.7,25,0.5799917084122505,0.011566027984285888,30,0.0021116581425764626,0.004138849959449867,overall_percent_serviced
10,14,9,9,0.7,50,0.2692805647991575,0.001823436080045571,30,0.00033291235773658497,0.0006525082211637065,overall_percent_serviced
10,14,12,12,0.3,25,0.5799996675676692,0.011549476353893074,30,0.002108636242133252,0.004132927034581174,overall_percent_serviced
10,14,12,12,0.3,50,0.2691648294625537,0.0021402897414873677,30,0.0003907616570031773,0.0007658928477262274,overall_percent_serviced
