h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95
2,6,5,12,0.5,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,5,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,6,5,12,0.7,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,5,12,0.7,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,5,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
2,6,9,5,0.3,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,5,0.3,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,5,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
2,6,9,5,0.5,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,5,0.5,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,5,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
2,6,9,5,0.7,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,5,0.7,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,6,9,9,0.3,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,9,0.3,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,6,9,9,0.5,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,9,0.5,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,9,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,6,9,9,0.7,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,9,9,0.7,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,12,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,6,12,12,0.3,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,12,12,0.3,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,12,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,6,12,12,0.5,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,12,12,0.5,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,6,12,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,6,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,6,12,12,0.7,50,1,0.9683107572122593,0.0011087966961573954,30,0.00020243765405753572,0.00039677780195277
2,6,12,12,0.7,50,2,0.13698205506776018,0.006814954984646936,30,0.0012442348578244665,0.002438700321335954
2,7,5,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,7,5,9,0.3,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,9,0.3,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,5,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,7,5,9,0.5,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,9,0.5,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,5,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,7,5,9,0.7,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,9,0.7,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,5,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,7,5,12,0.3,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,12,0.3,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,5,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,7,5,12,0.5,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,12,0.5,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,5,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,7,5,12,0.7,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,5,12,0.7,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,9,5,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
2,7,9,5,0.3,50,1,0.9679985619532568,0.0013918889659161509,30,0.0002541229947249384,0.0004980810696608792
2,7,9,5,0.3,50,2,0.0005438743743300779,0.0004397235828548868,30,8.028217513220448e-05,0.00015735306325912076
2,7,9,5,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
2,7,9,5,0.5,50,1,0.9678032389056458,0.00119291424629394,30,0.00021779534728815484,0.00042687888068478346
2,7,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
2,7,9,5,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
2,7,9,5,0.7,50,1,0.9678756045388492,0.0009759494679892502,30,0.00017818317953429279,0.00034923903188721384
2,7,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
2,7,9,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,7,9,9,0.3,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,9,9,0.3,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,9,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,7,9,9,0.5,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,9,9,0.5,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,9,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,7,9,9,0.7,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,9,9,0.7,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,12,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,7,12,12,0.3,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,12,12,0.3,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,12,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,7,12,12,0.5,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,12,12,0.5,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,7,12,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,7,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,7,12,12,0.7,50,1,0.9680605825406224,0.0014150396081849877,30,0.0002583497043887299,0.0005063654206019107
2,7,12,12,0.7,50,2,0.08017109645372442,0.008411879266609476,30,0.0015357920084440079,0.0030101523365502554
2,8,5,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,8,5,9,0.3,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,9,0.3,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,5,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,8,5,9,0.5,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,9,0.5,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,5,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,8,5,9,0.7,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,9,0.7,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,5,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,8,5,12,0.3,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,12,0.3,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,5,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,8,5,12,0.5,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,12,0.5,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,5,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,8,5,12,0.7,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,5,12,0.7,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,9,5,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
2,8,9,5,0.3,50,1,0.9678250517946011,0.0014609970014573188,30,0.00026674033804852717,0.0005228110625751133
2,8,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
2,8,9,5,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
2,8,9,5,0.5,50,1,0.9678032389056458,0.00119291424629394,30,0.00021779534728815484,0.00042687888068478346
2,8,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
2,8,9,5,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
2,8,9,5,0.7,50,1,0.9678756045388492,0.0009759494679892502,30,0.00017818317953429279,0.00034923903188721384
2,8,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
2,8,9,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,8,9,9,0.3,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,9,9,0.3,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,9,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,8,9,9,0.5,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,9,9,0.5,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,9,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,8,9,9,0.7,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,9,9,0.7,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,12,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,8,12,12,0.3,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,12,12,0.3,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,12,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,8,12,12,0.5,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,12,12,0.5,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,8,12,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,8,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,8,12,12,0.7,50,1,0.9676960839873164,0.001245266738165903,30,0.00022735356086811483,0.00044561297930150503
2,8,12,12,0.7,50,2,0.030373600376456825,0.005906392287070679,30,0.0010783547630343797,0.002113575335547384
2,9,5,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,9,5,9,0.3,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,9,0.3,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,5,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,9,5,9,0.5,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,9,0.5,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,5,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,9,5,9,0.7,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,9,0.7,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,5,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,9,5,12,0.3,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,12,0.3,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,5,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,9,5,12,0.5,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,12,0.5,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,5,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,9,5,12,0.7,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,5,12,0.7,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,9,5,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
2,9,9,5,0.3,50,1,0.9678250517946011,0.0014609970014573188,30,0.00026674033804852717,0.0005228110625751133
2,9,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
2,9,9,5,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
2,9,9,5,0.5,50,1,0.9678032389056458,0.00119291424629394,30,0.00021779534728815484,0.00042687888068478346
2,9,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
2,9,9,5,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
2,9,9,5,0.7,50,1,0.9678756045388492,0.0009759494679892502,30,0.00017818317953429279,0.00034923903188721384
2,9,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
2,9,9,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,9,9,9,0.3,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,9,9,0.3,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,9,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,9,9,9,0.5,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,9,9,0.5,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,9,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,9,9,9,0.7,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,9,9,0.7,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,12,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
2,9,12,12,0.3,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,12,12,0.3,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,12,12,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
2,9,12,12,0.5,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,12,12,0.5,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,9,12,12,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,9,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
2,9,12,12,0.7,50,1,0.9678562701151386,0.0013340085552710614,30,0.0002435555258756125,0.00047736883071620046
2,9,12,12,0.7,50,2,0.003940381988113185,0.0019012373561667299,30,0.0003471168623813339,0.0006803490502674144
2,10,5,9,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,10,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
2,10,5,9,0.3,50,1,0.9680826294958849,0.001383862327344402,30,0.00025265753772270907,0.0004952087739365097
2,10,5,9,0.3,50,2,5.317986150345016e-05,0.0001530876841234285,30,2.794985929020909e-05,5.478172420880981e-05
2,10,5,9,0.5,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,10,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
2,10,5,9,0.5,50,1,0.9680826294958849,0.001383862327344402,30,0.00025265753772270907,0.0004952087739365097
2,10,5,9,0.5,50,2,5.317986150345016e-05,0.0001530876841234285,30,2.794985929020909e-05,5.478172420880981e-05
2,10,5,9,0.7,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
2,10,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
2,10,5,9,0.7,50,1,0.9680826294958849,0.001383862327344402,30,0.00025265753772270907,0.0004952087739365097
2,10,5,9,0.7,50,2,5.317986150345016e-05,0.0001530876841234285,30,2.794985929020909e-05,5.478172420880981e-05
2,10,5,12,0.3,25,1,0.6561058315735362,0.010230556834960828,30,0.0018678355847822341,0.0036609577461731786
