gap_magnitude,gap_location,class2_low,class2_high,class2_step,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.05,post-threshold,0.0,0.45,0.45,18,2,18285,12475,5804,18279,6,6528,979,4964,8.717595190380761,9.598829257618032,0.2714793546622915,0.425,0.31752284041796597,108752.0,175457.0
0.05,post-threshold,0.0,0.45,0.45,19,1,18092,11707,6373,18080,12,5961,927,4818,8.633637994362347,9.675553097345134,0.26630554941410567,0.4125,0.35248893805309733,101074.0,174934.0
0.05,post-threshold,0.0,0.45,0.45,19,2,18173,12417,5749,18166,7,6499,986,4932,8.806958202464363,9.69035560938016,0.271391624938095,0.42226027397260274,0.3164703291863922,109356.0,176035.0
0.05,post-threshold,0.0,0.45,0.45,20,1,18149,11723,6408,18131,18,5970,908,4829,8.568796383178368,9.627543985439303,0.266075265854868,0.4134417808219178,0.3534278307870498,100452.0,174557.0
0.05,post-threshold,0.0,0.45,0.45,20,2,18290,12443,5831,18274,16,6503,925,5005,8.8081652334646,9.6895589361935,0.2736468015308912,0.4285102739726027,0.3190872277552807,109600.0,177067.0
0.05,post-threshold,0.0,0.45,0.45,21,1,18342,11794,6533,18327,15,6060,894,4827,8.592165507885365,9.651716047361816,0.26316650310762185,0.41327054794520546,0.3564685982430294,101336.0,176887.0
0.05,post-threshold,0.0,0.45,0.45,21,2,18361,12565,5782,18347,14,6614,986,4944,8.753203342618384,9.643102414563689,0.26926637982680685,0.4232876712328767,0.3151468904998092,109984.0,176922.0
0.05,post-threshold,0.0,0.45,0.45,22,1,18117,11648,6448,18096,21,5946,908,4781,8.589114010989011,9.63566534040672,0.2638957884859524,0.4093321917808219,0.3563218390804598,100046.0,174367.0
0.05,post-threshold,0.0,0.45,0.45,22,2,18400,12642,5731,18373,27,6654,978,4995,8.742445815535516,9.607358624067926,0.2714673913043478,0.4276541095890411,0.3119251074946933,110522.0,176516.0
0.05,post-threshold,0.0,0.45,0.45,23,1,18284,11714,6570,18284,0,5970,897,4837,8.558306300153662,9.586742507110042,0.26454823889739665,0.41412671232876713,0.35933056224021004,100252.0,175284.0
0.05,post-threshold,0.0,0.45,0.45,23,2,18272,12427,5844,18271,1,6479,966,4974,8.678522571819425,9.551748672760112,0.27221978984238177,0.42585616438356166,0.31985113020633793,107848.0,174520.0
0.05,post-threshold,0.0,0.45,0.45,24,1,18312,11772,6540,18312,0,6011,917,4829,8.64024804621135,9.674694189602446,0.2637068588903451,0.4134417808219178,0.35714285714285715,101713.0,177163.0
0.05,post-threshold,0.0,0.45,0.45,24,2,18140,12338,5802,18140,0,6412,978,4933,8.820959636894148,9.693109151047409,0.2719404630650496,0.4223458904109589,0.31984564498346196,108833.0,175833.0
0.05,post-threshold,0.0,0.45,0.45,25,1,18085,11542,6543,18085,0,5926,872,4733,8.441604574597124,9.480011058888582,0.2617085982858723,0.40522260273972605,0.361791539950235,97433.0,171446.0
0.05,post-threshold,0.0,0.45,0.45,25,2,18262,12534,5728,18262,0,6464,1003,5052,8.612653582256263,9.455207534771658,0.27664001752272477,0.43253424657534245,0.3136567736282992,107951.0,172671.0
0.05,post-threshold,0.0,0.45,0.45,26,1,18316,11773,6543,18316,0,6042,937,4788,8.58370848551771,9.609248744267306,0.26141078838174275,0.40993150684931506,0.35722865254422365,101056.0,176003.0
0.05,post-threshold,0.0,0.45,0.45,26,2,18244,12421,5823,18244,0,6459,915,5034,8.71266403671202,9.595483446612585,0.27592633194474897,0.4309931506849315,0.31917342688007017,108220.0,175060.0
0.05,post-threshold,0.0,0.45,0.45,27,1,18203,11643,6542,18185,18,5952,886,4797,8.650949068109593,9.694693428649986,0.26352798989177606,0.41070205479452054,0.35974704426725324,100723.0,176298.0
0.05,post-threshold,0.0,0.45,0.45,27,2,18273,12417,5839,18256,17,6444,958,4999,8.78102601272449,9.660002191060473,0.2735730312482898,0.42799657534246577,0.31984005258545134,109034.0,176353.0
0.05,post-threshold,0.0,0.45,0.45,28,1,17967,11652,6312,17964,3,5966,914,4764,8.555097837281153,9.542919171676687,0.26515278009684423,0.4078767123287671,0.3513694054776219,99684.0,171429.0
0.05,post-threshold,0.0,0.45,0.45,28,2,18402,12459,5931,18390,12,6468,933,5052,8.609117906734088,9.499619358346928,0.27453537658950117,0.43253424657534245,0.3225122349102773,107261.0,174698.0
0.05,post-threshold,0.0,0.45,0.45,29,1,18287,11662,6608,18270,17,6018,894,4743,8.642256902761105,9.698412698412698,0.25936457592825507,0.40607876712328766,0.36168582375478925,100786.0,177190.0
0.05,post-threshold,0.0,0.45,0.45,29,2,18543,12600,5928,18528,15,6560,970,5061,8.758888888888889,9.660945595854923,0.2729331823329558,0.43330479452054793,0.31994818652849744,110362.0,178998.0
0.05,post-threshold,0.0,0.45,0.45,30,1,18308,11677,6630,18307,1,5964,859,4847,8.644001027661215,9.713224449664063,0.2647476512999781,0.41498287671232875,0.36215655213852627,100936.0,177820.0
0.05,post-threshold,0.0,0.45,0.45,30,2,18411,12524,5884,18408,3,6528,976,5007,8.850606834877036,9.72745545415037,0.27195698223887893,0.42868150684931505,0.31964363320295525,110845.0,179063.0
0.05,post-threshold,0.0,0.45,0.45,31,1,18170,11752,6418,18170,0,5948,903,4897,8.60644996596324,9.640781507980186,0.26951018161805174,0.41926369863013696,0.3532195927352779,101143.0,175173.0
0.05,post-threshold,0.0,0.45,0.45,31,2,18198,12297,5901,18198,0,6422,967,4904,8.778238594779214,9.6747444774151,0.26948016265523683,0.41986301369863016,0.3242664029014177,107946.0,176061.0
0.05,post-threshold,0.0,0.45,0.45,32,1,18233,11673,6559,18232,1,5983,883,4796,8.600102801336417,9.628839403247039,0.26303954368452803,0.4106164383561644,0.35975208424747696,100389.0,175553.0
0.05,post-threshold,0.0,0.45,0.45,32,2,18231,12384,5840,18224,7,6391,994,4986,8.76921834625323,9.634163740122915,0.2734902089846964,0.4268835616438356,0.32045654082528535,108598.0,175573.0
0.05,post-threshold,0.0,0.45,0.45,33,1,18334,11888,6446,18334,0,6168,911,4799,8.616167563930013,9.663848587324097,0.26175411803207155,0.4108732876712329,0.3515872150103633,102429.0,177177.0
0.05,post-threshold,0.0,0.45,0.45,33,2,18157,12387,5770,18157,0,6440,954,4986,8.779446193590054,9.674781076168971,0.2746048356005948,0.4268835616438356,0.3177837748526739,108751.0,175665.0
0.05,post-threshold,0.0,0.45,0.45,34,1,18261,11745,6492,18237,24,6031,881,4823,8.708897403150276,9.74814936667215,0.2641147801325229,0.41292808219178084,0.3559796019082086,102286.0,177777.0
0.05,post-threshold,0.0,0.45,0.45,34,2,18336,12432,5885,18317,19,6464,994,4958,8.867599742599742,9.748266637549817,0.27039703315881325,0.42448630136986304,0.32128623682917506,110242.0,178559.0
0.05,post-threshold,0.0,0.45,0.45,35,1,18261,11833,6428,18261,0,6150,891,4784,8.650976083833347,9.692295055035322,0.2619790811018017,0.4095890410958904,0.35200700947374186,102367.0,176991.0
0.05,post-threshold,0.0,0.45,0.45,35,2,18329,12509,5820,18329,0,6493,987,5024,8.823806859061476,9.70680342626439,0.2741011511811883,0.4301369863013699,0.3175295979049593,110377.0,177916.0
0.05,post-threshold,0.0,0.45,0.45,36,1,18446,11854,6592,18446,0,6068,904,4880,8.474270288510208,9.504879106581372,0.2645560013010951,0.4178082191780822,0.3573674509378727,100454.0,175327.0
0.05,post-threshold,0.0,0.45,0.45,36,2,18102,12324,5778,18102,0,6432,919,4963,8.614978902953586,9.496353994033809,0.27416860015467903,0.42491438356164385,0.3191912495856811,106171.0,171903.0
0.05,post-threshold,0.0,0.45,0.45,37,1,18199,11752,6437,18189,10,6046,882,4817,8.621851599727705,9.649623398757491,0.2646848727952085,0.41241438356164384,0.3538952113915004,101324.0,175517.0
0.05,post-threshold,0.0,0.45,0.45,37,2,18349,12469,5876,18345,4,6494,935,5021,8.75619536450397,9.643554101935132,0.27363889040274675,0.42988013698630134,0.32030526028890705,109181.0,176911.0
0.05,post-threshold,0.0,0.45,0.45,38,1,18052,11645,6401,18046,6,5943,917,4772,8.592614856161443,9.614263548708855,0.2643474407267893,0.40856164383561644,0.354704643688352,100061.0,173499.0
0.05,post-threshold,0.0,0.45,0.45,38,2,18255,12395,5853,18248,7,6421,954,5013,8.729568374344494,9.61458790004384,0.2746096959737058,0.42919520547945206,0.3207474791758001,108203.0,175447.0
0.05,post-threshold,0.0,0.45,0.45,39,1,18191,11740,6451,18191,0,6008,922,4797,8.589097103918228,9.627013358254082,0.26370183057555935,0.41070205479452054,0.3546259139134737,100836.0,175125.0
0.05,post-threshold,0.0,0.45,0.45,39,2,18282,12411,5871,18282,0,6454,958,4989,8.734670856498267,9.625150421179303,0.2728913685592386,0.4271404109589041,0.32113554315720383,108406.0,175967.0
0.05,post-threshold,0.0,0.45,0.45,40,1,18211,11515,6696,18211,0,5846,860,4801,8.650021710811984,9.70880237219263,0.2636318708472901,0.4110445205479452,0.3676898577782659,99605.0,176807.0
0.05,post-threshold,0.0,0.45,0.45,40,2,18427,12451,5974,18425,2,6423,993,5022,8.780660187936713,9.676363636363636,0.2725348673142671,0.42996575342465754,0.3242333785617368,109328.0,178287.0
0.05,post-threshold,0.0,0.45,0.45,41,1,18307,11810,6497,18307,0,6074,874,4851,8.581710414902625,9.628120391107228,0.26498060851040584,0.4153253424657534,0.3548915715300158,101350.0,176262.0
0.05,post-threshold,0.0,0.45,0.45,41,2,18212,12453,5759,18212,0,6496,952,4996,8.768489520597447,9.650834614539864,0.27432462112892597,0.42773972602739724,0.3162200746760378,109194.0,175761.0
0.05,post-threshold,0.0,0.45,0.45,42,1,18034,11680,6345,18025,9,5930,838,4904,8.583047945205479,9.579417475728155,0.2719307973827215,0.41986301369863016,0.3520110957004161,100250.0,172669.0
0.05,post-threshold,0.0,0.45,0.45,42,2,18089,12332,5746,18078,11,6400,926,4999,8.634122607849497,9.514326806062618,0.2763557963403173,0.42799657534246577,0.31784489434671975,106476.0,172000.0
0.05,post-threshold,0.0,0.45,0.45,43,1,18269,11677,6567,18244,25,5975,908,4787,8.561531215209387,9.592578381933787,0.262028572992501,0.4098458904109589,0.3599539574654681,99973.0,175007.0
0.05,post-threshold,0.0,0.45,0.45,43,2,18155,12366,5767,18133,22,6378,953,5024,8.701520297590166,9.572547289472233,0.27672817405673367,0.4301369863013699,0.31803893453923787,107603.0,173579.0
0.05,post-threshold,0.0,0.45,0.45,44,1,18259,11773,6486,18259,0,6071,917,4779,8.533254055890596,9.54970151706008,0.2617339394271318,0.4091609589041096,0.3552220822608029,100462.0,174368.0
0.05,post-threshold,0.0,0.45,0.45,44,2,18161,12360,5801,18161,0,6383,993,4979,8.640291262135923,9.524090083145202,0.27415891195418757,0.4262842465753425,0.3194207367435714,106794.0,172967.0
0.05,post-threshold,0.0,0.45,0.45,45,1,18381,11879,6499,18378,3,5996,922,4943,8.648707803687179,9.68560235063663,0.26891899243784345,0.42320205479452055,0.35362933942757646,102738.0,178002.0
0.05,post-threshold,0.0,0.45,0.45,45,2,18129,12350,5774,18124,5,6545,970,4822,8.839676113360325,9.715515338777312,0.2659826796844834,0.41284246575342465,0.3185830942396822,109170.0,176084.0
0.05,post-threshold,0.0,0.45,0.45,46,1,18499,11923,6536,18459,40,6162,864,4892,8.742849953870671,9.77842786716507,0.2644467268501,0.41883561643835615,0.35408201961102986,104241.0,180500.0
0.05,post-threshold,0.0,0.45,0.45,46,2,18400,12482,5887,18369,31,6561,959,4953,8.8819900656946,9.780608634111818,0.26918478260869566,0.4240582191780822,0.3204856007403778,110865.0,179660.0
0.05,post-threshold,0.0,0.45,0.45,47,1,18301,11838,6463,18301,0,6162,923,4748,8.670721405642846,9.711272608054205,0.2594393748975466,0.4065068493150685,0.35315010108737227,102644.0,177726.0
0.05,post-threshold,0.0,0.45,0.45,47,2,18354,12476,5878,18354,0,6476,959,5031,8.863658223789676,9.752805927863136,0.2741091860084995,0.430736301369863,0.3202571646507573,110583.0,179003.0
0.05,post-threshold,0.0,0.45,0.45,48,1,18218,11711,6506,18217,1,6068,874,4762,8.663734950046964,9.694241642421913,0.26138983422988255,0.4077054794520548,0.35713893615853326,101461.0,176600.0
0.05,post-threshold,0.0,0.45,0.45,48,2,18380,12380,5994,18374,6,6351,981,5038,8.752827140549273,9.662947643409165,0.27410228509249185,0.43133561643835616,0.3262218352019158,108360.0,177547.0
0.05,post-threshold,0.0,0.45,0.45,49,1,18484,11855,6629,18484,0,6092,913,4833,8.497680303669338,9.566219433023155,0.2614693789223112,0.41378424657534246,0.3586344946981173,100740.0,176822.0
0.05,post-threshold,0.0,0.45,0.45,49,2,18237,12367,5870,18237,0,6427,962,4967,8.708255842160588,9.599714865383561,0.2723583922794319,0.4252568493150685,0.3218731150956846,107695.0,175070.0
0.05,post-threshold,0.0,0.45,0.45,50,1,18337,11759,6566,18325,12,6030,885,4830,8.51262862488307,9.540190995907231,0.26340186508152913,0.413527397260274,0.35830832196452933,100100.0,174824.0
0.05,post-threshold,0.0,0.45,0.45,50,2,18166,12387,5765,18152,14,6426,940,5011,8.702349237103414,9.560709563684442,0.27584498513706923,0.4290239726027397,0.31759585720581757,107796.0,173546.0
0.1,pre-threshold,0.1,0.5,0.4,1,1,18300,11883,6417,18300,0,5843,918,5113,8.096524446688546,9.055956284153005,0.27939890710382514,0.4377568493150685,0.35065573770491804,96211.0,165724.0
0.1,pre-threshold,0.1,0.5,0.4,1,2,18288,11301,6987,18288,0,5667,850,4779,8.232811255641094,9.0501968503937,0.26131889763779526,0.4091609589041096,0.3820538057742782,93039.0,165510.0
0.1,pre-threshold,0.1,0.5,0.4,2,1,18409,12010,6399,18409,0,5908,997,5097,8.211990008326394,9.159052637296975,0.27687544136020426,0.43638698630136985,0.3476017165516867,98626.0,168609.0
0.1,pre-threshold,0.1,0.5,0.4,2,2,18239,11371,6868,18239,0,5793,925,4651,8.349397590361447,9.149569603596689,0.2550030155162015,0.39820205479452053,0.3765557322221613,94941.0,166879.0
0.1,pre-threshold,0.1,0.5,0.4,3,1,18207,11878,6329,18207,0,5906,949,5019,8.13706011112982,9.120338331410995,0.27566320645905423,0.42970890410958906,0.34761355522601195,96652.0,166054.0
0.1,pre-threshold,0.1,0.5,0.4,3,2,18430,11536,6894,18430,0,5831,907,4797,8.407940360610263,9.182745523602822,0.2602821486706457,0.41070205479452054,0.3740640260444927,96994.0,169238.0
0.1,pre-threshold,0.1,0.5,0.4,4,1,18542,12151,6391,18542,0,6066,972,5111,8.199818944942804,9.16616330492935,0.2756444827958149,0.43758561643835614,0.3446769496278719,99636.0,169959.0
0.1,pre-threshold,0.1,0.5,0.4,4,2,18256,11386,6870,18256,0,5801,917,4668,8.385209906903215,9.198564855390009,0.25569675723049956,0.39965753424657535,0.37631463628396145,95474.0,167929.0
0.1,pre-threshold,0.1,0.5,0.4,5,1,18462,12119,6343,18462,0,5981,948,5182,8.143246142420992,9.102209944751381,0.2806846495504279,0.44366438356164384,0.3435705774022316,98688.0,168045.0
0.1,pre-threshold,0.1,0.5,0.4,5,2,18246,11368,6878,18246,0,5821,939,4602,8.313247712878255,9.107420804559904,0.2522196645840184,0.3940068493150685,0.37695933355255945,94505.0,166174.0
0.1,pre-threshold,0.1,0.5,0.4,6,1,18249,11872,6377,18249,0,5862,953,5057,8.174191374663073,9.127020658666229,0.277111074579429,0.43296232876712326,0.34944380514000767,97044.0,166559.0
0.1,pre-threshold,0.1,0.5,0.4,6,2,18225,11316,6909,18225,0,5664,909,4742,8.290296924708377,9.09432098765432,0.2601920438957476,0.4059931506849315,0.37909465020576133,93813.0,165744.0
0.1,pre-threshold,0.1,0.5,0.4,7,1,18470,11939,6527,18466,4,5968,974,4989,8.31954100008376,9.290209032817069,0.2701136978884678,0.4271404109589041,0.3534604137333478,99327.0,171553.0
0.1,pre-threshold,0.1,0.5,0.4,7,2,18435,11460,6975,18435,0,5746,919,4788,8.447207678883071,9.253702196908055,0.2597233523189585,0.40993150684931506,0.37835638730675347,96805.0,170592.0
0.1,pre-threshold,0.1,0.5,0.4,8,1,18527,11974,6553,18527,0,5946,988,5034,8.262151327877067,9.216980622874724,0.27171155610730285,0.4309931506849315,0.35370000539752794,98931.0,170763.0
0.1,pre-threshold,0.1,0.5,0.4,8,2,18290,11261,7029,18290,0,5613,913,4727,8.328034810407601,9.149152542372882,0.2584472389283762,0.40470890410958904,0.38430836522689993,93782.0,167338.0
0.1,pre-threshold,0.1,0.5,0.4,9,1,18317,11925,6392,18317,0,5842,947,5136,8.09895178197065,9.053338428782006,0.2803952612327346,0.4397260273972603,0.34896544193918216,96580.0,165830.0
0.1,pre-threshold,0.1,0.5,0.4,9,2,18318,11257,7061,18318,0,5664,915,4678,8.240294927600605,9.037449503220875,0.2553772245878371,0.40051369863013697,0.3854678458346981,92761.0,165548.0
0.1,pre-threshold,0.1,0.5,0.4,10,1,18116,11816,6300,18116,0,5781,908,5124,8.08285375761679,9.030194303378229,0.2828438948995363,0.4386986301369863,0.34775888717156106,95507.0,163591.0
0.1,pre-threshold,0.1,0.5,0.4,10,2,18300,11343,6957,18300,0,5696,966,4676,8.229657057215904,9.028743169398908,0.2555191256830601,0.40034246575342464,0.38016393442622953,93349.0,165226.0
0.1,pre-threshold,0.1,0.5,0.4,11,1,18411,12006,6405,18411,0,6027,911,5063,8.367816091954023,9.328227689967955,0.27499864211612624,0.43347602739726027,0.3478898484601597,100464.0,171742.0
0.1,pre-threshold,0.1,0.5,0.4,11,2,18374,11390,6984,18374,0,5682,911,4790,8.504916593503072,9.328398824425818,0.26069445956242515,0.4101027397260274,0.38010231849352344,96871.0,171400.0
0.1,pre-threshold,0.1,0.5,0.4,12,1,18217,11819,6398,18217,0,5880,908,5028,8.158304425078263,9.128286765109513,0.27600592852829775,0.43047945205479454,0.3512104078607894,96423.0,166290.0
0.1,pre-threshold,0.1,0.5,0.4,12,2,18366,11536,6830,18366,0,5790,941,4798,8.347087378640778,9.115757377763257,0.26124360230861376,0.41078767123287674,0.3718828269628662,96292.0,167420.0
0.1,pre-threshold,0.1,0.5,0.4,13,1,18231,11880,6351,18231,0,5820,979,5078,8.093939393939394,9.033349788821239,0.27853655860896276,0.43476027397260275,0.348362678953431,96156.0,164687.0
0.1,pre-threshold,0.1,0.5,0.4,13,2,18350,11329,7021,18350,0,5706,869,4746,8.234354311942802,9.02692098092643,0.2586376021798365,0.40633561643835614,0.3826158038147139,93287.0,165644.0
0.1,pre-threshold,0.1,0.5,0.4,14,1,18251,12009,6242,18251,0,5905,956,5146,8.076109584478308,8.997643964714262,0.2819571530327105,0.4405821917808219,0.34200865705988714,96986.0,164216.0
0.1,pre-threshold,0.1,0.5,0.4,14,2,17974,10998,6976,17974,0,5446,910,4638,8.231678486997636,9.045398909535997,0.2580393902303327,0.39708904109589044,0.38811616779793034,90532.0,162582.0
0.1,pre-threshold,0.1,0.5,0.4,15,1,18198,11993,6205,18198,0,5926,947,5117,8.047694488451597,8.964446642488186,0.28118474557643697,0.43809931506849314,0.3409715353335531,96516.0,163135.0
0.1,pre-threshold,0.1,0.5,0.4,15,2,18131,11233,6898,18131,0,5641,906,4685,8.193180806552123,8.998014450388837,0.25839722023054434,0.4011130136986301,0.3804533671612156,92034.0,163143.0
0.1,pre-threshold,0.1,0.5,0.4,16,1,18390,11969,6421,18390,0,5939,910,5114,8.148801069429359,9.12811310494834,0.27808591625883633,0.43784246575342467,0.34915715062533986,97533.0,167866.0
0.1,pre-threshold,0.1,0.5,0.4,16,2,18186,11354,6832,18186,0,5683,902,4761,8.366831072749692,9.149345650500385,0.2617947871989442,0.4076198630136986,0.3756735950731332,94997.0,166390.0
0.1,pre-threshold,0.1,0.5,0.4,17,1,18367,11960,6407,18367,0,5952,902,5103,8.064632107023412,8.998366635814232,0.2778352479991289,0.43690068493150686,0.34883214460717593,96453.0,165273.0
0.1,pre-threshold,0.1,0.5,0.4,17,2,18275,11338,6937,18275,0,5682,889,4762,8.202945845828188,8.998139534883721,0.2605745554035568,0.4077054794520548,0.37958960328317376,93005.0,164441.0
0.1,pre-threshold,0.1,0.5,0.4,18,1,18353,11841,6512,18353,0,5790,971,5075,8.03107845621147,8.99515065656841,0.2765215496104179,0.4345034246575342,0.3548193755789244,95096.0,165088.0
0.1,pre-threshold,0.1,0.5,0.4,18,2,18241,11417,6824,18241,0,5768,892,4752,8.145835158097574,8.93196644920783,0.26051203333150597,0.40684931506849314,0.37410229702318953,93001.0,162928.0
0.1,pre-threshold,0.1,0.5,0.4,19,1,18158,11779,6379,18158,0,5762,1015,5000,8.12624161643603,9.06834453133605,0.275360722546536,0.4280821917808219,0.35130520982487057,95719.0,164663.0
0.1,pre-threshold,0.1,0.5,0.4,19,2,18239,11306,6933,18239,0,5664,894,4746,8.29727578277021,9.085750315258512,0.26021163440978123,0.40633561643835614,0.38011952409671584,93809.0,165715.0
