background_id,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_JT_LOW_STRONG_C021,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C021,fully_crossed_confirmatory,22,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C022,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C022,fully_crossed_confirmatory,10,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C023,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C023,fully_crossed_confirmatory,14,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C024,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C024,fully_crossed_confirmatory,22,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C025,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C025,fully_crossed_confirmatory,10,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C026,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C026,fully_crossed_confirmatory,14,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C027,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C027,fully_crossed_confirmatory,22,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C028,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C028,fully_crossed_confirmatory,10,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C029,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C029,fully_crossed_confirmatory,14,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C030,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C030,fully_crossed_confirmatory,22,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C031,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C031,fully_crossed_confirmatory,10,1.4,0.1,30,4.2,37.800000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C032,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C032,fully_crossed_confirmatory,14,1.4,0.1,30,4.2,37.800000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C033,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C033,fully_crossed_confirmatory,22,1.4,0.1,30,4.2,37.800000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C034,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C034,fully_crossed_confirmatory,10,1.4,0.1,50,7.0,63.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C035,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C035,fully_crossed_confirmatory,14,1.4,0.1,50,7.0,63.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C036,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C036,fully_crossed_confirmatory,22,1.4,0.1,50,7.0,63.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C037,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C037,fully_crossed_confirmatory,10,1.4,0.3,30,12.6,29.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C038,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C038,fully_crossed_confirmatory,14,1.4,0.3,30,12.6,29.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C039,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C039,fully_crossed_confirmatory,22,1.4,0.3,30,12.6,29.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C040,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C040,fully_crossed_confirmatory,10,1.4,0.3,50,21.0,49.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C041,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C041,fully_crossed_confirmatory,14,1.4,0.3,50,21.0,49.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C042,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C042,fully_crossed_confirmatory,22,1.4,0.3,50,21.0,49.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C043,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C043,fully_crossed_confirmatory,10,1.4,0.5,30,21.0,21.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C044,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C044,fully_crossed_confirmatory,14,1.4,0.5,30,21.0,21.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C045,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C045,fully_crossed_confirmatory,22,1.4,0.5,30,21.0,21.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C046,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C046,fully_crossed_confirmatory,10,1.4,0.5,50,35.0,35.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C047,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C047,fully_crossed_confirmatory,14,1.4,0.5,50,35.0,35.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C048,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C048,fully_crossed_confirmatory,22,1.4,0.5,50,35.0,35.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C049,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C049,fully_crossed_confirmatory,10,1.4,0.7,30,29.4,12.600000000000001,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C050,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C050,fully_crossed_confirmatory,14,1.4,0.7,30,29.4,12.600000000000001,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C051,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C051,fully_crossed_confirmatory,22,1.4,0.7,30,29.4,12.600000000000001,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C052,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C052,fully_crossed_confirmatory,10,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C053,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C053,fully_crossed_confirmatory,14,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C054,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C054,fully_crossed_confirmatory,22,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C055,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C055,fully_crossed_confirmatory,10,1.4,0.9,30,37.800000000000004,4.199999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C056,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C056,fully_crossed_confirmatory,14,1.4,0.9,30,37.800000000000004,4.199999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C057,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C057,fully_crossed_confirmatory,22,1.4,0.9,30,37.800000000000004,4.199999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C058,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C058,fully_crossed_confirmatory,10,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C059,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C059,fully_crossed_confirmatory,14,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C060,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C060,fully_crossed_confirmatory,22,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C061,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C061,fully_crossed_confirmatory,10,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C062,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C062,fully_crossed_confirmatory,14,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C063,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C063,fully_crossed_confirmatory,22,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C064,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C064,fully_crossed_confirmatory,10,1.7,0.1,50,8.5,76.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C065,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C065,fully_crossed_confirmatory,14,1.7,0.1,50,8.5,76.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C066,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C066,fully_crossed_confirmatory,22,1.7,0.1,50,8.5,76.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C067,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C067,fully_crossed_confirmatory,10,1.7,0.3,30,15.299999999999999,35.699999999999996,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C068,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C068,fully_crossed_confirmatory,14,1.7,0.3,30,15.299999999999999,35.699999999999996,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C069,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C069,fully_crossed_confirmatory,22,1.7,0.3,30,15.299999999999999,35.699999999999996,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C070,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C070,fully_crossed_confirmatory,10,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C071,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C071,fully_crossed_confirmatory,14,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C072,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C072,fully_crossed_confirmatory,22,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C073,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C073,fully_crossed_confirmatory,10,1.7,0.5,30,25.5,25.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C074,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C075,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C076,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C077,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C078,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C079,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.699999999999996,15.300000000000002,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C080,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C080,fully_crossed_confirmatory,14,1.7,0.7,30,35.699999999999996,15.300000000000002,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C081,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C081,fully_crossed_confirmatory,22,1.7,0.7,30,35.699999999999996,15.300000000000002,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C082,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C082,fully_crossed_confirmatory,10,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C083,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C083,fully_crossed_confirmatory,14,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C084,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C084,fully_crossed_confirmatory,22,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C085,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C085,fully_crossed_confirmatory,10,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C086,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C086,fully_crossed_confirmatory,14,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C087,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C087,fully_crossed_confirmatory,22,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C088,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C088,fully_crossed_confirmatory,10,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C089,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C089,fully_crossed_confirmatory,14,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C090,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C090,fully_crossed_confirmatory,22,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C091,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C091,fully_crossed_confirmatory,10,2.0,0.1,30,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C092,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C092,fully_crossed_confirmatory,14,2.0,0.1,30,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C093,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C093,fully_crossed_confirmatory,22,2.0,0.1,30,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C094,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C094,fully_crossed_confirmatory,10,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C095,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C095,fully_crossed_confirmatory,14,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C096,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C096,fully_crossed_confirmatory,22,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C097,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C097,fully_crossed_confirmatory,10,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C098,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C098,fully_crossed_confirmatory,14,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C099,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C099,fully_crossed_confirmatory,22,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C100,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C100,fully_crossed_confirmatory,10,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C101,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C101,fully_crossed_confirmatory,14,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C102,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C102,fully_crossed_confirmatory,22,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C103,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C103,fully_crossed_confirmatory,10,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C104,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C104,fully_crossed_confirmatory,14,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C105,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C105,fully_crossed_confirmatory,22,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C106,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C106,fully_crossed_confirmatory,10,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C107,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C107,fully_crossed_confirmatory,14,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C108,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C108,fully_crossed_confirmatory,22,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C109,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C109,fully_crossed_confirmatory,10,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C110,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
