background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,baseline_equal_noshow_high,n_paired_seeds,mean_class1_arrivals,mean_class2_arrivals,estimated_class1_post_threshold_accepted_share,estimated_class2_post_threshold_accepted_share,exposure_active,mean_absolute_common_utilization_effect,mean_absolute_gap_utilization_effect,common_minus_gap_utilization_effect,common_minus_gap_utilization_effect_ci_low,common_minus_gap_utilization_effect_ci_high,mean_absolute_common_served_gap_effect,mean_absolute_between_gap_effect,gap_minus_common_served_gap_effect,gap_minus_common_served_gap_effect_ci_low,gap_minus_common_served_gap_effect_ci_high,utilization_component,served_gap_component,failure_component,classification
H9B0172,S141,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0.3,20,2349.35,21046.75,0.020426190685434914,0.01875726315970489,True,0.006601027397260317,0.0025299657534246676,0.00407106164383565,0.003550321506136273,0.004591801781535026,0.0005596005051974052,0.0016775388636638675,0.001117938358466462,0.0008649328029083818,0.0013709439140245422,supported,inconclusive,served_gap_component_inconclusive,inconclusive
H9B0173,S142,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,21,21,0.1,0.1,9,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.7,20,42073.55,4661.55,0.00040478276080546297,0.0006182971418606999,False,6.207191780822075e-05,2.8895547945198553e-05,3.317636986302219e-05,-3.0842857783374157e-06,6.94370255043818e-05,4.9896637524785e-05,2.898401838330253e-05,-2.0912619141482477e-05,-4.578096134672964e-05,3.955723063764681e-06,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0174,S143,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,14,14,0.0,0.0,12,12,0.0,0.0,0.5,0.5,4,4,0.5,0.5,0.8,0.8,0.8,20,2334.15,2337.3,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0175,S144,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.3,0.3,4,4,0.1,0.1,0.5,0.5,9,9,0.3,0.3,0.5,0.5,0.5,20,18105.55,18150.6,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0176,S145,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,7,7,0.1,0.1,4,4,0.5,0.5,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,20,5429.4,12687.25,0.44095436771061786,0.4283473850697693,True,0.06322773972602741,0.012512842465753415,0.050714897260273985,0.04919523221813654,0.05223456230241143,0.0018011768038378654,0.020736565344870676,0.018935388541032806,0.018156744339731076,0.019714032742334537,supported,supported,,supported
H9B0177,S146,sobol_symmetric,0.8,0.5,64,51.2,25.6,25.6,21,21,0.5,0.5,6,6,0.0,0.0,0.1,0.1,9,9,0.5,0.5,0.7,0.7,0.7,20,9342.45,9320.1,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0178,S147,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,14,14,0.3,0.3,4,4,0.3,0.3,0.3,0.3,12,12,0.3,0.3,0.5,0.5,0.5,20,2340.15,20994.15,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0179,S148,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.0,0.0,12,12,0.1,0.1,0.1,0.1,6,6,0.0,0.0,0.7,0.7,0.7,20,42054.35,4680.65,0.9585819157519344,0.9733090599255991,True,0.10128424657534249,0.04041523972602741,0.06086900684931509,0.05974037288969491,0.061997640808935266,0.0020720011420085633,0.02391035511881035,0.021838353976801787,0.021008979003866477,0.022667728949737096,supported,supported,,supported
H9B0180,S149,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,28,28,0.0,0.0,9,9,0.3,0.3,0.5,0.5,12,12,0.3,0.3,0.8,0.8,0.8,20,9379.8,84221.6,0.955145691149923,0.9501900291074236,True,0.09997003424657534,0.040005351027397267,0.0599646832191781,0.059032285864424765,0.06089708057393143,0.0012982488345563898,0.023887224348835043,0.02258897551427865,0.021957812379746932,0.02322013864881037,supported,supported,,supported
H9B0181,S150,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,6,6,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.1,20,6614.5,742.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0182,S151,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.5,0.5,4,4,0.7,0.7,0.7,0.7,4,4,0.3,0.3,0.7,0.7,0.7,20,5604.3,13124.65,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0183,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.8,0.8,0.8,20,8170.25,3512.95,0.30650602228085827,0.29624157183907907,True,0.04144691780821921,0.008163527397260279,0.033283390410958916,0.03172612189825181,0.03484065892366602,0.00236643977781817,0.02060031019597547,0.018233870418157293,0.01723043592163581,0.019237304914678774,supported,supported,,supported
H9B0184,S153,sobol_symmetric,2.0,0.1,64,128.0,12.8,115.2,14,14,0.5,0.5,12,12,0.3,0.3,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0.5,20,4678.4,42034.75,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0185,S154,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,28,28,0.1,0.1,4,4,0.1,0.1,0.3,0.3,6,6,0.0,0.0,0.8,0.8,0.8,20,8358.5,932.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0186,S155,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.5,0.5,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.1,20,14590.5,14649.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0187,S156,sobol_symmetric,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,9,9,0.0,0.0,0.1,0.1,9,9,0.7,0.7,0.8,0.8,0.8,20,9034.7,9031.95,0.0005553502240095394,0.00011121162033494304,False,0.0001113013698630122,5.136986301370744e-05,5.993150684930476e-05,6.1723273696458514e-06,0.00011369068632896366,6.657292429884009e-05,3.320466072246755e-05,-3.3368263576372536e-05,-6.310237342933253e-05,-3.6341537234125387e-06,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0188,S157,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,21,21,0.3,0.3,12,12,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.5,0.5,0.5,20,13988.3,32723.75,0.08456703199312109,0.08513063837114447,True,0.023839897260273975,0.004661815068493153,0.01917808219178082,0.018397953704411975,0.019958210679149664,0.0007379397401746453,0.005980179917597062,0.005242240177422417,0.004925235453214754,0.005559244901630079,supported,supported,,supported
H9B0189,S158,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0.7,20,10207.3,4405.1,0.9938998773862204,0.9863617311416466,True,0.10112157534246576,0.01949058219178082,0.08163099315068494,0.08027442039396662,0.08298756590740325,0.003709034829932545,0.08059210124075053,0.07688306641081798,0.07507168812040264,0.07869444470123331,supported,supported,,supported
H9B0190,S159,sobol_symmetric,0.8,0.3,16,12.8,3.84,8.959999999999999,28,28,0.1,0.1,6,6,0.1,0.1,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0.5,20,1402.45,3238.95,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0191,S160,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,9,9,0.0,0.0,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.1,20,50732.7,21776.95,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0192,S161,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.3,0.3,0.3,0.3,4,4,0.5,0.5,0.8,0.8,0.8,20,10857.45,25382.85,0.983724712404004,0.9834803007060116,True,0.09980308219178084,0.0201541095890411,0.07964897260273975,0.07825313965980626,0.08104480554567323,0.0014191368925407877,0.0320713219170313,0.03065218502449051,0.03002623041084055,0.03127813963814047,supported,supported,,supported
H9B0193,S162,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,12,12,0.0,0.0,0.5,0.5,0.5,20,10227.35,4390.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0194,S163,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,4,4,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0.7,20,14040.1,32743.65,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0195,S164,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.8,0.8,0.8,20,16323.4,7007.3,0.17876435824564652,0.18608641922117733,True,0.06493150684931505,0.01300513698630137,0.051926369863013674,0.05012285728459834,0.05372988244142901,0.0016304620524807945,0.015947058964416568,0.014316596911935781,0.013570634409135978,0.015062559414735584,supported,supported,,supported
H9B0196,S165,sobol_symmetric,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0.1,20,1822.6,16314.05,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0197,S166,sobol_symmetric,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0.7,20,13159.85,1461.1,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0198,S167,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,6,6,0.7,0.7,0.8,0.8,0.8,20,2329.75,2334.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0199,S168,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,4,4,0.1,0.1,0.5,0.5,4,4,0.0,0.0,0.7,0.7,0.7,20,23386.4,23390.5,0.9853816558012648,0.9850461841911959,True,0.09917808219178083,0.0011943493150684977,0.09798373287671235,0.09706745931941912,0.09890000643400557,0.0017489585185220893,0.049346884574112446,0.047597926055590364,0.04693929891850326,0.04825655319267747,supported,supported,,supported
H9B0200,S169,sobol_symmetric,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,9,9,0.0,0.0,0.8,0.8,0.8,20,1156.6,10522.25,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0201,S170,sobol_symmetric,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.8,0.8,0.8,20,16790.4,1859.6,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0202,S171,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.3,4,4,0.7,0.7,0.8,0.8,0.8,20,4398.8,10217.75,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0203,S172,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,12,12,0.0,0.0,0.5,0.5,0.5,20,65352.35,28055.35,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0204,S173,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,6,6,0.5,0.5,0.8,0.8,0.8,20,46680.05,46631.65,0.0010704886387794576,0.0010595060519256927,False,0.0003681506849315064,7.277397260273682e-05,0.00029537671232876956,0.00023408871066329717,0.00035666471399424196,4.802307875763685e-05,9.262923977168013e-05,4.4606161014043284e-05,2.4045266246410746e-05,6.516705578167582e-05,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0205,S174,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.7,0.7,4,4,0.0,0.0,0.8,0.8,0.8,20,8189.95,3495.95,0.14212178704989117,0.14826176731382884,True,0.019263698630137004,0.0036515410958904092,0.015612157534246596,0.014861026629043962,0.01636328843944923,0.0014823978337724897,0.00930602683651704,0.00782362900274455,0.006909370240284234,0.008737887765204864,supported,supported,,supported
H9B0206,S175,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,6,6,0.3,0.3,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0.1,20,939.35,8425.25,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0207,S176,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.8,0.8,0.8,20,32608.25,3604.2,0.0787063268385951,0.07206712244468695,True,0.02409674657534246,0.009734589041095892,0.014362157534246568,0.013798008107960374,0.014926306960532761,0.0012206092196981196,0.007773618308941741,0.006553009089243621,0.005814152145465964,0.007291866033021277,supported,supported,,supported
H9B0208,S177,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,4,4,0.0,0.0,0.7,0.7,9,9,0.3,0.3,0.5,0.5,0.5,20,7275.15,65411.7,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0209,S178,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.7,0.7,4,4,0.0,0.0,0.7,0.7,0.7,20,4216.15,469.7,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0210,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.8,0.8,0.8,20,23402.25,23376.9,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0211,S180,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,12,12,0.7,0.7,0.8,0.8,0.8,20,11725.25,11670.0,0.8979566631284097,0.894405144024035,True,0.08755993150684932,0.002572773972602744,0.08498715753424659,0.08248374797901063,0.08749056708948254,0.0013198607214001952,0.022604840154735018,0.02128497943333482,0.020626157513438576,0.02194380135323106,supported,supported,,supported
H9B0212,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,7004.2,16396.55,0.9824753675567065,0.971107922448595,True,0.09931506849315068,0.019991438356164373,0.0793236301369863,0.07758622387426839,0.08106103639970422,0.000922293672062495,0.0247037722163972,0.023781478544334704,0.02322501073161292,0.024337946357056488,supported,supported,,supported
H9B0213,S182,sobol_symmetric,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,12,12,0.7,0.7,0.7,0.7,12,12,0.5,0.5,0.7,0.7,0.7,20,20485.15,8743.3,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0214,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.5,0.5,4,4,0.3,0.3,0.5,0.5,0.5,20,928.6,8421.4,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0215,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.8,0.8,0.8,20,21058.15,2338.25,0.37856641739514263,0.38328077430818847,True,0.05279537671232877,0.021177226027397262,0.0316181506849315,0.030127450846468614,0.03310885052339438,0.0030794765924826288,0.02621796953844572,0.02313849294596309,0.021440045316276975,0.024836940575649204,supported,supported,,supported
H9B0216,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,6,6,0.0,0.0,0.1,0.1,0.1,20,18083.75,18130.7,8.270979582839908e-05,0.0,False,1.284246575340431e-05,4.280821917801436e-06,8.561643835602872e-06,-5.379663345226922e-06,2.2502951016432667e-05,8.264610870844993e-06,2.7816391625674927e-06,-5.482971708277499e-06,-1.4481233005316114e-05,3.515289588761116e-06,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0217,S186;X024,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.7,0.7,12,12,0.5,0.5,0.7,0.7,0.7,20,4667.45,4698.95,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0218,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.7,0.7,0.7,20,733.5,6567.25,0.8062315959589379,0.82552245295279,True,0.08351027397260273,0.03331763698630137,0.05019263698630135,0.047857135582781124,0.05252813838982158,0.009966354901330934,0.06920763703976529,0.05924128213843436,0.05431583116175035,0.06416673311511838,supported,supported,,supported
H9B0219,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0.7,20,65242.2,7215.7,0.09133402712137309,0.091899077495981,True,0.019809503424657548,0.007855308219178075,0.011954195205479473,0.011552477724083804,0.012355912686875142,0.0007277484034120564,0.006374766751776599,0.005647018348364542,0.00538664811289888,0.005907388583830204,supported,supported,,supported
H9B0220,S189;X055,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.7,0.7,4,4,0.5,0.5,0.8,0.8,0.8,20,27981.0,65355.6,0.09382986636662528,0.08827146339090539,True,0.019171660958904095,0.003712542808219174,0.015459118150684922,0.01494638842870105,0.015971847872668792,0.00046638834633606875,0.0047214518558039474,0.004255063509467878,0.004090007495843067,0.00442011952309269,supported,supported,,supported
H9B0221,S190,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,20,8218.5,3487.5,0.974284745264125,0.9666204893967001,True,0.09922945205479454,0.02050513698630138,0.07872431506849316,0.07699818080262226,0.08045044933436406,0.00204603840725526,0.04924340760908093,0.04719736920182567,0.04564371428305738,0.04875102412059396,supported,supported,,supported
H9B0222,S191;X033,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.8,0.8,0.8,20,8761.65,20454.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0223,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,12,12,0.5,0.5,0.7,0.7,0.7,20,12756.65,5434.85,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0224,S193,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,6,6,0.7,0.7,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.7,20,36190.15,36250.05,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0225,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.8,0.8,0.8,20,3654.8,3678.25,0.961889994589187,0.9736067629429387,True,0.09773972602739725,0.0027397260273972534,0.095,0.09291060696770856,0.09708939303229144,0.005626387136765864,0.08022603665305968,0.0745996495162938,0.07252181585980481,0.07667748317278279,supported,supported,,supported
H9B0226,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,20,2338.3,21029.15,0.10363681613056448,0.10438903467656827,True,0.013779965753424666,0.005644263698630114,0.008135702054794552,0.007386447368457091,0.008884956741132013,0.0010457808236720247,0.006816190938881891,0.005770410115209868,0.005193605975904239,0.006347214254515497,supported,supported,,supported
H9B0227,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.5,0.5,9,9,0.5,0.5,0.7,0.7,0.7,20,21020.15,2325.75,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0228,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0.5,20,7019.5,16365.55,0.014086119165569672,0.012725037126478137,True,0.0036643835616438415,0.0008561643835616223,0.002808219178082219,0.002430403378959986,0.003186034977204452,0.00039138497466309735,0.0008441567441027557,0.0004527717694396582,0.00028902861788306284,0.0006165149209962535,supported,inconclusive,served_gap_component_inconclusive,inconclusive
H9B0229,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.8,0.8,0.8,20,26320.25,2921.15,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0230,S199,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,28,28,0.0,0.0,12,12,0.5,0.5,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0.7,20,2798.5,6560.55,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
