background_id,selected_policy,search_constraints_feasible,search_failure_reason,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,delta_average_utilization_vs_average_optimum,delta_class_2_percent_serviced_vs_baseline,delta_priority_weighted_utilization_vs_baseline,evaluation_average_constraint_met,evaluation_class_2_constraint_met,baseline_equivalent,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_BK_LOW_STRONG_C092,horizon_only,True,,4,0,-1,10,0.9497808219178069,0.5224383561643835,0.47347166508522803,0.4735699641719872,0.0,0.007001964897486945,0.010621004566209957,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C092,fully_crossed_confirmatory,14,2.0,0.1,30,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C093,horizon_only,True,,4,0,-1,10,0.9497808219178069,0.5224383561643835,0.47347166508522803,0.4735699641719872,0.0,0.007001964897486945,0.010621004566209957,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C093,fully_crossed_confirmatory,22,2.0,0.1,30,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C094,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0009041095890409689,-1.650300444844266e-05,0.0201424657534246,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C094,fully_crossed_confirmatory,10,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C095,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0009041095890409689,-1.650300444844266e-05,0.0201424657534246,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C095,fully_crossed_confirmatory,14,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C096,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0009041095890409689,-1.650300444844266e-05,0.0201424657534246,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C096,fully_crossed_confirmatory,22,2.0,0.1,50,10.0,90.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C097,both_flexible,True,,4,5,3,10,0.950712328767122,0.6260730593607307,0.5020799504774629,0.4646670345873921,0.0016894977168951941,-0.0020574664290489153,0.024356164383561696,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C097,fully_crossed_confirmatory,10,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C098,both_flexible,True,,4,5,3,10,0.950712328767122,0.6260730593607307,0.5020799504774629,0.4646670345873921,0.0016894977168951941,-0.0020574664290489153,0.024356164383561696,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C098,fully_crossed_confirmatory,14,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C099,both_flexible,True,,4,5,3,10,0.950712328767122,0.6260730593607307,0.5020799504774629,0.4646670345873921,0.0016894977168951941,-0.0020574664290489153,0.024356164383561696,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C099,fully_crossed_confirmatory,22,2.0,0.3,30,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C100,both_flexible,True,,4,15,4,10,0.9498630136986289,0.6296465753424657,0.5173041973045214,0.4570887739245434,0.00036164383561665403,-0.009666680185303367,0.02810684931506835,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C100,fully_crossed_confirmatory,10,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C101,both_flexible,True,,4,15,4,10,0.9498630136986289,0.6296465753424657,0.5173041973045214,0.4570887739245434,0.00036164383561665403,-0.009666680185303367,0.02810684931506835,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C101,fully_crossed_confirmatory,14,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C102,both_flexible,True,,4,15,4,10,0.9498630136986289,0.6296465753424657,0.5173041973045214,0.4570887739245434,0.00036164383561665403,-0.009666680185303367,0.02810684931506835,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C102,fully_crossed_confirmatory,22,2.0,0.3,50,30.0,70.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C103,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.0001643835616437217,-0.0030203298713915583,0.022474885844748993,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C103,fully_crossed_confirmatory,10,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C104,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.0001643835616437217,-0.0030203298713915583,0.022474885844748993,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C104,fully_crossed_confirmatory,14,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C105,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.0001643835616437217,-0.0030203298713915583,0.022474885844748993,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C105,fully_crossed_confirmatory,22,2.0,0.5,30,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C106,both_flexible,True,,4,10,3,10,0.9497698630136974,0.7186273972602739,0.4870287270714801,0.46340491654802285,7.123287671217948e-05,-0.008010404260233306,0.023306849315068434,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C106,fully_crossed_confirmatory,10,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C107,both_flexible,True,,4,10,3,10,0.9497698630136974,0.7186273972602739,0.4870287270714801,0.46340491654802285,7.123287671217948e-05,-0.008010404260233306,0.023306849315068434,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C107,fully_crossed_confirmatory,14,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C108,both_flexible,True,,4,10,3,10,0.9497698630136974,0.7186273972602739,0.4870287270714801,0.46340491654802285,7.123287671217948e-05,-0.008010404260233306,0.023306849315068434,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C108,fully_crossed_confirmatory,22,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C109,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007284163902715968,0.02072602739726026,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C109,fully_crossed_confirmatory,10,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C110,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007284163902715968,0.02072602739726026,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C111,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007284163902715968,0.02072602739726026,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C111,fully_crossed_confirmatory,22,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C112,both_flexible,True,,2,31,2,10,0.9500876712328756,0.8085397260273973,0.47835229819072367,0.47365404283550944,-0.00037260273972616886,0.0014956373637905473,0.019964383561643984,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C112,fully_crossed_confirmatory,10,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C113,both_flexible,True,,2,31,2,10,0.9500876712328756,0.8085397260273973,0.47835229819072367,0.47365404283550944,-0.00037260273972616886,0.0014956373637905473,0.019964383561643984,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C113,fully_crossed_confirmatory,14,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C114,both_flexible,True,,2,31,2,10,0.9500876712328756,0.8085397260273973,0.47835229819072367,0.47365404283550944,-0.00037260273972616886,0.0014956373637905473,0.019964383561643984,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C114,fully_crossed_confirmatory,22,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C115,both_flexible,True,,4,6,3,10,0.9502557077625555,0.9041187214611874,0.47676158424166265,0.4676639838438554,0.0002100456621004776,-0.008151504725690484,0.019538812785388382,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C115,fully_crossed_confirmatory,10,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C116,both_flexible,True,,4,6,3,10,0.9502557077625555,0.9041187214611874,0.47676158424166265,0.4676639838438554,0.0002100456621004776,-0.008151504725690484,0.019538812785388382,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C116,fully_crossed_confirmatory,14,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C117,both_flexible,True,,4,6,3,10,0.9502557077625555,0.9041187214611874,0.47676158424166265,0.4676639838438554,0.0002100456621004776,-0.008151504725690484,0.019538812785388382,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C117,fully_crossed_confirmatory,22,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C118,both_flexible,True,,4,40,4,10,0.9500657534246562,0.9034849315068494,0.4764330672410457,0.46720741001251725,0.00043287671232850045,-0.007809738464475913,0.021183561643835724,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C118,fully_crossed_confirmatory,10,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C119,both_flexible,True,,4,40,4,10,0.9500657534246562,0.9034849315068494,0.4764330672410457,0.46720741001251725,0.00043287671232850045,-0.007809738464475913,0.021183561643835724,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C119,fully_crossed_confirmatory,14,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C120,both_flexible,True,,4,40,4,10,0.9500657534246562,0.9034849315068494,0.4764330672410457,0.46720741001251725,0.00043287671232850045,-0.007809738464475913,0.021183561643835724,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C120,fully_crossed_confirmatory,22,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C121,horizon_only,True,,4,0,-1,10,0.9506118721461171,0.5230182648401827,0.3829692649717783,0.3800810084965885,0.0008127853881280123,0.005647916233848027,0.014447488584474977,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C121,fully_crossed_confirmatory,10,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C122,horizon_only,True,,4,0,-1,10,0.9506118721461171,0.5230182648401827,0.3829692649717783,0.3800810084965885,0.0008127853881280123,0.005647916233848027,0.014447488584474977,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C122,fully_crossed_confirmatory,14,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C123,horizon_only,True,,4,0,-1,10,0.9506118721461171,0.5230182648401827,0.3829692649717783,0.3800810084965885,0.0008127853881280123,0.005647916233848027,0.014447488584474977,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C123,fully_crossed_confirmatory,22,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C124,both_flexible,True,,2,7,2,10,0.9499616438356153,0.5382246575342465,0.5107692289078998,0.36510715644515523,0.0005205479452055073,-0.009810047006669709,0.029805479452054806,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C124,fully_crossed_confirmatory,10,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C125,both_flexible,True,,2,7,2,10,0.9499616438356153,0.5382246575342465,0.5107692289078998,0.36510715644515523,0.0005205479452055073,-0.009810047006669709,0.029805479452054806,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C125,fully_crossed_confirmatory,14,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C126,both_flexible,True,,2,7,2,10,0.9499616438356153,0.5382246575342465,0.5107692289078998,0.36510715644515523,0.0005205479452055073,-0.009810047006669709,0.029805479452054806,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C126,fully_crossed_confirmatory,22,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C127,both_flexible,True,,4,5,2,10,0.9493972602739706,0.6264383561643836,0.4041713456259376,0.36755477507241363,0.00020091324200866012,-0.012390033713136794,0.028502283105022896,True,False,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C127,fully_crossed_confirmatory,10,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C128,both_flexible,True,,4,5,2,10,0.9493972602739706,0.6264383561643836,0.4041713456259376,0.36755477507241363,0.00020091324200866012,-0.012390033713136794,0.028502283105022896,True,False,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C128,fully_crossed_confirmatory,14,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C129,both_flexible,True,,4,5,2,10,0.9493972602739706,0.6264383561643836,0.4041713456259376,0.36755477507241363,0.00020091324200866012,-0.012390033713136794,0.028502283105022896,True,False,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C129,fully_crossed_confirmatory,22,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C130,both_flexible,True,,4,10,3,10,0.9500438356164371,0.6266712328767123,0.4034395819093584,0.36788231324929094,0.00024109589041088064,-0.009251127528029868,0.02823013698630128,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C130,fully_crossed_confirmatory,10,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C131,both_flexible,True,,4,10,3,10,0.9500438356164371,0.6266712328767123,0.4034395819093584,0.36788231324929094,0.00024109589041088064,-0.009251127528029868,0.02823013698630128,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C131,fully_crossed_confirmatory,14,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C132,both_flexible,True,,4,10,3,10,0.9500438356164371,0.6266712328767123,0.4034395819093584,0.36788231324929094,0.00024109589041088064,-0.009251127528029868,0.02823013698630128,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C132,fully_crossed_confirmatory,22,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C133,both_flexible,True,,4,10,4,10,0.9503013698630122,0.7157123287671233,0.38387441750503776,0.3770959590256251,0.0010958904109586998,-0.0090068359935912,0.027319634703196427,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C133,fully_crossed_confirmatory,10,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C134,both_flexible,True,,4,10,4,10,0.9503013698630122,0.7157123287671233,0.38387441750503776,0.3770959590256251,0.0010958904109586998,-0.0090068359935912,0.027319634703196427,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C134,fully_crossed_confirmatory,14,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C135,both_flexible,True,,4,10,4,10,0.9503013698630122,0.7157123287671233,0.38387441750503776,0.3770959590256251,0.0010958904109586998,-0.0090068359935912,0.027319634703196427,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C135,fully_crossed_confirmatory,22,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C136,both_flexible,True,,4,20,4,10,0.950180821917807,0.7154547945205479,0.38343643183978415,0.3753550310086567,0.0005643835616438997,-0.009313835331716591,0.026353424657534208,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C136,fully_crossed_confirmatory,10,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C137,both_flexible,True,,4,20,4,10,0.950180821917807,0.7154547945205479,0.38343643183978415,0.3753550310086567,0.0005643835616438997,-0.009313835331716591,0.026353424657534208,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C138,both_flexible,True,,4,20,4,10,0.950180821917807,0.7154547945205479,0.38343643183978415,0.3753550310086567,0.0005643835616438997,-0.009313835331716591,0.026353424657534208,True,True,False,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C139,baseline,False,no_cell_met_both_constraints,10,0,-1,10,0.9312694063926934,0.7838401826484018,0.36389991350999973,0.39041199714561936,-0.019671232876711575,0.0,0.0,False,True,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C140,baseline,False,no_cell_met_both_constraints,14,0,-1,10,0.9312694063926934,0.7838401826484018,0.36389991350999973,0.39041199714561936,-0.019671232876711575,0.0,0.0,False,True,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C141,baseline,False,no_cell_met_both_constraints,22,0,-1,10,0.9312694063926934,0.7838401826484018,0.36389991350999973,0.39041199714561936,-0.019671232876711575,0.0,0.0,False,True,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C142,baseline,False,no_cell_met_both_constraints,10,0,-1,10,0.9296821917808205,0.7827945205479452,0.36396647999832027,0.39206004566541,-0.020652054794521035,0.0,0.0,False,True,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_LOW_STRONG_C143,baseline,False,no_cell_met_both_constraints,14,0,-1,10,0.9296821917808205,0.7827945205479452,0.36396647999832027,0.39206004566541,-0.020652054794521035,0.0,0.0,False,True,True,patient_characteristics_full_confirmatory,balking_sensitivity,low,strong,BK_LOW_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.1,3,0.05,0.1,False
