comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_horizon_only,10,0.001298630136986534,-0.0009424657534245328,0.00385205479452101,inconclusive,0.0014081677400250125,-0.002003856202985276,0.004909122076755999,inconclusive,BG00675,strict
both_flexible_vs_baseline,10,-0.0002009132420091486,-0.00212785388127842,0.0018082191780821656,inconclusive,0.0007433229839652888,-0.005238759941697203,0.006307473935937383,inconclusive,BG00676,strict
both_flexible_vs_reservation_only,10,-0.00021917808219181766,-0.002164383561643846,0.0017901826484019237,inconclusive,0.0007106795097899021,-0.0052787789986249965,0.006246604502823908,inconclusive,BG00676,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00676,strict
both_flexible_vs_baseline,10,0.003376712328767251,0.00012328767123291867,0.007123801369863098,inconclusive,0.001355328328728944,-1.6303603956564735e-05,0.003026989973884306,inconclusive,BG00677,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00677,strict
both_flexible_vs_horizon_only,10,0.003376712328767251,0.00020530821917829405,0.0070207191780821705,inconclusive,0.001355328328728944,-2.5832274351420823e-05,0.003057849065291173,inconclusive,BG00677,strict
both_flexible_vs_baseline,10,0.0003698630136980241,-0.0026301369863019675,0.0033702054794511006,inconclusive,0.17410863759607603,0.17150376481537372,0.17684411580290277,supported,BG00678,strict
both_flexible_vs_reservation_only,10,0.012643835616438148,0.006082191780821632,0.018684931506849224,supported,0.0033854102271374644,0.00039607198949127566,0.006278324806245618,inconclusive,BG00678,strict
both_flexible_vs_horizon_only,10,0.0003698630136980241,-0.0027537671232883616,0.0034246575342460938,inconclusive,0.17410863759607603,0.1714384181776206,0.17700394044037424,supported,BG00678,strict
both_flexible_vs_baseline,10,0.020602739726027063,0.015986301369862992,0.025000684931506704,supported,0.007963868078643471,0.002846566779541021,0.012939725039819753,supported,BG00679,strict
both_flexible_vs_reservation_only,10,0.020602739726027063,0.01619143835616419,0.024822260273972035,supported,0.007963868078643471,0.0027719479760027555,0.012737475422235986,supported,BG00679,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00679,strict
both_flexible_vs_baseline,10,0.0018356164383561025,-0.00014794520547946167,0.0037316438356162604,inconclusive,0.0006407681192855286,3.934113855194515e-05,0.0013171549433490738,inconclusive,BG00680,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00680,strict
both_flexible_vs_horizon_only,10,0.0018356164383561025,-0.00010986301369858777,0.003698630136986094,inconclusive,0.0006407681192855286,4.904786470653124e-05,0.0013388517827366121,inconclusive,BG00680,strict
both_flexible_vs_baseline,10,-0.07599999999999764,-0.0784474885844722,-0.07392671232876473,contradicted,0.184256734790859,0.18050680465972835,0.18763261484606336,supported,BG00681,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00681,strict
both_flexible_vs_horizon_only,10,-0.07599999999999764,-0.07839292237442685,-0.07391780821917572,contradicted,0.184256734790859,0.18055018004234089,0.18779511240695015,supported,BG00681,strict
both_flexible_vs_baseline,10,-0.005789954337899561,-0.009552511415525636,-0.002264611872145486,contradicted,0.020274289360359875,0.015939148927116755,0.024735945367953406,supported,BG00682,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00682,strict
both_flexible_vs_horizon_only,10,-0.005789954337899561,-0.009552511415525562,-0.00201803652967988,contradicted,0.020274289360359875,0.015874470585576773,0.024661773143242204,supported,BG00682,strict
both_flexible_vs_baseline,10,-0.002569863013698437,-0.005764657534246245,-6.561643835624943e-05,inconclusive,0.0014074387529515175,-0.0010206658269982893,0.00394076504021742,inconclusive,BG00683,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00683,strict
both_flexible_vs_horizon_only,10,-0.002569863013698437,-0.005622054794520246,5.753424657704174e-06,inconclusive,0.0014074387529515175,-0.0010008358726504693,0.003962880746628309,inconclusive,BG00683,strict
both_flexible_vs_baseline,10,0.0014246575342466649,-0.002192123287671209,0.004958904109588931,inconclusive,0.0026484383454452587,-0.004697072512636114,0.011637385595955601,inconclusive,BG00684,strict
both_flexible_vs_reservation_only,10,-0.0007123287671233269,-0.003602739726027338,0.0021232876712326053,inconclusive,0.00031230424902120026,-0.006324830319310213,0.006971543244805801,inconclusive,BG00684,strict
both_flexible_vs_horizon_only,10,-0.00016438356164371059,-0.002534246575342104,0.0022332191780821925,inconclusive,0.00251506110797991,-0.005065265434880489,0.011765480228146033,inconclusive,BG00684,strict
both_flexible_vs_baseline,10,-0.04915616438356145,-0.051764383561643645,-0.04667931506849276,contradicted,0.2213738852445586,0.21845271693513515,0.22450901126538006,supported,BG00685,strict
both_flexible_vs_reservation_only,10,0.02399999999999992,0.019545068493150505,0.027649315068493188,supported,0.00068628620185337,-0.0005519182243365264,0.0019148184231081858,inconclusive,BG00685,strict
both_flexible_vs_horizon_only,10,-0.04892054794520523,-0.05141931506849305,-0.04655328767123242,contradicted,0.19692184935080007,0.19481709669164263,0.19896438841079842,supported,BG00685,strict
both_flexible_vs_baseline,10,-0.0010410958904108147,-0.003986643835615895,0.002014041095890566,inconclusive,0.0012568863125330342,-0.004586596946948985,0.006129194953371687,inconclusive,BG00686,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00686,strict
both_flexible_vs_horizon_only,10,-0.0010410958904108147,-0.0039863013698628455,0.0019315068493153257,inconclusive,0.0012568863125330342,-0.0042418129581616665,0.006521231547392889,inconclusive,BG00686,strict
both_flexible_vs_baseline,10,0.003057534246575755,0.00038890410958950243,0.006065753424657641,inconclusive,0.025805694605611378,0.021197668672861332,0.030398045974867283,supported,BG00687,strict
both_flexible_vs_reservation_only,10,0.0036383561643838712,0.0008379452054798274,0.006334246575342617,inconclusive,0.024800016133499858,0.021842620215522995,0.02796784796065921,supported,BG00687,strict
both_flexible_vs_horizon_only,10,-9.315068493117584e-05,-0.0014961643835616524,0.0013095890410961721,inconclusive,0.0015677073827691957,-0.0006539054064010118,0.003910292857653542,inconclusive,BG00687,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00688,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00688,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00688,strict
both_flexible_vs_baseline,10,-0.045101369863013496,-0.04687123287671206,-0.04342999999999976,contradicted,0.06445464749443622,0.05931902592345774,0.06869695804286363,supported,BG00689,strict
both_flexible_vs_reservation_only,10,-0.00020821917808234726,-0.0024386301369863543,0.002049726027397271,inconclusive,0.0020673064276329534,-0.002380442634124943,0.0064742628313570316,inconclusive,BG00689,strict
both_flexible_vs_horizon_only,10,-0.04424657534246573,-0.04644931506849291,-0.04239438356164401,contradicted,0.055846196878078534,0.051107637613301324,0.06064126462132778,supported,BG00689,strict
both_flexible_vs_baseline,10,0.016239726027397473,0.013650684931507026,0.018801541095890845,supported,0.049370092310620436,0.047272301934280316,0.05130906501890208,supported,BG00690,strict
both_flexible_vs_reservation_only,10,0.014424657534246977,0.011253424657534592,0.01748630136986356,supported,0.047550836389120554,0.045879376912258574,0.04929419430663105,supported,BG00690,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00690,strict
both_flexible_vs_baseline,10,0.0009863013698631184,-0.0033976027397260456,0.005589041095890745,inconclusive,0.002832430072941422,-0.0033406722077994546,0.008360801164088731,inconclusive,BG00691,strict
both_flexible_vs_reservation_only,10,0.0009863013698631184,-0.0036441780821918953,0.005643835616438478,inconclusive,0.002832430072941422,-0.003434057761944098,0.008531265163303456,inconclusive,BG00691,strict
both_flexible_vs_horizon_only,10,0.0009041095890410355,-0.0009452054794521825,0.0033017123287671724,inconclusive,0.0006951314874588277,-0.0014359482534886006,0.0033035411583069284,inconclusive,BG00691,strict
both_flexible_vs_baseline,10,0.0024315068493150904,-0.0005208904109587998,0.0050275684931505955,inconclusive,0.00857677763103849,0.0062441551888302626,0.011179150468031817,supported,BG00692,strict
both_flexible_vs_reservation_only,10,9.589041095887651e-05,-0.003740239726027162,0.0034931506849314245,inconclusive,0.002191267129077512,-0.0008622249886607237,0.005256059419900093,inconclusive,BG00692,strict
both_flexible_vs_horizon_only,10,0.0004041095890410795,-0.0019589041095891767,0.002842465753424632,inconclusive,0.0021881234964730156,-0.0005094091721115306,0.004900771817050353,inconclusive,BG00692,strict
both_flexible_vs_baseline,10,-0.00995890410958895,-0.013849657534246445,-0.0063965753424658775,contradicted,0.004630115338276064,0.001098934713292854,0.008198526718496515,inconclusive,BG00693,strict
both_flexible_vs_reservation_only,10,-0.007547945205479046,-0.011684931506848618,-0.0033558219178078563,contradicted,0.0011483440180132033,-0.003165412270063372,0.0051193584677094554,inconclusive,BG00693,strict
both_flexible_vs_horizon_only,10,-0.00995890410958895,-0.013890753424657388,-0.006218493150685028,contradicted,0.004630115338276064,0.0011269004402023426,0.008221064288415403,inconclusive,BG00693,strict
both_flexible_vs_baseline,10,-0.0207123287671228,-0.025607762557076905,-0.01644726027397252,contradicted,0.008054061652212863,0.003699871644553489,0.012813910964786495,supported,BG00694,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00694,strict
both_flexible_vs_horizon_only,10,-0.0207123287671228,-0.025507077625569984,-0.01616438356164357,contradicted,0.008054061652212863,0.003783138650068923,0.012847784358622905,supported,BG00694,strict
both_flexible_vs_baseline,10,5.479452054788503e-05,-0.0008424657534247707,0.0010892123287670346,inconclusive,0.0004515853091892341,-0.00045292361992800854,0.0013634429567222562,inconclusive,BG00695,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00695,strict
both_flexible_vs_horizon_only,10,5.479452054788503e-05,-0.0008082191780822932,0.0011166095890410713,inconclusive,0.0004515853091892341,-0.00048658488804318524,0.0014124414751180692,inconclusive,BG00695,strict
both_flexible_vs_baseline,10,-0.0002465753424658379,-0.002383561643835664,0.00195958904109578,inconclusive,0.025841675536343034,0.020226657979087428,0.03140593624797186,supported,BG00696,strict
both_flexible_vs_reservation_only,10,-1.3698630136915746e-05,-0.00215102739726013,0.0020962328767125536,inconclusive,0.02325543011454717,0.01787637429836235,0.028940919415783438,supported,BG00696,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00696,strict
both_flexible_vs_baseline,10,-0.0008767123287674816,-0.002749086757991488,0.0011509132420085965,inconclusive,0.0033336733544621078,-0.004066866729355249,0.010238542213101496,inconclusive,BG00697,strict
both_flexible_vs_reservation_only,10,0.00017351598173487304,-0.002073287671233399,0.002502283105022241,inconclusive,0.0023808821003019178,-0.0037410489821764377,0.008043127234047338,inconclusive,BG00697,strict
both_flexible_vs_horizon_only,10,0.00020091324200911532,-0.0009497716894976249,0.0011963470319634629,inconclusive,0.0008683119955987584,-0.00319933427105018,0.005800392854200842,inconclusive,BG00697,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00698,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00698,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00698,strict
both_flexible_vs_baseline,10,0.05783013698630039,0.05519438356164271,0.06069630136986218,supported,0.11808872671964052,0.11516245858049809,0.12072753474327615,supported,BG00699,strict
both_flexible_vs_reservation_only,10,0.04101369863013647,0.037807808219177376,0.04461917808219126,supported,0.011201272550133201,0.0083481927811298,0.014285228459350227,supported,BG00699,strict
both_flexible_vs_horizon_only,10,-0.019621917808218946,-0.022104520547945074,-0.01728219178082183,contradicted,0.06769530487428436,0.06522509221323167,0.07024598465224481,supported,BG00699,strict
both_flexible_vs_baseline,10,0.03693698630136964,0.03443246575342425,0.03922205479452075,supported,0.011373537632162062,0.01009734850956825,0.01258563936669825,supported,BG00700,strict
both_flexible_vs_reservation_only,10,0.03623561643835603,0.03370410958904092,0.03850972602739728,supported,0.010786878927062999,0.009603105961365831,0.01193018601459902,supported,BG00700,strict
both_flexible_vs_horizon_only,10,0.001084931506849429,-0.00033452054794559335,0.0024387671232879507,inconclusive,0.001734384980317305,0.0006656624036570198,0.0028392620297493583,inconclusive,BG00700,strict
both_flexible_vs_baseline,10,-0.004383561643835632,-0.0064934931506848,-0.002328767123288072,inconclusive,0.009914797263534381,0.00202827547376024,0.017853499542084445,supported,BG00701,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00701,strict
both_flexible_vs_horizon_only,10,-0.003835616438355982,-0.005465753424657014,-0.001876712328766781,inconclusive,0.008293059388950641,0.004770558032758294,0.011466676181600638,supported,BG00701,strict
both_flexible_vs_baseline,10,0.055232876712328495,0.05239452054794479,0.05843301369862978,supported,0.1582834175825824,0.15606823286114363,0.16082120175996195,supported,BG00702,strict
both_flexible_vs_reservation_only,10,0.017304109589041373,0.01557794520547944,0.019117945205480148,supported,0.00659788598348231,0.005060377181129259,0.008181469718550178,supported,BG00702,strict
both_flexible_vs_horizon_only,10,-0.025030136986301056,-0.027046575342465497,-0.023287671232876228,contradicted,0.09603090696232323,0.09447382407769059,0.09757452768857582,supported,BG00702,strict
both_flexible_vs_baseline,10,-0.02448767123287652,-0.02570972602739696,-0.023216301369862795,contradicted,0.07711150319202315,0.07466034581496199,0.0794643119282302,supported,BG00703,strict
both_flexible_vs_reservation_only,10,-0.003989041095890366,-0.005830136986301517,-0.0020435616438353333,inconclusive,0.00016986558810369034,-0.0019205751636851593,0.001905150014637359,inconclusive,BG00703,strict
both_flexible_vs_horizon_only,10,-0.02448767123287652,-0.025665753424657232,-0.023265753424657316,contradicted,0.07711150319202315,0.07461603316318136,0.07935327947594918,supported,BG00703,strict
both_flexible_vs_baseline,10,1.3698630136993461e-05,-1.3698630137004564e-05,4.794520547947156e-05,inconclusive,8.055417137864396e-06,-8.40534540273996e-06,2.854145132807906e-05,inconclusive,BG00704,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00704,strict
both_flexible_vs_horizon_only,10,1.3698630136993461e-05,-1.3698630137004564e-05,4.794520547947156e-05,inconclusive,8.055417137864396e-06,-8.40534540273996e-06,2.843130702464558e-05,inconclusive,BG00704,strict
both_flexible_vs_baseline,10,0.01804109589041102,0.015465753424657558,0.020459246575342482,supported,0.09364909806853375,0.09179323436540811,0.09530577543775005,supported,BG00705,strict
both_flexible_vs_reservation_only,10,0.0022876712328765867,-0.0002328767123289671,0.00471249999999993,inconclusive,0.00094164897903527,-0.0009649335048566226,0.0027676113334260096,inconclusive,BG00705,strict
both_flexible_vs_horizon_only,10,0.0011986301369861564,-0.0013772260273976346,0.0036919520547946416,inconclusive,0.08990016281684862,0.08828307172781936,0.09145882261680079,supported,BG00705,strict
both_flexible_vs_baseline,10,-0.0005890410958904635,-0.003273972602739712,0.002547945205479331,inconclusive,0.0008978442408697718,-0.004223971672534852,0.0067216978295303815,inconclusive,BG00706,strict
both_flexible_vs_reservation_only,10,-0.0005890410958904635,-0.0032743150684933896,0.0023976027397260044,inconclusive,0.0008978442408697718,-0.003951422342872022,0.006764168511112967,inconclusive,BG00706,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00706,strict
both_flexible_vs_baseline,10,-0.015657534246575178,-0.020397602739725722,-0.011369520547945001,contradicted,0.2522347935860788,0.25057390138913394,0.25404315148633866,supported,BG00707,strict
