class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
5,98,2,18063,12138,5925,18063,0,5844,1008,5280,7.8788927335640135,8.74018712284781,0.29231024746719814,0.4520547945205479,0.32801860156120244,95634.0,157874.0
5,99,1,18148,10503,7645,18148,0,5069,859,4571,8.12586879939065,8.922636103151863,0.2518734846815076,0.3913527397260274,0.421258540886048,85346.0,161928.0
5,99,2,18352,12165,6187,18352,0,5901,1058,5199,8.047102342786683,8.914886660854403,0.2832933740191805,0.44511986301369866,0.3371294681778553,97893.0,163606.0
5,100,1,18260,10478,7782,18260,0,5016,845,4617,7.990265317808742,8.78263964950712,0.25284775465498355,0.39529109589041095,0.4261774370208105,83722.0,160371.0
5,100,2,18153,12215,5938,18153,0,5988,1021,5205,7.92705689725747,8.76731118823335,0.28672946620393325,0.4456335616438356,0.3271084669200683,96829.0,159153.0
6,1,1,18244,10963,7281,18244,0,5337,860,4764,8.022803977013591,8.902872177154133,0.2611269458452094,0.4078767123287671,0.39909011181758386,87954.0,162424.0
6,1,2,18110,12014,6096,18110,0,5936,1026,5051,8.105959713667389,8.964826062948648,0.27890668139149644,0.4324486301369863,0.33660960795140804,97385.0,162353.0
6,2,1,18213,10837,7376,18213,0,5252,833,4752,7.960782504383132,8.847361774556635,0.26091253500247075,0.40684931506849314,0.40498544995333,86271.0,161137.0
6,2,2,18162,12092,6070,18162,0,5991,982,5119,8.043334435990738,8.89522079066182,0.2818522189186213,0.4382705479452055,0.3342142935800022,97260.0,161555.0
6,3,1,18233,11017,7216,18233,0,5514,830,4670,8.15330852319143,9.012724181429277,0.25612899687380025,0.3998287671232877,0.395765918938189,89825.0,164329.0
6,3,2,18322,12145,6177,18322,0,5964,1048,5132,8.079538904899135,8.986737255758104,0.28010042571771643,0.43938356164383563,0.33713568387730597,98126.0,164655.0
6,4,1,18253,11017,7236,18253,0,5310,863,4843,8.02741218117455,8.887251410727004,0.2653262477400975,0.4146404109589041,0.3964279844409138,88438.0,162219.0
6,4,2,18079,11992,6087,18079,0,6018,990,4984,8.042278185456972,8.903423861939267,0.27567896454449914,0.4267123287671233,0.33668897616018584,96443.0,160965.0
6,5,1,18221,10695,7526,18221,0,5233,817,4644,7.998410472183263,8.88408978651007,0.25487075352615113,0.3976027397260274,0.41303989901761706,85543.0,161877.0
6,5,2,18308,12211,6097,18308,0,6000,1006,5205,7.990090901646057,8.85432597771466,0.28430194450513435,0.4456335616438356,0.33302381472580295,97567.0,162105.0
6,6,1,18415,10923,7492,18415,0,5377,820,4726,8.133113613476151,9.044854737985338,0.2566386098289438,0.4046232876712329,0.40684224816725495,88838.0,166561.0
6,6,2,18436,12247,6189,18436,0,6130,1016,5100,8.182820282518168,9.062974614883922,0.2766326752006943,0.4366438356164384,0.33570188761119546,100215.0,167085.0
6,7,1,18311,10955,7356,18311,0,5418,814,4718,8.152441807393885,9.022937032384906,0.25765933045710226,0.40393835616438356,0.4017257386270548,89310.0,165219.0
6,7,2,18340,12133,6207,18340,0,5993,1036,5100,8.151157998846122,9.038386041439477,0.2780806979280262,0.4366438356164384,0.33844056706652126,98898.0,165764.0
6,8,1,18119,10720,7399,18119,0,5148,842,4727,8.043097014925372,8.905237595893814,0.2608863623820299,0.40470890410958904,0.4083558695292235,86222.0,161354.0
6,8,2,18140,11841,6299,18140,0,5752,1045,5042,8.043577400557385,8.923594266813671,0.27794928335170893,0.43167808219178083,0.3472436604189636,95244.0,161874.0
6,9,1,18170,10799,7371,18170,0,5293,793,4711,7.912677099731456,8.794331315354981,0.2592735277930655,0.4033390410958904,0.40566868464501926,85449.0,159793.0
6,9,2,18220,12130,6090,18220,0,5957,1042,5128,7.9320692497939,8.793194291986827,0.2814489571899012,0.43904109589041096,0.33424807903402853,96216.0,160212.0
6,10,1,18223,10897,7326,18223,0,5378,825,4691,8.083233917591997,8.979366734346705,0.2574219393074686,0.4016267123287671,0.40201942600010976,88083.0,163631.0
6,10,2,18351,12191,6160,18351,0,6034,1036,5118,8.127963251579034,9.007846983815595,0.27889488311263694,0.43818493150684934,0.33567652988937935,99088.0,165303.0
6,11,1,18066,10831,7235,18066,0,5322,810,4684,8.105345766780538,8.969998892948079,0.2592715598361563,0.401027397260274,0.4004760323259161,87789.0,162052.0
6,11,2,18235,12036,6199,18235,0,5869,1028,5133,8.134928547690263,9.014203454894433,0.2814916369618865,0.43946917808219177,0.3399506443652317,97912.0,164374.0
6,12,1,18248,10714,7534,18248,0,5257,822,4629,8.006160164271048,8.875876808417361,0.25367163524769837,0.39631849315068496,0.4128671635247698,85778.0,161967.0
6,12,2,18305,12101,6204,18305,0,5861,1047,5189,7.981654408726552,8.849986342529364,0.2834744605299099,0.444263698630137,0.3389237913138487,96586.0,161999.0
6,13,1,18318,10996,7322,18318,0,5374,820,4797,8.006456893415788,8.861829894093242,0.2618735669832951,0.41070205479452054,0.39971612621465225,88039.0,162331.0
6,13,2,18133,11916,6217,18133,0,5851,950,5110,7.9716347767707285,8.867148293167153,0.2818066508575525,0.4375,0.3428555671979264,94990.0,160788.0
6,14,1,18161,10781,7380,18161,0,5329,845,4606,8.086077358315555,8.9784152855019,0.25362039535267883,0.39434931506849313,0.406365288255052,87176.0,163057.0
6,14,2,18396,12167,6229,18396,0,5945,1020,5200,8.100764362620202,8.984888019134594,0.2826701456838443,0.4452054794520548,0.33860621874320507,98562.0,165286.0
6,15,1,18228,10905,7323,18228,0,5429,829,4643,8.122696011004127,8.982225148123765,0.25471801623875356,0.39751712328767125,0.40174456879526005,88578.0,163728.0
6,15,2,18458,12218,6240,18458,0,6034,976,5203,8.12170568014405,9.004713403402318,0.28188319427890346,0.4454623287671233,0.33806479575251924,99231.0,166209.0
6,16,1,18295,10931,7364,18295,0,5356,889,4685,8.19202268776873,9.050778901339164,0.2560808964197868,0.4011130136986301,0.40251434818256354,89547.0,165584.0
6,16,2,18259,12069,6190,18259,0,5971,1004,5093,8.17101665423813,9.060244263103128,0.27893093816747905,0.4360445205479452,0.33901089873487045,98616.0,165431.0
6,17,1,18194,10823,7371,18194,0,5276,812,4727,7.932643444516308,8.785093987028691,0.259810926679125,0.40470890410958904,0.4051335605144553,85855.0,159836.0
6,17,2,18049,11988,6061,18049,0,5842,1014,5126,7.909242575909243,8.769073078840933,0.2840046539974514,0.4388698630136986,0.33580807800986207,94816.0,158273.0
6,18,1,18065,10698,7367,18065,0,5260,844,4594,7.94709291456347,8.816717409355107,0.2543039025740382,0.3933219178082192,0.4078051480763908,85018.0,159274.0
6,18,2,18253,12199,6054,18253,0,5971,959,5269,7.90023772440364,8.761573439982469,0.2886648770065195,0.45111301369863016,0.33167150605379936,96375.0,159925.0
6,19,1,18246,10907,7339,18246,0,5382,863,4657,8.16631521041533,9.048284555519018,0.25523402389564837,0.39871575342465754,0.4022251452373123,89070.0,165095.0
6,19,2,18388,12208,6180,18388,0,6050,1110,5047,8.178735255570118,9.059440939743311,0.27447248205351316,0.43210616438356164,0.3360887535349141,99846.0,166585.0
6,20,1,18202,10850,7352,18202,0,5304,809,4724,7.985806451612903,8.849906603669927,0.2595319195692781,0.40445205479452057,0.40391165805955387,86646.0,161086.0
6,20,2,18271,11999,6272,18271,0,5868,990,5132,8.000416701391783,8.874774232390127,0.280882272453615,0.43938356164383563,0.3432762300914017,95997.0,162151.0
6,21,1,18090,10875,7215,18090,0,5394,818,4663,7.990896551724138,8.866998341625207,0.25776672194582645,0.39922945205479454,0.3988391376451078,86901.0,160404.0
6,21,2,18303,12096,6207,18303,0,5894,1035,5167,7.999917328042328,8.892531279025297,0.2823034475222641,0.44238013698630135,0.3391247336502213,96767.0,162760.0
6,22,1,18001,10796,7205,18001,0,5298,797,4691,7.957206372730641,8.81201044386423,0.26059663352036,0.4016267123287671,0.4002555413588134,85906.0,158625.0
6,22,2,18301,12208,6093,18301,0,6000,1053,5152,7.966497378768021,8.814217802305885,0.28151467132943553,0.4410958904109589,0.33293262663242446,97255.0,161309.0
6,23,1,18373,10912,7461,18373,0,5366,911,4631,8.055810117302054,8.943340771784683,0.25205464540358136,0.39648972602739724,0.40608501605616937,87905.0,164316.0
6,23,2,18391,12144,6247,18391,0,6004,1029,5098,8.075016469038209,8.950736773421783,0.27720080474144965,0.43647260273972605,0.33967701593170574,98063.0,164613.0
6,24,1,18049,10814,7235,18049,0,5386,826,4596,8.20824856667283,9.058008753947588,0.25464014626849135,0.3934931506849315,0.40085323286608676,88764.0,163488.0
6,24,2,18400,12158,6242,18400,0,5901,1018,5236,8.070406316828425,8.976521739130435,0.28456521739130436,0.4482876712328767,0.3392391304347826,98120.0,165168.0
6,25,1,18508,11121,7387,18508,0,5559,823,4736,8.103947486736804,8.975037821482601,0.25588934514804407,0.4054794520547945,0.3991247028312081,90124.0,166110.0
6,25,2,18309,12046,6263,18309,0,5946,980,5116,8.065913996347335,8.974493418537332,0.2794254191927467,0.438013698630137,0.34207220492653884,97162.0,164314.0
6,26,1,18219,10766,7453,18219,0,5291,864,4611,7.996934794724131,8.87908227674406,0.25308743619298535,0.394777397260274,0.40907843460124044,86095.0,161768.0
6,26,2,18123,12134,5989,18123,0,5906,1013,5215,7.990852150980715,8.842686089499532,0.2877558903051371,0.4464897260273973,0.33046405120565026,96961.0,160256.0
6,27,1,18208,10761,7447,18208,0,5245,834,4680,8.10026949168293,8.992256151142355,0.2570298769771529,0.4006849315068493,0.40899604569420034,87167.0,163731.0
6,27,2,18433,12206,6227,18433,0,6060,1035,5108,8.10920858594134,8.98654586882222,0.27711170183909295,0.43732876712328766,0.33781804372592633,98981.0,165649.0
6,28,1,18221,10790,7431,18221,0,5251,831,4704,8.074050046339202,8.940178914439382,0.2581636573184787,0.40273972602739727,0.4078261346797651,87119.0,162899.0
6,28,2,18229,12158,6071,18229,0,6020,1015,5120,8.020973844382299,8.888968127708596,0.28087113939327446,0.4383561643835616,0.3330407592297987,97519.0,162037.0
6,29,1,18168,10769,7399,18168,0,5326,807,4631,8.069272912990993,8.925858652575958,0.2548987230295024,0.39648972602739724,0.40725451343020697,86898.0,162165.0
6,29,2,18311,12063,6248,18311,0,5824,1057,5181,8.012683412086545,8.896346458412976,0.2829446780623669,0.4435787671232877,0.34121566271639997,96657.0,162901.0
6,30,1,18315,10964,7351,18315,0,5441,808,4707,8.168642831083545,9.044389844389844,0.257002457002457,0.40299657534246575,0.40136500136500136,89561.0,165648.0
6,30,2,18339,12104,6235,18339,0,5940,1064,5099,8.166391275611367,9.05703691586237,0.2780413326789901,0.4365582191780822,0.3399858225639348,98846.0,166097.0
6,31,1,18485,11063,7422,18485,0,5462,894,4703,8.197595588899937,9.073410873681363,0.25442250473356776,0.4026541095890411,0.4015147416824452,90690.0,167722.0
6,31,2,18090,11957,6133,18090,0,5891,992,5072,8.144936020740989,9.040298507462687,0.28037589828634607,0.43424657534246575,0.3390270867882808,97389.0,163539.0
6,32,1,18350,11038,7312,18350,0,5460,860,4713,8.20529081355318,9.092697547683924,0.2568392370572207,0.40351027397260275,0.3984741144414169,90570.0,166851.0
6,32,2,18400,12222,6178,18400,0,6123,1064,5033,8.218049419080346,9.110163043478261,0.27353260869565216,0.43090753424657535,0.3357608695652174,100441.0,167627.0
6,33,1,18243,10835,7408,18243,0,5331,873,4627,8.14803876326719,9.008770487310201,0.25363152990188015,0.3961472602739726,0.4060735624623143,88284.0,164347.0
6,33,2,18231,12003,6228,18231,0,5837,1049,5113,8.067233191702075,8.960068016016676,0.280456365531238,0.4377568493150685,0.34161592891229225,96831.0,163351.0
6,34,1,18271,10945,7326,18271,0,5366,832,4743,8.165555047967109,9.022056811340375,0.25959170269826504,0.40607876712328766,0.40096327513546054,89372.0,164842.0
6,34,2,18240,12128,6112,18240,0,6036,1017,5073,8.116754617414248,8.993475877192983,0.278125,0.43433219178082194,0.3350877192982456,98440.0,164041.0
6,35,1,18339,10882,7457,18339,0,5379,858,4638,8.048796177173314,8.93898249631932,0.2529036479633568,0.39708904109589044,0.40661977207045097,87587.0,163932.0
6,35,2,18105,12037,6068,18105,0,5854,1048,5127,8.10326493312287,8.955150510908588,0.2831814415907208,0.4389554794520548,0.33515603424468376,97539.0,162133.0
6,36,1,18384,10975,7409,18384,0,5375,838,4757,7.9445102505694765,8.829906440382942,0.25875761531766756,0.40727739726027395,0.40301348999129677,87191.0,162329.0
6,36,2,18155,12214,5941,18155,0,6139,1026,5041,8.029883739970526,8.872266593225007,0.27766455521894795,0.43159246575342464,0.32723767557146793,98077.0,161076.0
6,37,1,18191,10968,7223,18191,0,5382,876,4709,8.105488694383661,8.977681270958167,0.25886427354186137,0.4031678082191781,0.39706448243636966,88901.0,163313.0
6,37,2,18269,12191,6078,18269,0,6096,976,5116,8.0970387991141,8.980130275329794,0.2800372215227982,0.438013698630137,0.33269472877552136,98711.0,164058.0
6,38,1,18151,10714,7437,18151,0,5222,833,4654,8.091749113309689,8.956421133821827,0.2564046058068426,0.39845890410958906,0.4097294914880723,86695.0,162568.0
6,38,2,18451,12226,6225,18451,0,6021,1015,5183,8.045231473908064,8.922118042382527,0.28090618394666955,0.44375,0.33738008780011924,98361.0,164622.0
6,39,1,18457,11052,7405,18457,0,5419,856,4765,8.16558089033659,9.049141247223275,0.2581676328764155,0.4079623287671233,0.40120279568727313,90246.0,167020.0
6,39,2,18285,12003,6282,18285,0,5933,994,5070,8.13638257102391,9.054197429587093,0.27727645611156687,0.4340753424657534,0.3435602953240361,97661.0,165556.0
6,40,1,18061,10875,7186,18061,0,5354,830,4689,8.061333333333334,8.936659099717623,0.25962017606998505,0.4014554794520548,0.39787387187863354,87667.0,161405.0
6,40,2,18134,12099,6035,18134,0,5960,999,5137,8.084056533597819,8.963438844160141,0.2832800264696151,0.43981164383561644,0.33280026469615087,97809.0,162543.0
6,41,1,18209,10794,7415,18209,0,5220,836,4734,7.893922549564573,8.77950464056236,0.2599813279147674,0.4053082191780822,0.4072162117634137,85207.0,159866.0
6,41,2,18190,12029,6161,18190,0,5922,1014,5082,7.963006068667387,8.81588785046729,0.2793842770753161,0.4351027397260274,0.33870258383727325,95787.0,160361.0
6,42,1,18356,10885,7471,18356,0,5350,838,4691,8.059163987138264,8.922913488777512,0.2555567661799956,0.4016267123287671,0.4070058836347788,87724.0,163789.0
6,42,2,18063,11977,6086,18063,0,5841,1003,5129,7.983885781080404,8.868737197586226,0.2839506172839506,0.4391267123287671,0.33693184963738027,95623.0,160196.0
6,43,1,18279,10995,7284,18279,0,5492,825,4672,8.073578899499772,8.947426007987309,0.2555938508671153,0.4,0.39849007057278846,88769.0,163550.0
6,43,2,18375,12199,6176,18375,0,6018,1024,5149,8.010820559062218,8.911836734693878,0.2802176870748299,0.4408390410958904,0.336108843537415,97724.0,163755.0
6,44,1,18192,10797,7395,18192,0,5368,853,4571,8.150134296563861,8.998900615655232,0.251264291996482,0.3913527397260274,0.40649736147757254,87997.0,163708.0
6,44,2,18509,12272,6237,18509,0,6011,1009,5243,8.039846805736635,8.93608514776595,0.2832675995461667,0.44888698630136986,0.336971203198444,98665.0,165398.0
6,45,1,18213,10821,7392,18213,0,5337,860,4618,8.164864615100267,9.050293746225224,0.2535551529127546,0.39537671232876714,0.40586394333717674,88352.0,164833.0
6,45,2,18593,12245,6348,18593,0,6042,1005,5192,8.19011841567987,9.081858764050986,0.2792448771042866,0.44452054794520546,0.3414188135319744,100288.0,168859.0
6,46,1,18418,10933,7485,18418,0,5314,834,4784,8.07024604408671,8.960039092192421,0.259745900749267,0.4095890410958904,0.4063959170376805,88232.0,165026.0
6,46,2,18363,12141,6222,18363,0,6080,941,5114,8.032452022073965,8.928279692860643,0.2784947993247291,0.43784246575342467,0.33883352393399774,97522.0,163950.0
6,47,1,18282,10845,7437,18282,0,5325,826,4692,8.106592899953895,8.979542719614921,0.2566458811946177,0.40171232876712326,0.40679356744338696,87916.0,164164.0
6,47,2,18294,12110,6184,18294,0,5959,1025,5123,8.077291494632535,8.955941838854269,0.28003717065704603,0.43861301369863015,0.33803432819503665,97816.0,163840.0
6,48,1,18169,10904,7265,18169,0,5323,844,4735,8.11124358033749,8.977268974627112,0.2606087291540536,0.4053938356164384,0.3998568991138753,88445.0,163108.0
6,48,2,18243,11992,6251,18243,0,5895,977,5118,8.129169446297531,9.013703886422189,0.28054596283506,0.43818493150684934,0.3426519761004221,97485.0,164437.0
6,49,1,18079,10860,7219,18079,0,5248,887,4724,7.934622467771639,8.798495492007302,0.26129763814370266,0.40445205479452057,0.3993030587974999,86170.0,159068.0
6,49,2,18145,11987,6158,18145,0,5916,985,5084,7.971802786351881,8.837090107467622,0.28018737944337285,0.4352739726027397,0.3393772389087903,95558.0,160349.0
6,50,1,18236,10906,7330,18236,0,5359,866,4680,8.10847240051348,8.965946479491116,0.2566352270234701,0.4006849315068493,0.40195218249616144,88431.0,163503.0
6,50,2,18343,12104,6239,18343,0,5966,1008,5125,8.030485789821547,8.921986588889494,0.2793981355285395,0.4387842465753425,0.340129749768304,97201.0,163656.0
6,51,1,18178,10858,7320,18178,0,5316,811,4724,8.09062442438755,8.97199911981516,0.2598745736604687,0.40445205479452057,0.40268456375838924,87848.0,163093.0
6,51,2,18367,12124,6243,18367,0,5975,1046,5099,8.053447707027384,8.95410246637992,0.27761746610769317,0.4365582191780822,0.3399030870583111,97640.0,164460.0
6,52,1,18110,10799,7311,18110,0,5270,835,4693,7.954069821279748,8.795692987299834,0.25913859745996687,0.40179794520547946,0.4036996134732192,85896.0,159290.0
6,52,2,18265,12132,6133,18265,0,5980,1006,5142,7.944444444444445,8.79835751437175,0.281522036682179,0.44023972602739725,0.33577881193539555,96382.0,160702.0
6,53,1,18354,10908,7446,18354,0,5358,869,4680,8.101851851851851,8.95428789364716,0.2549852893102321,0.4006849315068493,0.40568813337692056,88375.0,164347.0
6,53,2,18264,12038,6226,18264,0,5910,1021,5106,8.003405881375643,8.897777047744196,0.2795663600525624,0.43715753424657533,0.3408891809023215,96345.0,162509.0
6,54,1,18395,10997,7398,18395,0,5351,856,4788,8.057924888605983,8.950203859744496,0.2602881217722207,0.40993150684931506,0.4021745039412884,88613.0,164639.0
6,54,2,18085,11956,6129,18085,0,5931,976,5047,8.124038139846103,8.996848216754216,0.2790710533591374,0.43210616438356164,0.3388996405861211,97131.0,162708.0
6,55,1,18495,11045,7450,18495,0,5450,858,4737,8.19275690357628,9.05271695052717,0.2561232765612328,0.40556506849315066,0.40281157069478235,90489.0,167430.0
6,55,2,18315,12079,6236,18315,0,6003,1031,5045,8.123189005712394,9.02899262899263,0.27545727545727544,0.4319349315068493,0.3404859404859405,98120.0,165366.0
6,56,1,18042,10822,7220,18042,0,5324,816,4676,8.094344853077065,8.958984591508703,0.25917304068285113,0.40034246575342464,0.40017736392861103,87597.0,161638.0
6,56,2,18473,12204,6269,18473,0,6018,1020,5157,8.063012127171419,8.948844259189087,0.27916418556812644,0.44152397260273973,0.33936014724192065,98401.0,165312.0
