class1_balk_threshold,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
8,28,0.8392979452054794,0.26849006913200923,9787,10932.0,8.24451932099292,9.180264457368594,0.35679798090639747,36452,23446,36452,13006,0,11784,1860,15
8,29,0.8397260273972603,0.2665813896524508,9795,10928.0,8.298608451423465,9.245679449146776,0.36044960944941895,36743,23499,36743,13244,0,11841,1852,11
8,30,0.8418664383561644,0.26717806430553287,9822,10980.0,8.337092038636653,9.296474620532072,0.36072574941515695,36762,23501,36762,13261,0,11833,1838,8
8,31,0.8435787671232877,0.27176460855417367,9855,10995.0,8.186048519381853,9.1289192841188,0.36116702975484655,36263,23166,36263,13097,0,11483,1821,7
8,32,0.842208904109589,0.27051838821395197,9842,10954.0,8.242437300698095,9.174289483810675,0.36215711065911715,36382,23206,36382,13176,0,11522,1841,1
8,33,0.8387842465753425,0.2692615376127555,9761,10926.0,8.242781811894883,9.172519378775759,0.36178312322418693,36251,23136,36251,13115,0,11476,1890,9
8,34,0.841181506849315,0.2661874406618744,9813,10946.0,8.311488742402192,9.264831140648312,0.36628238166282384,36865,23362,36865,13503,0,11699,1847,3
8,35,0.8418664383561644,0.26922761896961256,9861,10973.0,8.382583170254403,9.345510142790838,0.35823299751549403,36627,23506,36627,13121,0,11802,1829,14
8,36,0.8424657534246576,0.2704019823788546,9821,10944.0,8.064110271384404,8.982929515418503,0.35881057268722466,36320,23288,36320,13032,0,11586,1872,9
8,37,0.8417808219178082,0.26945631919324786,9833,10964.0,8.25913762954749,9.198043406774087,0.35747561109284226,36492,23447,36492,13045,0,11743,1855,16
8,38,0.8408390410958904,0.2693851737791465,9797,10938.0,8.200069168251773,9.12989441267048,0.3639463264408271,36368,23132,36368,13236,0,11466,1868,1
8,39,0.8464897260273972,0.271787540550943,9886,11003.0,8.262238211486574,9.207620828064002,0.35808544564799033,36374,23349,36374,13025,0,11650,1796,17
8,40,0.833904109589041,0.26611954588975517,9728,10838.0,8.396455304138346,9.34323621939543,0.3640815209957598,36555,23246,36555,13309,0,11577,1935,6
8,41,0.8346746575342465,0.2694048802031578,9760,10883.0,8.131636834160018,9.060560892127636,0.3600253947223142,36228,23185,36228,13043,0,11481,1928,16
8,42,0.8339897260273973,0.26575716234652114,9740,10859.0,8.4034766307358,9.351432469304228,0.35959072305593454,36650,23471,36650,13179,0,11797,1927,7
8,43,0.8375,0.26600676265270506,9755,10904.0,8.220462641088366,9.178692190226876,0.36461060209424084,36672,23301,36672,13371,0,11635,1900,11
8,44,0.8371575342465754,0.26660667539267013,9777,10908.0,8.224709464385265,9.160094895287958,0.3641197643979058,36672,23319,36672,13353,0,11630,1900,12
8,45,0.8399828767123287,0.2662425922905453,9794,10947.0,8.395328132948958,9.342059479149677,0.35877779590061437,36786,23588,36786,13198,0,11912,1867,15
8,46,0.8357876712328767,0.26643003412969285,9758,10899.0,8.219645000857486,9.165952218430034,0.36316723549488056,36625,23324,36625,13301,0,11658,1889,19
8,47,0.8389554794520548,0.26701727614583903,9799,10933.0,8.277770637878593,9.216197067960106,0.3639162897160608,36698,23343,36698,13355,0,11656,1865,23
8,48,0.8392979452054794,0.2686481303930968,9807,10931.0,8.343995872565458,9.292507875633476,0.362854403506369,36505,23259,36505,13246,0,11583,1860,9
8,49,0.8394691780821918,0.2684504879921044,9792,10943.0,8.181423536491018,9.116898782761268,0.3621559381511131,36476,23266,36476,13210,0,11604,1865,5
8,50,0.8441780821917808,0.2689399109994813,9851,10988.0,8.135036808765623,9.06923475934369,0.36214474869638813,36629,23364,36629,13265,0,11695,1812,6
8,51,0.8410958904109589,0.267647540536114,9805,10946.0,8.293443884092657,9.238739968335427,0.36130370693890923,36634,23398,36634,13236,0,11709,1861,23
8,52,0.8402397260273973,0.26659228822552994,9797,10932.0,8.268561385459533,9.212114615363683,0.36520721652289856,36749,23328,36749,13421,0,11644,1884,3
8,53,0.8403253424657534,0.26888730619624174,9816,10933.0,8.17361889166595,9.114008656111324,0.36432367282090616,36506,23206,36506,13300,0,11523,1863,4
8,54,0.8404965753424658,0.27034851659865444,9805,10927.0,8.253774355886275,9.186638358883865,0.3589665821109518,36268,23249,36268,13019,0,11565,1876,3
8,55,0.8458047945205479,0.2725365719017389,9874,11005.0,8.148773795232378,9.079436930720398,0.35622412365443,36230,23324,36230,12906,0,11663,1778,9
8,56,0.8465753424657534,0.2704857401167091,9873,10999.0,8.172994330870985,9.119667954302622,0.3620996685022328,36501,23284,36501,13217,0,11615,1785,11
8,57,0.8431506849315068,0.2707656740243298,9838,10981.0,8.222064759941595,9.154290746958772,0.3591126768316178,36334,23286,36334,13048,0,11604,1823,21
8,58,0.8425513698630137,0.2675063931661135,9833,10961.0,8.303371745625267,9.256569998367702,0.36258773600304695,36758,23430,36758,13328,0,11741,1848,8
8,59,0.8393835616438357,0.2673437627979359,9792,10929.0,8.20649168332837,9.151964397848582,0.3582056952521364,36627,23507,36627,13120,0,11834,1880,1
8,60,0.8393835616438357,0.26919061486894885,9798,10939.0,8.289392511352926,9.22020440683554,0.3587010275289851,36398,23342,36398,13056,0,11673,1861,10
8,61,0.8392979452054794,0.26760794615005745,9780,10914.0,8.245739369943191,9.193318010178952,0.3641985443003338,36546,23236,36546,13310,0,11575,1876,5
8,62,0.8398972602739726,0.26813276874743885,9815,10937.0,8.234854343903068,9.181095478759731,0.3641852205982789,36605,23274,36605,13331,0,11583,1868,8
8,63,0.839041095890411,0.26552967652720916,9793,10944.0,8.422101140813893,9.362571513787588,0.36303245573601584,36881,23492,36881,13389,0,11802,1884,13
8,64,0.8375856164383562,0.26754277891854894,9772,10909.0,8.226082491870615,9.171690622861053,0.3601095140314853,36525,23372,36525,13153,0,11707,1893,0
8,65,0.8404965753424658,0.2695747599451303,9826,10934.0,8.231669166488109,9.177475994513031,0.3598079561042524,36450,23335,36450,13115,0,11624,1865,20
8,66,0.842722602739726,0.26863066012002185,9848,10987.0,8.305971103439457,9.264102564102565,0.3599836333878887,36660,23463,36660,13197,0,11781,1823,11
8,67,0.8404109589041096,0.26851699786500244,9810,10947.0,8.194645006016847,9.1397328515903,0.3631138117917556,36534,23268,36534,13266,0,11588,1856,14
8,68,0.8375856164383562,0.2695767341758181,9770,10923.0,8.15217578629901,9.095193421996578,0.3595828044809889,36242,23210,36242,13032,0,11554,1885,1
8,69,0.8455479452054795,0.2726092481078393,9869,11005.0,8.107133581508094,9.031683332412573,0.3618584608585161,36202,23102,36202,13100,0,11423,1801,9
8,70,0.842722602739726,0.26756800959494087,9816,10970.0,8.201567989032645,9.143678787548383,0.36373548492612984,36686,23342,36686,13344,0,11662,1852,12
8,71,0.8407534246575342,0.2681280236149452,9810,10966.0,8.259224381474189,9.214529751004456,0.361467187798945,36587,23362,36587,13225,0,11712,1840,0
8,72,0.8393835616438357,0.2679074089256921,9803,10939.0,8.287799657534247,9.228881418928152,0.3615916482195075,36591,23360,36591,13231,0,11685,1868,4
8,73,0.8443493150684932,0.26951032899770466,9863,10970.0,8.22062207072859,9.160782599191169,0.35867307902503004,36596,23470,36596,13126,0,11777,1813,17
8,74,0.8469178082191781,0.26883300674940125,9878,10999.0,8.194219456049108,9.145384280426736,0.36158284345743524,36744,23458,36744,13286,0,11770,1794,16
8,75,0.8398972602739726,0.26998624484181566,9814,10943.0,8.180456951077836,9.120770288858322,0.36063273727647865,36350,23241,36350,13109,0,11554,1862,11
8,76,0.8351883561643836,0.2653823096626519,9739,10883.0,8.302108730056888,9.247097934492343,0.3629353098261486,36698,23379,36698,13319,0,11708,1918,14
8,77,0.8381849315068494,0.26759869771004896,9781,10926.0,8.29267035939714,9.229104538863506,0.36283549013706873,36551,23289,36551,13262,0,11599,1890,19
8,78,0.8412671232876713,0.2696820175438597,9838,10966.0,8.180194041971193,9.105783991228071,0.35863486842105263,36480,23397,36480,13083,0,11701,1847,11
8,79,0.8393835616438357,0.26696684404420795,9783,10934.0,8.317560373099365,9.262355027971074,0.3592850320644017,36645,23479,36645,13166,0,11806,1878,12
8,80,0.8410958904109589,0.27066320900463475,9811,10973.0,8.266956821511679,9.192783050099315,0.3597991613330391,36248,23206,36248,13042,0,11518,1857,20
8,81,0.8415239726027397,0.27002583979328165,9823,10972.0,8.262618465628886,9.193523558194514,0.3589807026224641,36378,23319,36378,13059,0,11652,1836,8
8,82,0.842208904109589,0.267979731938542,9837,10974.0,8.269184549356224,9.22965021248774,0.36526097853328976,36708,23300,36708,13408,0,11617,1835,11
8,83,0.8372431506849315,0.266929435594241,9752,10914.0,8.16434612882238,9.10773526030547,0.3689439973723107,36534,23055,36534,13479,0,11394,1899,10
8,84,0.8392123287671233,0.2682446299083322,9803,10936.0,8.213564398801882,9.148556574086742,0.3605144342591326,36545,23370,36545,13175,0,11685,1870,12
8,85,0.8380993150684931,0.2670342869622188,9782,10927.0,8.258915128833827,9.202882725485914,0.3653909150469535,36632,23247,36632,13385,0,11565,1879,21
8,86,0.8428082191780822,0.2714506428295536,9839,10951.0,8.190848214285714,9.12680019864261,0.35728080339899576,36246,23296,36246,12950,0,11602,1839,16
8,87,0.8389554794520548,0.2677983764809127,9765,10924.0,8.205954375563861,9.147570206230803,0.3616443615620886,36464,23277,36464,13187,0,11606,1895,11
8,88,0.8404965753424658,0.2673057023037961,9816,10943.0,8.311172901921132,9.259326834050434,0.35362997658079626,36722,23736,36722,12986,0,12038,1874,8
8,89,0.8455479452054795,0.2718019257221458,9880,10996.0,8.184962147281487,9.12445667125172,0.3604401650618982,36350,23248,36350,13102,0,11561,1796,11
8,90,0.8391267123287671,0.2706993180751498,9805,10928.0,8.256547439271692,9.196018884072776,0.3601225808232793,36221,23177,36221,13044,0,11489,1875,8
8,91,0.8488013698630137,0.2714587274172766,9902,11030.0,8.253884466391384,9.192724182361488,0.35600515393261506,36477,23491,36477,12986,0,11796,1778,15
8,92,0.838013698630137,0.2666430014745235,9765,10920.0,8.353861360608535,9.296938580440779,0.36453013627550046,36622,23269,36617,13348,5,11600,1896,8
8,93,0.8395547945205479,0.2693289419514203,9813,10934.0,8.224548090040928,9.1552353506244,0.3562234115548237,36435,23456,36435,12979,0,11776,1867,0
8,94,0.8376712328767123,0.26744376949597765,9774,10918.0,8.307081911262799,9.253707656104636,0.35861653806162097,36546,23440,36546,13106,0,11765,1893,8
8,95,0.8365582191780822,0.26845582163501236,9753,10877.0,8.22013909888116,9.156482246077621,0.3628131021194605,36330,23149,36330,13181,0,11461,1914,21
8,96,0.8468321917808219,0.271414424822578,9867,11017.0,8.16674559779567,9.106755790284426,0.361088188369918,36354,23227,36354,13127,0,11568,1783,9
8,97,0.8428938356164384,0.26998790278236007,9820,10950.0,8.199905684643745,9.122759265368964,0.35868250302430443,36372,23326,36372,13046,0,11649,1844,13
8,98,0.8434075342465753,0.27114955510867467,9843,10953.0,8.162917224405199,9.090548469739126,0.36202859425360184,36301,23159,36301,13142,0,11485,1819,12
8,99,0.8367294520547945,0.27015793848711556,9750,10887.0,8.230842497185904,9.15915766140205,0.3599889165973954,36090,23098,36090,12992,0,11432,1910,6
8,100,0.8365582191780822,0.2674316700443665,9765,10901.0,8.256471095772218,9.202141644300816,0.3651750013693378,36514,23180,36514,13334,0,11493,1903,19
9,1,0.8404965753424658,0.2673493844645386,9816,10913.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,1862,2
9,2,0.8380993150684931,0.2685083479789104,9778,10914.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,1887,7
9,3,0.8454623287671232,0.2713783249065729,9876,11005.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,1803,16
9,4,0.8382705479452055,0.26576392854229547,9774,10907.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,1888,8
9,5,0.8383561643835616,0.2701078115090854,9796,10912.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,1878,10
9,6,0.8448630136986301,0.2714093147368711,9866,10981.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,1802,29
9,7,0.8412671232876713,0.27003106016876943,9824,10957.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1841,19
9,8,0.8428938356164384,0.27071975329037945,9832,10972.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1837,22
9,9,0.8368150684931507,0.2668195718654434,9772,10893.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1910,12
9,10,0.8455479452054795,0.2700657894736842,9852,10996.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1806,5
9,11,0.8337328767123288,0.2646754801153365,9730,10858.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1928,13
9,12,0.8453767123287671,0.27234336185481645,9867,11016.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1789,2
9,13,0.8457191780821918,0.2711519978031031,9874,11000.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1789,14
9,14,0.8401541095890411,0.26836413415468857,9802,10930.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1864,5
9,15,0.8406678082191781,0.26802349405818876,9811,10924.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1849,11
9,16,0.8419520547945205,0.26717204651668297,9833,10970.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1825,7
9,17,0.8391267123287671,0.2690923081150897,9792,10941.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1875,18
9,18,0.8490582191780822,0.2715704786142353,9924,11031.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1757,13
9,19,0.8441780821917808,0.2666251657780063,9851,10996.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1816,17
9,20,0.8423801369863013,0.270308853809197,9846,10977.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1832,9
9,21,0.8409246575342466,0.27013996032620674,9805,10942.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1854,0
9,22,0.8385273972602739,0.2680996714129244,9791,10916.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1880,21
9,23,0.8428938356164384,0.2679385354403777,9817,10966.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1824,6
9,24,0.8495719178082192,0.27082309246818503,9917,11051.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1738,21
9,25,0.8375,0.2661878332789204,9784,10910.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1900,12
9,26,0.8436643835616439,0.271804770439818,9857,10996.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1823,9
9,27,0.8424657534246576,0.2665706834727806,9813,10955.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1824,12
9,28,0.8459760273972603,0.2701528032146079,9883,10988.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1801,10
9,29,0.8371575342465754,0.2667942060672315,9762,10892.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1896,13
9,30,0.8382705479452055,0.2690944070358664,9791,10922.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1877,18
9,31,0.8425513698630137,0.27066508640886416,9820,10971.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1833,5
9,32,0.8417808219178082,0.26850686655359196,9815,10965.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1857,11
9,33,0.8377568493150684,0.26512764801738187,9762,10893.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1893,18
9,34,0.8367294520547945,0.2649338681699913,9775,10891.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1908,17
9,35,0.8392123287671233,0.26731486777242147,9815,10946.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1865,16
9,36,0.8398116438356165,0.270336576894451,9807,10923.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1866,15
9,37,0.8385273972602739,0.2660525529197576,9791,10928.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1869,13
9,38,0.8428938356164384,0.26770580701419733,9824,10977.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1835,4
9,39,0.8403253424657534,0.2685742422584528,9818,10949.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,1858,9
9,40,0.8395547945205479,0.267365375692568,9796,10917.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,1877,20
9,41,0.8445205479452055,0.2698190789473684,9843,10992.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,1819,14
9,42,0.8384417808219178,0.2704709844845674,9797,10932.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,1864,5
9,43,0.8388698630136986,0.2685131756106944,9772,10928.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,1880,27
9,44,0.8446917808219178,0.2697181559973782,9876,10994.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,1808,7
9,45,0.83125,0.26541554959785524,9702,10842.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1968,25
9,46,0.8465753424657534,0.2716921976843321,9879,11026.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,1782,13
9,47,0.8392123287671233,0.2679906862073689,9783,10936.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,1875,21
9,48,0.8397260273972603,0.266041581736649,9789,10940.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,1872,9
9,49,0.8428082191780822,0.2697256748617423,9852,10985.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,1824,15
9,50,0.8444349315068493,0.26918252713093743,9872,10987.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,1824,7
9,51,0.8373287671232876,0.26810938314270827,9775,10904.0,8.371081986681936,9.332647631586164,0.35332839628075374,36459,23577,36459,12882,0,11881,1900,21
9,52,0.8430650684931507,0.26984693037801066,9837,10969.0,8.385363357215967,9.353431722170406,0.3567784056619301,36454,23448,36454,13006,0,11781,1822,8
9,53,0.8368150684931507,0.267544700309411,9771,10899.0,8.436068904219749,9.398975931655759,0.3530571452041291,36521,23627,36521,12894,0,11942,1901,13
9,54,0.8361301369863013,0.267846331663823,9733,10876.0,8.28230114972005,9.22692498211239,0.3561285706423028,36338,23397,36338,12941,0,11728,1914,22
9,55,0.8361301369863013,0.2688397211583501,9757,10890.0,8.263566221919094,9.207450472542915,0.35362191056126524,36293,23459,36293,12834,0,11795,1902,5
9,56,0.8443493150684932,0.26937995083310573,9862,10995.0,8.340553856608903,9.314640808522261,0.3568970226714013,36610,23544,36610,13066,0,11879,1791,12
9,57,0.8358732876712329,0.2672276739213859,9749,10891.0,8.350006358357,9.316183323282715,0.3533523381393564,36482,23591,36482,12891,0,11909,1913,20
9,58,0.8392123287671233,0.2690029615004936,9810,10928.0,8.337129551227774,9.291652956016234,0.3523088735329604,36468,23620,36468,12848,0,11931,1864,15
9,59,0.8456335616438356,0.2699337820828545,9865,11016.0,8.356836062088028,9.329475181962458,0.3565643298856236,36546,23515,36546,13031,0,11843,1797,10
9,60,0.8466609589041096,0.2696083778771681,9886,11029.0,8.369389225617768,9.341878477146286,0.3565779426202684,36668,23593,36668,13075,0,11895,1797,15
9,61,0.8433219178082192,0.26660524105037803,9838,10998.0,8.407668724539079,9.381561475298772,0.35473293406682743,36901,23811,36901,13090,0,12142,1816,15
9,62,0.8423801369863013,0.26942806199423947,9822,10986.0,8.33343286128647,9.297846660266082,0.3569057742422164,36455,23444,36455,13011,0,11771,1837,14
9,63,0.833904109589041,0.26372227788458935,9739,10876.0,8.552171341669483,9.55934360529665,0.3589861626364104,36929,23672,36929,13257,0,11998,1926,9
9,64,0.8413527397260274,0.27205739771184795,9821,10955.0,8.248182717536238,9.198038726834538,0.3559655392116125,36099,23249,36099,12850,0,11574,1851,3
9,65,0.8446917808219178,0.2698265010125335,9860,10997.0,8.289563292755597,9.258313490434354,0.3569805950132742,36542,23494,36537,13043,5,11800,1819,15
9,66,0.8405821917808219,0.26650021710811983,9820,10944.0,8.465754577983583,9.449305254016501,0.3553245766391663,36848,23755,36848,13093,0,12069,1838,28
9,67,0.8404965753424658,0.26916543372239576,9824,10959.0,8.329250138233167,9.29228998849252,0.35582771658721024,36498,23511,36498,12987,0,11808,1870,9
9,68,0.8381849315068494,0.2680285838970107,9827,10914.0,8.37523705170888,9.346225180013091,0.35279838533711544,36664,23729,36664,12935,0,12019,1874,9
9,69,0.836986301369863,0.2692857928909431,9788,10888.0,8.30839811392889,9.264856388246946,0.3523440079234071,36348,23541,36348,12807,0,11828,1911,14
9,70,0.8345890410958904,0.2671759905802459,9757,10882.0,8.260444254592056,9.220241518113859,0.3589638270489334,36519,23410,36519,13109,0,11723,1910,20
9,71,0.8434931506849315,0.2733514956076949,9833,10966.0,8.2935519876363,9.245107305682197,0.35244078727899475,35972,23294,35972,12678,0,11627,1823,11
9,72,0.8414383561643836,0.2658296352419093,9824,10962.0,8.418411811989678,9.39725619655807,0.3604015586102392,36956,23637,36956,13319,0,11958,1839,16
9,73,0.845291095890411,0.2709255339619011,9856,10989.0,8.193516699410608,9.150279007119492,0.3563869265235438,36379,23414,36379,12965,0,11733,1807,18
9,74,0.84375,0.2694668200997315,9835,10978.0,8.281859006947975,9.243958573072497,0.3532796317606444,36498,23604,36498,12894,0,11922,1833,14
9,75,0.8417808219178082,0.26756153343498146,9827,10965.0,8.482754279959718,9.455401873230233,0.3511217599651492,36728,23832,36728,12896,0,12168,1826,11
9,76,0.8393835616438357,0.26709360948358085,9801,10955.0,8.496641759717908,9.472462188309034,0.35081073715765093,36695,23822,36695,12873,0,12137,1871,13
9,77,0.8410102739726028,0.26800010929857637,9808,10967.0,8.352461799660441,9.321064568134,0.3562313850862093,36597,23560,36597,13037,0,11880,1851,21
9,78,0.8401541095890411,0.2674386920980926,9815,10953.0,8.398652631578948,9.36408719346049,0.3528610354223433,36700,23750,36700,12950,0,12054,1865,16
9,79,0.8387842465753425,0.2661483253588517,9790,10926.0,8.360218699669408,9.339821661591996,0.3585798173118747,36784,23594,36784,13190,0,11913,1878,13
9,80,0.841181506849315,0.2692919868276619,9813,10938.0,8.406961405897622,9.364983534577387,0.3550768386388584,36440,23501,36440,12939,0,11806,1874,8
9,81,0.842722602739726,0.27230475558137607,9843,10961.0,8.311279872999528,9.26994798583444,0.35516268260292166,36147,23307,36144,12837,3,11640,1822,2
9,82,0.8417808219178082,0.2712504826521044,9835,10971.0,8.213627598028712,9.15588283964918,0.3564178939820178,36258,23335,36258,12923,0,11634,1851,15
9,83,0.8414383561643836,0.2699400011008972,9808,10949.0,8.322682210781602,9.28218748279848,0.353140309352122,36334,23503,36334,12831,0,11836,1845,14
9,84,0.8460616438356164,0.2706469845799265,9864,11009.0,8.392929634641407,9.34857048784503,0.3511496460516929,36446,23648,36446,12798,0,11982,1801,1
9,85,0.8376712328767123,0.2691312486236512,9777,10933.0,8.27933293627159,9.21963774499009,0.35295089187403655,36328,23506,36328,12822,0,11852,1867,10
9,86,0.8396404109589041,0.269239219994507,9803,10925.0,8.3607708014293,9.316781104092282,0.3543531996704202,36410,23508,36410,12902,0,11822,1866,17
9,87,0.8434075342465753,0.268591426071741,9824,10968.0,8.39400219947551,9.354904855643044,0.3536198600174978,36576,23642,36576,12934,0,11977,1839,2
9,88,0.8386130136986302,0.2681347504166553,9814,10924.0,8.239524252941674,9.203764924455616,0.35449851096964563,36601,23626,36601,12975,0,11914,1875,23
9,89,0.8351027397260274,0.27009200753796697,9746,10868.0,8.240403606698154,9.173844363152643,0.35456157853896464,36084,23290,36084,12794,0,11621,1921,2
9,90,0.8384417808219178,0.26890017849787173,9792,10906.0,8.413075081238242,9.380667307428258,0.3577371962103529,36415,23388,36415,13027,0,11711,1871,14
9,91,0.8407534246575342,0.2681685051870911,9797,10957.0,8.349879088710704,9.309747351709413,0.3548025073221471,36533,23571,36533,12962,0,11906,1859,9
9,92,0.8402397260273973,0.2669791780224572,9796,10947.0,8.44774296782887,9.414940586503871,0.35277444674588465,36692,23748,36692,12944,0,12071,1869,12
9,93,0.8373287671232876,0.2696805869697137,9777,10903.0,8.213418803418804,9.164643901362608,0.35455398025045515,36254,23400,36254,12854,0,11721,1898,4
9,94,0.8391267123287671,0.26929735374130964,9800,10920.0,8.303676688859674,9.25379901624028,0.3520101123904262,36391,23581,36391,12810,0,11894,1877,10
9,95,0.8418664383561644,0.2696687796712494,9827,10952.0,8.407911581462832,9.36099448423479,0.35693312477703687,36441,23434,36441,13007,0,11739,1850,18
9,96,0.8415239726027397,0.26748791346862966,9793,10937.0,8.38999448381211,9.359400180273688,0.356286362022343,36611,23567,36611,13044,0,11922,1843,9
9,97,0.8394691780821918,0.2679338164911801,9797,10934.0,8.334443306010929,9.294461917133871,0.3593873923150554,36565,23424,36565,13141,0,11743,1866,18
9,98,0.8392123287671233,0.26759023963712875,9793,10934.0,8.336739019840596,9.304888378828865,0.35546629505150695,36597,23588,36597,13009,0,11908,1879,8
9,99,0.8435787671232877,0.2706504087418458,9833,10970.0,8.252285505815701,9.200242217390107,0.35870193498665054,36331,23299,36331,13032,0,11632,1820,14
9,100,0.8416952054794521,0.2688983699814025,9832,10959.0,8.37964107591969,9.333278634722678,0.3584126463187835,36564,23459,36564,13105,0,11777,1841,9
10,1,0.8357876712328767,0.26912790537373515,9761,10903.0,8.579511663944382,9.554097275835447,0.3416510422410941,36269,23877,36268,12391,1,12199,1903,14
10,2,0.8357876712328767,0.2691182961818583,9755,10891.0,8.569910023017368,9.553216729198853,0.34079121606709334,36248,23895,36248,12353,0,12217,1909,14
10,3,0.8464041095890411,0.27229334510539677,9869,11046.0,8.505769713186721,9.493736894382518,0.34008387595188166,36244,23918,36244,12326,0,12245,1790,14
10,4,0.8433219178082192,0.27160391441366727,9825,10954.0,8.5282325425994,9.506828108586278,0.33808812959584233,36174,23944,36174,12230,0,12280,1829,10
10,5,0.8449486301369863,0.2702695299660348,9867,10998.0,8.595833678456058,9.580749424783608,0.3386107154596253,36508,24146,36508,12362,0,12459,1800,20
10,6,0.8408390410958904,0.26824403704816807,9818,10944.0,8.625183138683076,9.624682385727166,0.347312914947679,36601,23889,36601,12712,0,12223,1841,7
10,7,0.8425513698630137,0.2697056810403833,9851,10952.0,8.642803157541149,9.653938862715021,0.3476498301742084,36525,23816,36508,12692,17,12137,1823,5
