class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
4,27,2,18222,12330,5892,18222,0,5960,1035,5332,7.927088402270884,8.77274722862474,0.2926133245527385
4,28,1,18089,10255,7834,18089,0,4998,870,4387,7.905411994149196,8.59831942064238,0.24252308032505943
4,28,2,18000,12309,5691,18000,0,5863,1025,5421,7.7479892761394105,8.5685,0.3011666666666667
4,29,1,18295,10282,8013,18295,0,4987,819,4476,7.990955067107566,8.702924296255807,0.2446570101120525
4,29,2,18101,12313,5788,18101,0,5939,1068,5306,7.840899861934541,8.679409977349318,0.29313297607866967
4,30,1,18270,10333,7937,18270,0,4999,828,4500,8.033581728442853,8.731636562671046,0.24630541871921183
4,30,2,18210,12253,5957,18210,0,5914,998,5337,7.863217171304987,8.716309719934102,0.2930807248764415
4,31,1,18358,10368,7990,18358,0,5085,849,4434,8.14477237654321,8.823237825471184,0.24152957838544503
4,31,2,18272,12184,6088,18272,0,5798,1072,5314,7.92440906106369,8.811952714535902,0.2908274956217163
4,32,1,18370,10445,7925,18370,0,5137,857,4450,8.053039731929152,8.75362003266195,0.2422427871529668
4,32,2,18342,12356,5986,18342,0,5988,1024,5343,7.862172224020719,8.726147639297787,0.2912986588158325
4,33,1,18267,10310,7957,18267,0,4986,894,4427,7.995732298739088,8.678436524880933,0.242349592160727
4,33,2,18085,12148,5937,18085,0,5791,1027,5324,7.847876193612117,8.689024053082665,0.2943876140447885
4,34,1,18276,10227,8049,18276,0,4886,850,4490,7.902317395130537,8.609870868899103,0.24567739111402934
4,34,2,18093,12252,5841,18093,0,5923,1004,5322,7.7609369898792036,8.595699994473001,0.29414690764384016
4,35,1,18283,10327,7956,18283,0,4979,816,4532,7.951680061973468,8.649346387354372,0.24788054476836405
4,35,2,18114,12231,5883,18114,0,5897,974,5360,7.838034502493664,8.670751904604174,0.29590372087887823
4,36,1,18476,10255,8221,18476,0,4961,845,4445,7.867284251584593,8.591632387962763,0.24058237713790864
4,36,2,18312,12429,5883,18312,0,6035,1034,5356,7.769812535199936,8.59829619921363,0.29248580166011356
4,37,1,18160,10279,7881,18160,0,5032,829,4417,7.937639848234264,8.649118942731278,0.24322687224669604
4,37,2,18222,12465,5757,18222,0,6022,1037,5403,7.800401123144805,8.627922291735265,0.29650971353309186
4,38,1,18145,10193,7952,18145,0,4953,863,4377,7.989306386735995,8.710939652796913,0.24122347754202259
4,38,2,18499,12489,6010,18499,0,6067,1045,5377,7.865401553366963,8.725931131412509,0.2906643602356884
4,39,1,18296,10313,7983,18296,0,4967,825,4521,7.93687578784059,8.637844337560123,0.24710319195452557
4,39,2,18371,12480,5891,18371,0,6146,973,5361,7.7898237179487175,8.633117413314462,0.2918186271841489
4,40,1,18509,10447,8062,18509,0,5176,820,4446,8.02373887240356,8.731644065049435,0.24020746663785186
4,40,2,18288,12357,5931,18288,0,5934,978,5441,7.8893744436351865,8.737806211723534,0.2975174978127734
4,41,1,18411,10266,8145,18411,0,5052,788,4424,7.935125657510228,8.631904839498127,0.24029113030253652
4,41,2,18356,12468,5888,18356,0,5991,1039,5433,7.777029194738531,8.62192198736108,0.2959795162344737
4,42,1,18545,10385,8160,18545,0,5120,820,4442,8.092441020702937,8.775734699379887,0.23952547856565112
4,42,2,18229,12379,5850,18229,0,5976,1035,5363,7.860893448582276,8.714575676120468,0.29420154698557244
4,43,1,18221,10334,7887,18221,0,5095,772,4467,7.869653570737372,8.581801218374403,0.24515668733878493
4,43,2,18082,12307,5775,18082,0,5877,1028,5401,7.742991793288373,8.577314456365446,0.2986948346421856
4,44,1,18255,10316,7939,18255,0,5042,820,4454,7.975571927103529,8.677403451109285,0.24398794850725827
4,44,2,18303,12504,5799,18303,0,6110,1018,5376,7.879478566858605,8.707534283997159,0.29372234059990165
4,45,1,18249,10297,7952,18249,0,4973,862,4462,8.019326017286588,8.710943065373446,0.24450654830401666
4,45,2,18192,12406,5786,18192,0,6055,1056,5295,7.91528292761567,8.74235927880387,0.29106200527704484
4,46,1,18204,10260,7944,18204,0,4967,863,4430,7.949025341130604,8.664579213359701,0.24335310920676775
4,46,2,18454,12416,6038,18454,0,6058,987,5371,7.823453608247423,8.682941367725155,0.2910480112712691
4,47,1,18172,10142,8030,18172,0,5004,793,4345,7.990633011240386,8.682588597842836,0.2391041162227603
4,47,2,18593,12532,6061,18593,0,6000,1044,5488,7.833306734759017,8.677835744635077,0.2951648469854246
4,48,1,18329,10305,8024,18329,0,4979,892,4427,8.030567685589519,8.729390583228763,0.24152981613835997
4,48,2,18294,12343,5951,18294,0,5987,965,5387,7.88049906829782,8.73040341095441,0.2944681316278561
4,49,1,18348,10319,8029,18348,0,5024,892,4403,7.931679426300998,8.64295836058426,0.23997165903640724
4,49,2,18275,12349,5926,18275,0,5965,1027,5356,7.8074338003077175,8.651764705882353,0.293077975376197
4,50,1,18083,10319,7764,18083,0,5002,854,4460,7.933617598604516,8.634518608637947,0.2466404910689598
4,50,2,18196,12414,5782,18196,0,6040,1012,5360,7.863863380054777,8.679325126401407,0.2945702352165311
4,51,1,18160,10288,7872,18160,0,4952,878,4455,8.008456454121307,8.706057268722468,0.2453193832599119
4,51,2,18285,12326,5959,18285,0,5993,1024,5306,7.871410027583969,8.725020508613618,0.2901832102816516
4,52,1,18104,10289,7815,18104,0,5019,788,4482,7.899212751482166,8.60461776403005,0.2475695978789218
4,52,2,18126,12293,5833,18126,0,5898,1001,5394,7.801350361994631,8.634227077126779,0.2975835815954982
4,53,1,18191,10220,7971,18191,0,4889,880,4451,7.906262230919765,8.630091803639163,0.2446814358748832
4,53,2,18271,12384,5887,18271,0,6039,1019,5326,7.819040697674419,8.65382299819386,0.29150019156039625
4,54,1,18307,10371,7936,18307,0,5123,855,4393,8.077041751036544,8.760528759490905,0.2399628557382422
4,54,2,18560,12481,6079,18560,0,6051,1049,5381,7.907859947119622,8.777855603448275,0.2899245689655172
4,55,1,18514,10532,7982,18514,0,5147,895,4490,8.049753133308014,8.754240034568435,0.24251917467862158
4,55,2,18247,12314,5933,18247,0,6016,1005,5293,7.882897515023551,8.744889570888365,0.2900750808352058
4,56,1,18327,10251,8076,18327,0,4954,805,4486,7.827431470100478,8.569160255360943,0.24477546788890708
4,56,2,18136,12363,5773,18136,0,5969,997,5390,7.768260131036156,8.58844287604764,0.297198941332157
4,57,1,18167,10181,7986,18167,0,4958,808,4414,7.909930262253217,8.622447294545054,0.24296801893543238
4,57,2,18279,12442,5837,18279,0,5965,1065,5406,7.825590741038418,8.637945182996882,0.2957492204168718
4,58,1,18048,10155,7893,18048,0,4998,803,4350,7.885869030034466,8.591533687943262,0.24102393617021275
4,58,2,18265,12382,5883,18265,0,5854,1064,5460,7.759570344047812,8.589050095811661,0.298932384341637
4,59,1,18264,10315,7949,18264,0,5024,779,4508,7.846243334949103,8.587823039859833,0.24682435392028032
4,59,2,18345,12401,5944,18345,0,5989,991,5411,7.743972260301589,8.591496320523303,0.2949577541564459
4,60,1,18316,10313,8003,18316,0,5018,851,4444,8.035004363424804,8.729089320812404,0.24262939506442455
4,60,2,18206,12450,5756,18206,0,6074,1004,5372,7.860963855421687,8.712018016038668,0.2950675601450071
4,61,1,18023,10237,7786,18023,0,4985,853,4399,7.946175637393767,8.64611884813849,0.2440770127059868
4,61,2,18191,12279,5912,18191,0,5871,1040,5368,7.78499877840215,8.631466109614644,0.2950909790555769
4,62,1,18153,10291,7862,18153,0,4945,856,4490,7.942182489553979,8.640169668925246,0.24734203712884922
4,62,2,18311,12301,6010,18311,0,5978,988,5335,7.858222908706609,8.70280159466987,0.2913549232701655
4,63,1,18198,10196,8002,18198,0,4950,855,4382,7.959003530796391,8.668809759314211,0.2407956918342675
4,63,2,17926,12327,5599,17926,0,5878,1053,5393,7.8079013547497365,8.615474729443267,0.300847930380453
4,64,1,18262,10328,7934,18262,0,5020,805,4503,7.870546088303641,8.572664549337421,0.24657759281568284
4,64,2,18127,12233,5894,18127,0,5876,1009,5348,7.765960925365814,8.60809841672643,0.29502951398466376
4,65,1,18256,10238,8018,18256,0,4938,846,4454,8.009474506739597,8.687609553023664,0.24397458369851008
4,65,2,18238,12409,5829,18238,0,6044,984,5381,7.819163510355387,8.662627481083453,0.295043316153087
4,66,1,18402,10364,8038,18402,0,5033,843,4485,8.09224237746044,8.799043582219324,0.24372350831431366
4,66,2,18238,12383,5855,18238,0,6039,1018,5316,7.895098118388113,8.757155389845378,0.29147932887378003
4,67,1,18163,10220,7943,18163,0,5009,838,4369,7.977397260273973,8.64196443318835,0.24054396300170677
4,67,2,18222,12422,5800,18222,0,5942,988,5484,7.779021091611657,8.61387333991878,0.30095488969377676
4,68,1,17848,10039,7809,17848,0,4824,799,4412,7.813527243749378,8.50414612281488,0.2471985656656208
4,68,2,18123,12439,5684,18123,0,5953,1017,5465,7.692499397057642,8.501517408817525,0.30155051591899795
4,69,1,18299,10462,7837,18299,0,5111,828,4523,8.114987574077615,8.794032460790207,0.24717197661074375
4,69,2,18418,12337,6081,18418,0,6000,966,5371,7.895436491853773,8.770224780106417,0.2916168965142795
4,70,1,18062,10130,7932,18062,0,4897,809,4419,7.993188548864758,8.691673125899678,0.2446572915513232
4,70,2,18341,12518,5823,18341,0,6077,1060,5380,7.736299728391117,8.585900441633498,0.293331879395889
4,71,1,18122,10004,8118,18122,0,4799,872,4333,7.896241503398641,8.61306699039841,0.23910164441010925
4,71,2,18082,12325,5757,18082,0,5876,1016,5433,7.723732251521298,8.553091472182281,0.300464550381595
4,72,1,18409,10499,7910,18409,0,5160,864,4470,8.131631583960377,8.839535010049433,0.24281601390624152
4,72,2,18496,12529,5967,18496,0,6192,1014,5318,7.997445925452949,8.853157439446367,0.2875216262975779
4,73,1,18087,10186,7901,18087,0,5023,823,4339,7.9971529550363245,8.679825288881517,0.2398960579421684
4,73,2,18484,12527,5957,18484,0,6019,1067,5440,7.8290093398259755,8.679452499458991,0.2943085912140229
4,74,1,18353,10353,8000,18353,0,5101,774,4474,7.979909205061335,8.682068326704082,0.24377485969596252
4,74,2,18319,12444,5875,18319,0,6002,1035,5403,7.864432658309226,8.704077733500737,0.2949396801135433
4,75,1,18239,10348,7891,18239,0,5024,863,4456,7.943370699652107,8.642304950929327,0.24431163989253796
4,75,2,17988,12171,5817,17988,0,5831,1036,5303,7.818995974036644,8.652212586168556,0.2948076495441405
4,76,1,18244,10345,7899,18244,0,4986,825,4532,7.959884001933301,8.63385222538917,0.24841043630782722
4,76,2,18223,12266,5957,18223,0,5951,1011,5299,7.856840045654655,8.692750919168084,0.29078636887449927
4,77,1,18392,10357,8035,18392,0,5084,873,4395,8.070194071642367,8.763266637668552,0.23896259243149195
4,77,2,18270,12325,5945,18270,0,5912,1048,5359,7.925436105476673,8.776683087027914,0.2933223864258347
4,78,1,18337,10264,8073,18337,0,5051,819,4394,7.978273577552611,8.709276326552871,0.23962480231226482
4,78,2,18298,12409,5889,18298,0,5952,1101,5356,7.860987992586026,8.701716034539293,0.2927095857470762
4,79,1,18025,10250,7775,18025,0,4887,881,4480,7.909853658536585,8.631067961165048,0.24854368932038834
4,79,2,18310,12367,5943,18310,0,6042,1022,5301,7.84992318266354,8.681321682140906,0.28951392681594756
4,80,1,18332,10404,7928,18332,0,5070,849,4485,8.03844675124952,8.728071132445995,0.24465415666593934
4,80,2,18104,12216,5888,18104,0,5888,1019,5309,7.904960707269155,8.758616880247459,0.2932501104728237
4,81,1,18036,10246,7790,18036,0,4987,851,4407,7.958910794456373,8.659846972721224,0.24434464404524284
4,81,2,18326,12455,5871,18326,0,6052,1028,5375,7.8546768366118025,8.676634290079669,0.29329913783695294
4,82,1,17995,10127,7868,17995,0,4865,861,4398,7.838649155722327,8.55465407057516,0.24440122256182273
4,82,2,18203,12386,5817,18203,0,5962,1025,5396,7.763604069110285,8.58798000329616,0.2964346536285228
4,83,1,18236,10314,7922,18236,0,5040,894,4377,8.040527438433198,8.74265189734591,0.2400197411713095
4,83,2,18442,12430,6012,18442,0,6015,1001,5410,7.878921962992759,8.738856956946101,0.29335213100531393
4,84,1,18090,10244,7846,18090,0,4969,895,4380,7.900624755954706,8.601492537313433,0.24212271973466004
4,84,2,18200,12370,5830,18200,0,5973,1042,5355,7.76677445432498,8.607142857142858,0.29423076923076924
4,85,1,18084,10213,7871,18084,0,5032,874,4307,7.998922941349261,8.676896704268968,0.23816633488166336
4,85,2,18271,12370,5901,18271,0,5882,1035,5453,7.8,8.657380548410048,0.2984510973674128
4,86,1,18249,10302,7947,18249,0,5028,874,4394,7.932440302853815,8.624856156501727,0.2407803167296838
4,86,2,18007,12315,5692,18007,0,5884,1002,5423,7.738205440519692,8.573221524962515,0.3011606597434331
4,87,1,18095,10260,7835,18095,0,5004,900,4352,7.995029239766082,8.705554020447638,0.2405084277424703
4,87,2,18374,12435,5939,18374,0,6010,1037,5386,7.840772014475271,8.683955589419833,0.29313159899858493
4,88,1,18201,10276,7925,18201,0,5021,845,4409,7.939762553522772,8.641393330036811,0.2422394373935498
4,88,2,18343,12519,5824,18343,0,6098,1026,5395,7.795351066379104,8.638227116611242,0.29411764705882354
4,89,1,18227,10175,8052,18227,0,4941,822,4412,7.891400491400492,8.610467987052175,0.24205848466560598
4,89,2,18303,12432,5871,18303,0,5983,1020,5428,7.763674388674389,8.590941375730754,0.2965634049062995
4,90,1,18504,10337,8167,18504,0,4989,837,4506,7.960336654735417,8.670125378296584,0.24351491569390402
4,90,2,18278,12347,5931,18278,0,6002,1021,5322,7.865392403012877,8.70018601597549,0.2911697122223438
4,91,1,18289,10233,8056,18289,0,4948,860,4422,7.941072999120492,8.640986385258898,0.2417846793154355
4,91,2,18234,12420,5814,18234,0,6002,1012,5402,7.783735909822866,8.622079631457716,0.2962597345618076
4,92,1,18034,10205,7829,18034,0,4840,860,4503,7.878196962273395,8.571587002328934,0.2496950205168016
4,92,2,18075,12256,5819,18075,0,5948,1002,5306,7.734252610966058,8.573775933609959,0.2935546334716459
4,93,1,18475,10411,8064,18475,0,5088,855,4468,7.913072711555086,8.591826792963465,0.2418403247631935
4,93,2,18079,12372,5707,18079,0,6006,1013,5353,7.771661817006143,8.59936943415012,0.29608938547486036
4,94,1,18294,10278,8016,18294,0,4976,857,4444,7.99922163845106,8.716245763638351,0.24292117634197005
4,94,2,18358,12369,5989,18358,0,5983,1032,5354,7.874120785835556,8.722409848567382,0.2916439699313651
4,95,1,18333,10261,8072,18333,0,4965,815,4475,7.942110905369847,8.659084710631102,0.2440953471881307
4,95,2,18106,12372,5734,18106,0,5987,1021,5356,7.824603944390559,8.6474649287529,0.29581354247210867
4,96,1,18203,10325,7878,18203,0,5014,831,4477,7.8828087167070215,8.559578091523376,0.24594847003241224
4,96,2,18115,12228,5887,18115,0,5889,996,5342,7.780830879947661,8.614187137731163,0.29489373447419265
4,97,1,18404,10466,7938,18404,0,5020,861,4582,8.065067838715843,8.769071940882418,0.24896761573570964
4,97,2,18253,12286,5967,18253,0,6052,998,5234,7.954419664658961,8.807264559250534,0.2867473839916726
4,98,1,18307,10443,7864,18307,0,5195,830,4417,8.02614191324332,8.719833943300378,0.24127382968263505
4,98,2,18273,12331,5942,18273,0,5908,1067,5352,7.844132673749088,8.70273080501286,0.2928911508783451
4,99,1,18409,10398,8011,18409,0,5052,857,4483,8.03000577034045,8.731218425770004,0.2435221902330382
4,99,2,18332,12431,5901,18332,0,6068,1021,5339,7.910707103209718,8.757145974252673,0.29123936286275365
4,100,1,18414,10382,8032,18414,0,5079,781,4516,8.040550953573492,8.735907461713913,0.2452481807320517
4,100,2,18497,12536,5961,18497,0,6160,1006,5368,7.892230376515635,8.746175055414392,0.29020922311726227
5,1,1,18401,10645,7756,18401,0,5181,897,4562,8.100140911225928,8.913374273137329,0.24792130862453127
5,1,2,18397,12244,6153,18397,0,6024,1015,5201,7.999101600784058,8.88536174376257,0.28270913735935205
5,2,1,18419,10619,7800,18419,0,5199,869,4544,8.15820698747528,8.929746457462404,0.24670177534068083
5,2,2,18499,12316,6183,18499,0,6032,1023,5258,8.025901266645015,8.898264771068707,0.28423158008541
5,3,1,18189,10628,7561,18189,0,5231,861,4533,8.050809183289424,8.842487217549069,0.2492165594590137
5,3,2,18444,12201,6243,18444,0,5921,1061,5217,7.966805999508237,8.84634569507699,0.2828562134027326
5,4,1,18125,10624,7501,18125,0,5205,854,4560,8.01148343373494,8.810593103448277,0.2515862068965517
5,4,2,18344,12312,6032,18344,0,6055,992,5258,7.9522417153996106,8.82702791103358,0.2866332315743567
5,5,1,18446,10563,7883,18446,0,5073,870,4619,7.934866988544921,8.732841808522172,0.2504065922151144
5,5,2,18046,11990,6056,18046,0,5817,983,5190,7.889741451209341,8.740828992574531,0.2875983597473124
5,6,1,18001,10468,7533,18001,0,5083,860,4524,7.927302254489874,8.720182212099328,0.25131937114604747
5,6,2,18251,12221,6030,18251,0,5937,1052,5231,7.863104492267409,8.720727631362665,0.2866144320859131
5,7,1,18145,10509,7636,18145,0,5097,854,4557,8.069464268722047,8.840231468724166,0.25114356572058416
5,7,2,18255,12094,6161,18255,0,5831,967,5295,7.9598974698197456,8.830183511366748,0.2900575184880855
5,8,1,18465,10843,7622,18465,0,5370,887,4586,8.197823480586553,8.996263200649878,0.24836176550230166
5,8,2,18363,12169,6194,18363,0,5976,1030,5163,8.117840414167146,9.011926155856886,0.2811632086260415
5,9,1,18200,10614,7586,18200,0,5168,802,4644,8.00791407574901,8.788296703296703,0.2551648351648352
5,9,2,18404,12262,6142,18404,0,6022,983,5257,7.912575436307291,8.77673331884373,0.28564442512497284
5,10,1,18432,10577,7855,18432,0,5106,876,4589,8.059185024108915,8.8662109375,0.2489691840277778
5,10,2,18471,12257,6214,18471,0,6051,1035,5166,8.007832259117238,8.879811596556765,0.2796816631476368
5,11,1,18363,10631,7732,18363,0,5135,825,4668,8.02765497131032,8.845940205848718,0.25420682894951807
5,11,2,18074,12062,6012,18074,0,5866,1015,5178,7.989636876139944,8.855206373796614,0.28648887905278303
5,12,1,18054,10518,7536,18054,0,5100,892,4525,7.987355010458262,8.778719397363465,0.2506369779550238
5,12,2,18125,12251,5874,18125,0,5980,1063,5203,7.9329850624438825,8.7712,0.2870620689655172
5,13,1,18326,10535,7791,18326,0,5138,828,4566,8.075652586616041,8.883935392338755,0.2491542071374004
5,13,2,18366,12324,6042,18366,0,6034,1008,5279,7.978740668614086,8.83453119895459,0.2874333006642709
5,14,1,18252,10535,7717,18252,0,5205,835,4494,8.058376839107735,8.855741836511067,0.24621959237343852
5,14,2,18345,12428,5917,18345,0,6088,1035,5303,7.943353717412295,8.796293267920415,0.28907059144180974
5,15,1,18514,10781,7733,18514,0,5310,894,4571,8.11464613672201,8.881333045263045,0.2468942421950956
5,15,2,18160,12313,5847,18160,0,6107,993,5207,7.945667181028182,8.806167400881057,0.2867290748898678
5,16,1,18103,10554,7549,18103,0,5110,857,4585,8.044532878529468,8.848533392255428,0.25327293818704083
5,16,2,18188,12210,5978,18188,0,5988,1031,5188,7.977641277641277,8.838409940620188,0.2852430173740928
5,17,1,18284,10578,7706,18284,0,5181,809,4588,7.943562110039705,8.747812294902648,0.25092977466637495
5,17,2,18209,12273,5936,18209,0,6012,1052,5208,7.9145278253075855,8.754187489702893,0.28601241144488987
5,18,1,18217,10508,7709,18217,0,5098,864,4543,7.962695089455653,8.759675028819235,0.249382444968985
5,18,2,18361,12345,6016,18361,0,6055,1075,5214,7.89566626164439,8.747562768912369,0.28397146124938727
5,19,1,18268,10593,7675,18268,0,5144,870,4575,8.021429245728312,8.827731552441428,0.25043792423910666
5,19,2,18233,12125,6108,18233,0,5890,1000,5231,7.991835051546392,8.84736466845829,0.28689738386442165
5,20,1,18358,10663,7695,18358,0,5169,845,4647,7.990621776235581,8.79115372044885,0.25313214947162
5,20,2,18138,12095,6043,18138,0,5923,992,5179,7.925589086399339,8.793747932517366,0.28553313485500054
5,21,1,18196,10579,7617,18196,0,5161,812,4605,7.880518007373098,8.695592437898439,0.25307759947241154
5,21,2,18208,12264,5944,18208,0,6004,961,5295,7.904354207436399,8.744068541300527,0.2908062390158172
5,22,1,18277,10571,7706,18277,0,5213,826,4523,8.044082868224388,8.848115117360617,0.24746949718225092
