background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h3_thresholds,noshow_high_low_focal,noshow_high_high_focal,n_exposed_thresholds,failure_component,classification,lowest_exposed_threshold,highest_exposed_threshold,n_gradient_paired_seeds,lowest_threshold_delta_utilization,highest_threshold_delta_utilization,low_minus_high_utilization_loss,low_minus_high_utilization_loss_ci_low,low_minus_high_utilization_loss_ci_high,spearman_threshold_vs_loss_magnitude,utilization_direction_component,threshold_gradient_component
H3B0340,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.5,0.7,0.7,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0341,X090,asymmetric_stress,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.5,0.5,0,4,0.0,0.3,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0342,X091,asymmetric_stress,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.1,4,4,0.5,0.5,0.5,0.5,0,4,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0343,X092,asymmetric_stress,1.25,0.5,32,40.0,20.0,20.0,14,28,0.5,0.5,12,12,0.3,0.3,0.5,0.3,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0344,X093,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,6,9,0.1,0.1,0.1,0.5,0,6,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0345,X094,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.3,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0346,X095,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,12,9,0.3,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0347,X096,asymmetric_stress,3.1,0.3,16,49.6,14.88,34.72,28,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,9,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0348,X097,asymmetric_stress,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,4,9,0.0,0.0,0.1,0.1,0,9,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0349,X098,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,28,14,0.0,0.0,12,12,0.0,0.0,0.5,0.5,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0350,X099,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,6,9,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.16961044520547947,-0.1184375,0.05117294520547946,0.049397216374691896,0.05294867403626702,-0.9999999999999999,supported,supported
H3B0351,X100,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,21,21,0.0,0.1,12,12,0.1,0.3,0.3,0.3,0,6,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,4,,supported,4.0,12.0,20.0,-0.15512842465753426,-0.1293193493150685,0.025809075342465747,0.025260363362272237,0.026357787322659258,-1.0,supported,supported
H3B0352,X101,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.0,0.0,12,12,0.1,0.1,0.7,0.1,0,12,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0353,X102,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,14,0.1,0.5,4,6,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,2,,supported,4.0,6.0,20.0,-0.12351883561643837,-0.0853167808219178,0.038202054794520546,0.037231755839356596,0.039172353749684495,-0.9999999999999999,supported,supported
H3B0354,X103,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.1,0.5,4,4,0.1,0.1,0.1,0.1,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.42061429794520555,-0.08317851027397263,0.3374357876712329,0.3339272651717341,0.3409443101707317,-1.0,supported,supported
H3B0355,X104,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,28,21,0.5,0.5,6,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0356,X105,asymmetric_stress,4.0,0.1,16,64.0,6.4,57.6,14,21,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0,12,0.0,0.3,0.0,0.3,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.044854452054794505,-0.0054708904109589005,0.03938356164383561,0.03785548288581962,0.04091164040185159,-0.9999999999999999,supported,supported
H3B0357,X106,asymmetric_stress,0.8,0.5,64,51.2,25.6,25.6,14,28,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0358,X107,asymmetric_stress,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,4,6,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0359,X108,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,28,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0360,X109,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,21,0.1,0.1,6,12,0.3,0.3,0.3,0.3,0,12,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.3230693493150684,-0.13786815068493147,0.185201198630137,0.1837661902985779,0.1866362069616961,-1.0,supported,supported
H3B0361,X110,asymmetric_stress,2.0,0.1,16,32.0,3.2,28.8,21,21,0.3,0.3,6,6,0.5,0.5,0.5,0.7,0,12,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0362,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.7,0.7,0.7,0,12,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0363,X112,asymmetric_stress,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,28,14,0.3,0.3,12,12,0.1,0.1,0.5,0.3,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0364,X113,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.5,0.0,6,6,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0365,X114,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.3,0.3,0.5,0.5,0,4,0.3,0.0,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0366,X115,asymmetric_stress,2.0,0.9,32,64.0,57.6,6.399999999999999,14,7,0.3,0.3,4,4,0.3,0.5,0.5,0.5,0,4,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0367,X116,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,28,28,0.5,0.3,9,9,0.1,0.1,0.1,0.1,0,4,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0368,X117,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,9,9,0.0,0.0,0.5,0.7,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0369,X118,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,0,12,0.7,0.3,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0370,X119,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.3,4,4,0.1,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0371,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0,4,0.3,0.5,0.3,0.5,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0372,X121,asymmetric_stress,0.8,0.3,32,25.6,7.68,17.919999999999998,28,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0,4,0.3,0.0,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0373,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.5,0.5,0,12,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0374,X123,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0375,X124,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,14,28,0.1,0.1,12,12,0.0,0.1,0.1,0.1,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4038227739726028,-0.16597816780821922,0.23784460616438358,0.23672349252871933,0.23896571980004783,-1.0,supported,supported
H3B0376,X125,asymmetric_stress,1.25,0.7,16,20.0,14.0,6.000000000000001,14,28,0.1,0.1,9,9,0.0,0.0,0.1,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0377,X126,asymmetric_stress,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,12,0.7,0.7,0.7,0.7,0,9,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0378,X127,asymmetric_stress,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.7,0,9,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0379,X128,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,28,21,0.0,0.0,4,4,0.1,0.1,0.7,0.7,0,12,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
