background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,noshow_high_low_focal,noshow_high_high_focal,noshow_threshold_class1_focal,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,utilization_loss_magnitude,delta_realized_class1_noshow_rate,delta_realized_class1_noshow_rate_ci_low,delta_realized_class1_noshow_rate_ci_high,realized_exposure_active,direction_component
H3B0025,A025,anchor,4.0,0.5,32,128.0,64.0,64.0,28,28,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0,4,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0026,A026,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,12,12,0.0,0.0,0.7,0.7,0,12,0.0,0.0,0.0,0.7,0.0,0.7,4,20,-0.22850599315068493,-0.23033444661674632,-0.22667753968462354,0.22850599315068493,0.22903652952453504,0.2272599611011298,0.23081309794794028,True,supported
H3B0026,A026,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,12,12,0.0,0.0,0.7,0.7,0,12,0.0,0.0,0.0,0.7,0.0,0.7,6,20,-0.18509845890410961,-0.18693069818811953,-0.1832662196200997,0.18509845890410961,0.1854207861030677,0.18373055488382184,0.18711101732231356,True,supported
H3B0026,A026,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,12,12,0.0,0.0,0.7,0.7,0,12,0.0,0.0,0.0,0.7,0.0,0.7,9,20,-0.1316994863013699,-0.1335720255161464,-0.12982694708659342,0.1316994863013699,0.1325773556358088,0.1307791726399303,0.1343755386316873,True,supported
H3B0026,A026,anchor,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,12,12,0.0,0.0,0.7,0.7,0,12,0.0,0.0,0.0,0.7,0.0,0.7,12,20,-0.00020547945205480754,-0.0002735297228459474,-0.00013742918126366773,0.00020547945205480754,0.00021424613754715324,0.0001402154691804619,0.0002882768059138446,False,inconclusive
H3B0027,A027,anchor,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,4,20,-0.3501455479452055,-0.3532310154895267,-0.3470600804008844,0.3501455479452055,0.5597556750051663,0.5530858189569657,0.5664255310533669,True,supported
H3B0027,A027,anchor,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,6,20,-0.2049828767123288,-0.21419639743277055,-0.19576935599188702,0.2049828767123288,0.33037012211943473,0.3174035207246321,0.34333672351423733,True,supported
H3B0027,A027,anchor,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0027,A027,anchor,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0028,A028,anchor,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,4,20,-0.3502290239726027,-0.3522316483533016,-0.34822639959190377,0.3502290239726027,0.5613343254603139,0.5582494999775934,0.5644191509430344,True,supported
H3B0028,A028,anchor,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,6,20,-0.20066566780821918,-0.20580451198835323,-0.19552682362808513,0.20066566780821918,0.32408007533741445,0.3173004657670098,0.3308596849078191,True,supported
H3B0028,A028,anchor,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0028,A028,anchor,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.3,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0029,A029,anchor,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,0.0,0.7,4,20,-0.01213184931506851,-0.012573305964119296,-0.011690392666017723,0.01213184931506851,0.012983690151624872,0.012481977445908508,0.013485402857341235,True,supported
H3B0029,A029,anchor,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,0.0,0.7,6,20,-2.1404109589023834e-05,-4.3447251714791466e-05,6.390325367437987e-07,2.1404109589023834e-05,2.2903675104028047e-05,-7.696354828423149e-07,4.6576985690898406e-05,False,inconclusive
H3B0029,A029,anchor,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0029,A029,anchor,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0030,A030,anchor,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.5,0.5,0.5,0.7,0.5,0.7,4,20,-0.14002996575342466,-0.14151356982545277,-0.13854636168139656,0.14002996575342466,0.06390429480869605,0.06323188657058294,0.06457670304680917,True,supported
H3B0030,A030,anchor,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.5,0.5,0.5,0.7,0.5,0.7,6,20,-0.14002996575342466,-0.14151356982545277,-0.13854636168139656,0.14002996575342466,0.06390429480869605,0.06323188657058294,0.06457670304680917,True,supported
H3B0030,A030,anchor,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.5,0.5,0.5,0.7,0.5,0.7,9,20,-0.14002996575342466,-0.14151356982545277,-0.13854636168139656,0.14002996575342466,0.06390429480869605,0.06323188657058294,0.06457670304680917,True,supported
H3B0030,A030,anchor,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.5,0.5,0.5,0.7,0.5,0.7,12,20,-0.1399957191780822,-0.14147474809664506,-0.13851669025951935,0.1399957191780822,0.06388847262737217,0.06321953886351142,0.06455740639123292,True,supported
H3B0031,A031,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0,9,0.0,0.0,0.0,0.1,0.0,0.7,4,20,-0.2299529109589041,-0.23194129417868356,-0.22796452773912465,0.2299529109589041,0.1486310406025044,0.14762820468506854,0.14963387651994026,True,supported
H3B0031,A031,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0,9,0.0,0.0,0.0,0.1,0.0,0.7,6,20,-0.08788527397260273,-0.08948360170575977,-0.0862869462394457,0.08788527397260273,0.056811359037070866,0.05587402804430234,0.05774869002983939,True,supported
H3B0031,A031,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0,9,0.0,0.0,0.0,0.1,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0031,A031,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0,9,0.0,0.0,0.0,0.1,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0032,A032,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0,9,0.3,0.3,0.3,0.7,0.3,0.7,4,20,-0.13169092465753424,-0.1331778173057959,-0.13020403200927258,0.13169092465753424,0.08439994405076547,0.08349707358591754,0.08530281451561339,True,supported
H3B0032,A032,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0,9,0.3,0.3,0.3,0.7,0.3,0.7,6,20,-0.10672089041095889,-0.10817794333790466,-0.10526383748401312,0.10672089041095889,0.0683728739115325,0.06745176361521571,0.0692939842078493,True,supported
H3B0032,A032,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0,9,0.3,0.3,0.3,0.7,0.3,0.7,9,20,-0.07799229452054793,-0.07926834719880059,-0.07671624184229527,0.07799229452054793,0.049859579823016795,0.04900144309620339,0.0507177165498302,True,supported
H3B0032,A032,anchor,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0,9,0.3,0.3,0.3,0.7,0.3,0.7,12,20,-0.0564469178082192,-0.057501396528829206,-0.05539243908760919,0.0564469178082192,0.03605228472472179,0.035307418709958543,0.03679715073948504,True,supported
H3B0033,S001,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,12,0.0,0.0,0.0,0.3,0.0,0.7,4,20,-0.006900684931506845,-0.00746622196053459,-0.006335147902479101,0.006900684931506845,0.007411346909620369,0.006821690846181764,0.008001002973058974,True,supported
H3B0033,S001,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,12,0.0,0.0,0.0,0.3,0.0,0.7,6,20,-2.5684931506858576e-05,-5.5043823710609156e-05,3.6739606968920032e-06,2.5684931506858576e-05,2.7167883046355e-05,-3.887550059674067e-06,5.822331615238407e-05,False,inconclusive
H3B0033,S001,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,12,0.0,0.0,0.0,0.3,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0033,S001,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,12,0.0,0.0,0.0,0.3,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0036,S004,sobol_symmetric,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,0,9,0.3,0.3,0.3,0.3,0.3,0.7,4,20,-0.08574914383561644,-0.08652913420136882,-0.08496915346986406,0.08574914383561644,0.02383327481145036,0.023607339586038292,0.024059210036862427,True,supported
H3B0036,S004,sobol_symmetric,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,0,9,0.3,0.3,0.3,0.3,0.3,0.7,6,20,-0.0421468321917808,-0.04270503258036833,-0.04158863180319328,0.0421468321917808,0.011718087975131774,0.011573802904107927,0.011862373046155622,True,supported
H3B0036,S004,sobol_symmetric,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,0,9,0.3,0.3,0.3,0.3,0.3,0.7,9,20,-0.014533390410958896,-0.01485699825663086,-0.01420978256528693,0.014533390410958896,0.0040384145468446864,0.003953806655118026,0.004123022438571347,False,supported
H3B0036,S004,sobol_symmetric,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,0,9,0.3,0.3,0.3,0.3,0.3,0.7,12,20,-1.0702054794514693e-05,-1.960277638327033e-05,-1.8013332057590576e-06,1.0702054794514693e-05,2.967392465860058e-06,4.994505928856034e-07,5.435334338834512e-06,False,inconclusive
H3B0037,S005,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,4,0.5,0.5,0.5,0.7,0.5,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0037,S005,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,4,0.5,0.5,0.5,0.7,0.5,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0037,S005,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,4,0.5,0.5,0.5,0.7,0.5,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0037,S005,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,4,0.5,0.5,0.5,0.7,0.5,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0038,S006,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.5,0.0,0.7,4,20,-0.3790667808219178,-0.3898561159443781,-0.36827744569945753,0.3790667808219178,0.33522469708866975,0.3277397590031666,0.3427096351741729,True,supported
H3B0038,S006,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.5,0.0,0.7,6,20,-0.000607876712328792,-0.0015328120174206935,0.0003170585927631095,0.000607876712328792,0.0005238150431527749,-0.00026760036868278005,0.00131523045498833,False,inconclusive
H3B0038,S006,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.5,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0038,S006,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.5,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0040,S008,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,0,6,0.3,0.3,0.3,0.5,0.3,0.7,4,20,-0.010308219178082206,-0.01092712256174272,-0.009689315794421692,0.010308219178082206,0.004738356452109975,0.00444634760131254,0.00503036530290741,False,supported
H3B0040,S008,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,0,6,0.3,0.3,0.3,0.5,0.3,0.7,6,20,-4.280821917806987e-06,-1.324068516441532e-05,4.679041328801345e-06,4.280821917806987e-06,0.0,0.0,0.0,False,inconclusive
H3B0040,S008,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,0,6,0.3,0.3,0.3,0.5,0.3,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0040,S008,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,0,6,0.3,0.3,0.3,0.5,0.3,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0041,S009,sobol_symmetric,2.0,0.3,32,64.0,19.2,44.8,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,4,0.5,0.5,0.5,0.5,0.5,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0041,S009,sobol_symmetric,2.0,0.3,32,64.0,19.2,44.8,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,4,0.5,0.5,0.5,0.5,0.5,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0041,S009,sobol_symmetric,2.0,0.3,32,64.0,19.2,44.8,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,4,0.5,0.5,0.5,0.5,0.5,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0041,S009,sobol_symmetric,2.0,0.3,32,64.0,19.2,44.8,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,4,0.5,0.5,0.5,0.5,0.5,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0042,S010,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.7,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0042,S010,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.7,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0042,S010,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.7,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0042,S010,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,9,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0043,S011,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0,12,0.0,0.0,0.0,0.0,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0043,S011,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0,12,0.0,0.0,0.0,0.0,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0043,S011,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0,12,0.0,0.0,0.0,0.0,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0043,S011,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0,12,0.0,0.0,0.0,0.0,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,6,0.3,0.3,0.3,0.7,0.3,0.7,4,20,-0.0007170376712328896,-0.0009157850244670736,-0.0005182903179987056,0.0007170376712328896,0.0007150409888666609,0.0005155456182762556,0.0009145363594570662,False,inconclusive
H3B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,6,0.3,0.3,0.3,0.7,0.3,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,6,0.3,0.3,0.3,0.7,0.3,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,6,0.3,0.3,0.3,0.7,0.3,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0.0,0.7,4,20,-0.4141588184931507,-0.4155788616076322,-0.41273877537866926,0.4141588184931507,0.14707571374396539,0.14657347134391466,0.14757795614401611,True,supported
H3B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0.0,0.7,6,20,-0.33608518835616435,-0.3376210237926077,-0.334549352919721,0.33608518835616435,0.11912565394593622,0.11849511503932357,0.11975619285254886,True,supported
H3B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0.0,0.7,9,20,-0.24502568493150684,-0.2463947320368504,-0.24365663782616329,0.24502568493150684,0.08650489981322537,0.08600583155808923,0.08700396806836151,True,supported
H3B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,9,0.0,0.0,0.0,0.7,0.0,0.7,12,20,-0.17852097602739728,-0.17974132738834916,-0.1773006246664454,0.17852097602739728,0.06270881619004531,0.06224407054538957,0.06317356183470106,True,supported
H3B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.5,0.5,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.5,0.5,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.5,0.5,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.5,0.5,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,0,12,0.3,0.3,0.3,0.5,0.3,0.7,4,20,-0.13176369863013698,-0.13362297393988656,-0.1299044233203874,0.13176369863013698,0.1324570898156156,0.13038635162406872,0.13452782800716248,True,supported
H3B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,0,12,0.3,0.3,0.3,0.5,0.3,0.7,6,20,-0.10689212328767121,-0.10870842888256703,-0.1050758176927754,0.10689212328767121,0.10752300380046523,0.10547809600719381,0.10956791159373665,True,supported
H3B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,0,12,0.3,0.3,0.3,0.5,0.3,0.7,9,20,-0.07021404109589041,-0.07255142413795118,-0.06787665805382964,0.07021404109589041,0.07086533726209668,0.06837840619085105,0.07335226833334231,True,supported
H3B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,0,12,0.3,0.3,0.3,0.5,0.3,0.7,12,20,-0.0030479452054794354,-0.004098192134470208,-0.0019976982764886627,0.0030479452054794354,0.0030116705962179814,0.0020064545877798786,0.004016886604656085,False,inconclusive
H3B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0,6,0.0,0.0,0.0,0.0,0.0,0.7,4,20,-0.00353809931506851,-0.0036847893997792756,-0.0033914092303577448,0.00353809931506851,0.0017565451940108549,0.0016835656560119535,0.0018295247320097563,False,inconclusive
H3B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0,6,0.0,0.0,0.0,0.0,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0,6,0.0,0.0,0.0,0.0,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0,6,0.0,0.0,0.0,0.0,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.7,0.3,0.7,4,20,-0.00737585616438356,-0.007768086233061663,-0.006983626095705456,0.00737585616438356,0.006102625793764799,0.0057783169635597115,0.006426934623969887,True,supported
H3B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.7,0.3,0.7,6,20,-0.0009203767123287576,-0.0010483326471610148,-0.0007924207774965004,0.0009203767123287576,0.0007659142753499292,0.0006636060165986907,0.0008682225341011677,False,inconclusive
H3B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.7,0.3,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.7,0.3,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0054,S022,sobol_symmetric,1.25,0.7,16,20.0,14.0,6.000000000000001,14,14,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,6,0.0,0.0,0.0,0.3,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
