lambda_total,noshow_scale,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class_1_served_rate,class_2_served_rate,access_gap
32,1.0,6,0.923287671232875,0.5886425379020244,6717,8423.0,13.849700809574093,14.15783016387696,0.25308912452896326,11411,8523,11411,2888,0,1238,568,0,0.847213809812235,0.2334096109839817,0.6138041988282533
32,1.0,7,0.9221917808219153,0.5760526091041079,6745,8393.0,14.631818181818181,14.917755572636434,0.26723033563925186,11709,8580,11709,3129,0,1263,572,0,0.8451346345633282,0.17334754797441365,0.6717870865889145
32,1.0,8,0.9269863013698606,0.5830248773349401,6773,8434.0,14.683333333333334,15.012998192304382,0.2665920633554274,11617,8520,11617,3097,0,1212,535,0,0.852471145309263,0.2082733072648693,0.6441978380443938
32,1.0,9,0.9165753424657518,0.5694408877507469,6671,8358.0,14.355263157894736,14.671276141698677,0.26692274861288945,11715,8588,11715,3127,0,1300,617,0,0.8438235294117648,0.18982706002034588,0.6539964693914189
32,1.0,10,0.9176712328767113,0.5680393153702762,6704,8358.0,14.768316831683169,15.09278088459583,0.2725809184883918,11802,8585,11802,3217,0,1284,597,0,0.843282498184459,0.18263168598739069,0.6606508121970683
32,1.0,11,0.9161643835616422,0.5754256866603918,6725,8367.0,14.491018658013674,14.794558055959612,0.26165825275947635,11687,8629,11687,3058,0,1297,607,0,0.8390173410404624,0.19278372141808264,0.6462336196223798
32,1.0,12,0.9168493150684915,0.5836079791847355,6729,8365.0,14.16999183292498,14.473373807458803,0.25663486556808324,11530,8571,11530,2959,0,1240,602,0,0.8504204159905591,0.20290465165228372,0.6475157643382754
32,1.0,13,0.91849315068493,0.5827975673327541,6708,8365.0,13.943969054038213,14.241094700260643,0.2588184187662902,11510,8531,11510,2979,0,1235,588,0,0.8486881335718545,0.21137026239067055,0.6373178711811839
32,1.0,14,0.9204109589041072,0.5836298932384342,6724,8401.0,14.0484934086629,14.325492578769204,0.2625640135404913,11521,8496,11521,3025,0,1192,580,0,0.8499101258238466,0.21671826625386997,0.6331918595699766
32,1.0,15,0.920684931506847,0.5770252893270468,6731,8408.0,14.309481847021502,14.619117016716674,0.27038148306900983,11665,8511,11665,3154,0,1214,566,0,0.8511399195350916,0.20569236980218006,0.6454475497329115
32,1.0,16,0.9184931506849292,0.5669518082493437,6694,8400.0,14.917723728616316,15.245871093419158,0.2722114000169391,11807,8593,11807,3214,0,1306,593,0,0.8409451087739519,0.1761200164406083,0.6648250923333436
32,1.0,17,0.918493150684929,0.5815892314372557,6697,8377.0,13.871630295250322,14.175770733825445,0.25584020842379507,11515,8569,11515,2946,0,1278,594,0,0.8449295134151887,0.2283448556323709,0.6165846577828178
32,1.0,18,0.9264383561643812,0.5860517435320585,6773,8435.0,13.888555260422681,14.21355022929826,0.25075711689884916,11557,8659,11557,2898,0,1347,539,0,0.8449474774374908,0.22134222592746977,0.623605251510021
32,1.0,19,0.9246575342465732,0.5701791270708939,6780,8432.0,15.287279437204475,15.624505928853756,0.27079303675048355,11891,8671,11891,3220,0,1336,555,0,0.8458560367077718,0.179174293268253,0.6666817434395188
32,1.0,20,0.9224657534246556,0.5844324887191947,6735,8404.0,13.987772213811576,14.285144047205831,0.25485942381117666,11524,8587,11524,2937,0,1280,572,0,0.8449125952487674,0.22355619954460773,0.6213563957041597
32,1.0,21,0.9208219178082171,0.5926120909011143,6754,8405.0,13.903901817760797,14.213564973238572,0.24216899183995788,11397,8637,11397,2760,0,1303,580,0,0.8447522963409125,0.24053826745164003,0.6042140288892726
32,1.0,22,0.9173972602739714,0.5696288729996595,6692,8360.0,14.433364507832593,14.749319033026898,0.2718760640108955,11748,8554,11748,3194,0,1267,595,0,0.8446687143483984,0.18672368153125637,0.657945032817142
32,1.0,23,0.9234246575342436,0.5635589683665804,6752,8404.0,15.841363373772387,16.174526333361154,0.2776062098322344,11981,8655,11981,3326,0,1344,559,0,0.8336134453781513,0.16525511258004544,0.6683583327981059
32,1.0,24,0.9179452054794492,0.5756951596292482,6708,8367.0,14.775221858944418,15.071232406453827,0.2650188808788191,11652,8564,11652,3088,0,1253,603,0,0.8456191165821868,0.1830629871497788,0.662556129432408
32,1.0,25,0.9204109589041086,0.5835797530005218,6710,8386.0,13.926076833527357,14.235693164028527,0.25291355018264045,11498,8590,11498,2908,0,1287,593,0,0.8453204935299429,0.22506183017312448,0.6202586633568183
32,1.0,26,0.9187671232876694,0.572342603651254,6709,8369.0,14.290232881473758,14.599556389694591,0.2636922026957857,11722,8631,11722,3091,0,1323,599,0,0.836384942141497,0.20408580183861083,0.6322991403028861
32,1.0,27,0.9175342465753403,0.5749463749463749,6701,8378.0,14.266131845134288,14.57992277992278,0.262033462033462,11655,8601,11655,3054,0,1300,600,0,0.8429752066115702,0.2027054724328756,0.6402697341786946
32,1.0,28,0.9138356164383543,0.5724575544503516,6676,8348.0,14.207767898923725,14.519550677413823,0.26702109415194647,11662,8548,11662,3114,0,1238,634,0,0.8466212211025489,0.19597069597069597,0.650650525131853
32,1.0,29,0.9228767123287643,0.5770486170761038,6718,8407.0,14.137383946409685,14.437210101357156,0.2691118364542175,11642,8509,11642,3133,0,1228,563,0,0.845360824742268,0.2015663643858203,0.6437944603564477
32,1.0,30,0.9145205479452041,0.5660826671202586,6656,8372.0,14.253271028037384,14.576968872257186,0.27198503146793673,11758,8560,11758,3198,0,1276,628,0,0.8396587231538688,0.19112903225806452,0.6485296908958043
32,1.5,1,0.8904109589041095,0.5571391774705933,6489,8141.0,14.141988304093568,14.458057868979136,0.265905383360522,11647,8550,11647,3097,0,1258,803,0,0.8442647058823529,0.1543222611924902,0.6899424446898628
32,1.5,2,0.8846575342465747,0.5509562260943477,6482,8106.0,14.819412039197386,15.136506587335317,0.27139821504462386,11765,8572,11765,3193,0,1262,828,0,0.8492992342147089,0.12469033856317094,0.724608895651538
32,1.5,3,0.8921917808219173,0.5555270582200564,6498,8149.0,14.555373640509881,14.857912285201333,0.2689578524407968,11697,8551,11697,3146,0,1259,794,0,0.8458744915746659,0.1402451693330563,0.7056293222416096
32,1.5,4,0.8867123287671218,0.5545524890379159,6450,8132.0,14.07746727980191,14.389906284928209,0.27082795976270313,11631,8481,11631,3150,0,1201,830,0,0.8522503409607516,0.16414944356120828,0.6881008973995433
32,1.5,5,0.8884931506849311,0.5587480759363777,6534,8127.0,14.304135119394292,14.596117667179751,0.2658628356422097,11694,8585,11694,3109,0,1237,814,0,0.8451846488052136,0.14575067863854668,0.699433970166667
32,1.5,6,0.8946575342465742,0.5705897817895014,6511,8196.0,13.849700809574093,14.15783016387696,0.25308912452896326,11411,8523,11411,2888,0,1238,774,0,0.847213809812235,0.1905554399833576,0.6566583698288775
32,1.5,7,0.8909589041095876,0.5557263643351268,6507,8133.0,14.631818181818181,14.917755572636434,0.26723033563925186,11709,8580,11709,3129,0,1263,810,0,0.8451346345633282,0.12260127931769722,0.7225333552456309
32,1.5,8,0.8976712328767118,0.5643453559438754,6556,8182.0,14.683333333333334,15.012998192304382,0.2665920633554274,11617,8520,11617,3097,0,1212,752,0,0.852471145309263,0.16361391232763944,0.6888572329816236
32,1.5,9,0.8861643835616432,0.5510883482714468,6456,8110.0,14.355263157894736,14.671276141698677,0.26692274861288945,11715,8588,11715,3127,0,1300,832,0,0.8438235294117648,0.14608341810783315,0.6977401113039317
32,1.5,10,0.887260273972602,0.5492289442467378,6482,8114.0,14.768316831683169,15.09278088459583,0.2725809184883918,11802,8585,11802,3217,0,1284,819,0,0.843282498184459,0.13748220459629856,0.7058002935881604
32,1.5,11,0.8858904109589034,0.5566869170873621,6506,8125.0,14.491018658013674,14.794558055959612,0.26165825275947635,11687,8629,11687,3058,0,1297,826,0,0.8390173410404624,0.14684287812041116,0.6921744629200512
32,1.5,12,0.8901369863013691,0.5663486556808326,6530,8145.0,14.16999183292498,14.473373807458803,0.25663486556808324,11530,8571,11530,2959,0,1240,801,0,0.8504204159905591,0.16101873289833718,0.6894016830922218
32,1.5,13,0.8893150684931497,0.5652476107732407,6506,8130.0,13.943969054038213,14.241094700260643,0.2588184187662902,11510,8531,11510,2979,0,1235,790,0,0.8486881335718545,0.16930445647646813,0.6793836770953863
32,1.5,14,0.8917808219178076,0.5654023088273588,6514,8163.0,14.0484934086629,14.325492578769204,0.2625640135404913,11521,8496,11521,3025,0,1192,790,0,0.8499101258238466,0.17337461300309598,0.6765355128207506
32,1.5,15,0.8880821917808206,0.5562794684954994,6489,8145.0,14.309481847021502,14.619117016716674,0.27038148306900983,11665,8511,11665,3154,0,1214,808,0,0.8511399195350916,0.1568429551877271,0.6942969643473645
32,1.5,16,0.8854794520547937,0.5473024477005166,6462,8139.0,14.917723728616316,15.245871093419158,0.2722114000169391,11807,8593,11807,3214,0,1306,825,0,0.8409451087739519,0.12844225236333745,0.7125028564106144
32,1.5,17,0.8906849315068475,0.5644811115935736,6500,8152.0,13.871630295250322,14.175770733825445,0.25584020842379507,11515,8569,11515,2946,0,1278,791,0,0.8449295134151887,0.18828792191947946,0.6566415914957093
32,1.5,18,0.8983561643835609,0.5675348273773471,6559,8187.0,13.888555260422681,14.21355022929826,0.25075711689884916,11557,8659,11557,2898,0,1347,753,0,0.8449474774374908,0.17674030846185912,0.6682071689756317
32,1.5,19,0.8935616438356156,0.5513413506012951,6556,8182.0,15.287279437204475,15.624505928853756,0.27079303675048355,11891,8671,11891,3220,0,1336,779,0,0.8458560367077718,0.13361805979255645,0.7122379769152153
32,1.5,20,0.8927397260273968,0.5651683443248872,6513,8159.0,13.987772213811576,14.285144047205831,0.25485942381117666,11524,8587,11524,2937,0,1280,794,0,0.8449125952487674,0.17760298074932726,0.6673096144994402
32,1.5,21,0.8960273972602725,0.5771694305518996,6578,8200.0,13.903901817760797,14.213564973238572,0.24216899183995788,11397,8637,11397,2760,0,1303,756,0,0.8447522963409125,0.20353238015138772,0.6412199161895248
32,1.5,22,0.8926027397260267,0.5541368743615934,6510,8159.0,14.433364507832593,14.749319033026898,0.2718760640108955,11748,8554,11748,3194,0,1267,777,0,0.8446687143483984,0.14966401954795358,0.6950046948004448
32,1.5,23,0.8935616438356156,0.545363492195977,6534,8159.0,15.841363373772387,16.174526333361154,0.2776062098322344,11981,8655,11981,3326,0,1344,777,0,0.8336134453781513,0.12022309440198306,0.7133903509761682
32,1.5,24,0.8863013698630123,0.555441125986955,6472,8114.0,14.775221858944418,15.071232406453827,0.2650188808788191,11652,8564,11652,3088,0,1253,839,0,0.8456191165821868,0.13334737729092058,0.7122717392912662
32,1.5,25,0.8910958904109585,0.5647938771960341,6494,8148.0,13.926076833527357,14.235693164028527,0.25291355018264045,11498,8590,11498,2908,0,1287,809,0,0.8453204935299429,0.18054410552349548,0.6647763880064474
32,1.5,26,0.8876712328767117,0.5535744753455042,6489,8116.0,14.290232881473758,14.599556389694591,0.2636922026957857,11722,8631,11722,3091,0,1323,819,0,0.836384942141497,0.15914198161389173,0.6772429605276052
32,1.5,27,0.8863013698630131,0.5552981552981553,6472,8127.0,14.266131845134288,14.57992277992278,0.262033462033462,11655,8601,11655,3054,0,1300,829,0,0.8429752066115702,0.15576962492313998,0.6872055816884303
32,1.5,28,0.8817808219178075,0.5526496312810839,6445,8087.0,14.207767898923725,14.519550677413823,0.26702109415194647,11662,8548,11662,3114,0,1238,865,0,0.8466212211025489,0.14896214896214896,0.6976590721403999
32,1.5,29,0.8958904109589033,0.5600412300292046,6520,8187.0,14.137383946409685,14.437210101357156,0.2691118364542175,11642,8509,11642,3133,0,1228,761,0,0.845360824742268,0.16075845012366036,0.6846023746186076
32,1.5,30,0.8858904109589034,0.5484776322503827,6449,8150.0,14.253271028037384,14.576968872257186,0.27198503146793673,11758,8560,11758,3198,0,1276,835,0,0.8396587231538688,0.14939516129032257,0.6902635618635462
32,2.0,1,0.8642465753424659,0.5402249506310638,6292,7926.0,14.141988304093568,14.458057868979136,0.265905383360522,11647,8550,11647,3097,0,1258,1000,0,0.8442647058823529,0.11367856406024344,0.7305861418221095
32,2.0,2,0.8575342465753423,0.5337866553336167,6280,7884.0,14.819412039197386,15.136506587335317,0.27139821504462386,11765,8572,11765,3193,0,1262,1030,0,0.8492992342147089,0.08298926507018993,0.766309969144519
32,2.0,3,0.863424657534246,0.5377447208685988,6290,7920.0,14.555373640509881,14.857912285201333,0.2689578524407968,11697,8551,11697,3146,0,1259,1002,0,0.8458744915746659,0.09702888011635155,0.7488456114583143
32,2.0,4,0.8612328767123277,0.538560742842404,6264,7927.0,14.07746727980191,14.389906284928209,0.27082795976270313,11631,8481,11631,3150,0,1201,1016,0,0.8522503409607516,0.1271860095389507,0.7250643314218008
32,2.0,5,0.8598630136986304,0.5403625791003933,6319,7896.0,14.304135119394292,14.596117667179751,0.2658628356422097,11694,8585,11694,3109,0,1237,1029,0,0.8451846488052136,0.10085612862810607,0.7443285201771075
32,2.0,6,0.8694520547945198,0.5545526246604154,6328,7988.0,13.849700809574093,14.15783016387696,0.25308912452896326,11411,8523,11411,2888,0,1238,957,0,0.847213809812235,0.15248595797794884,0.6947278518342862
32,2.0,7,0.8690410958904105,0.5416346400204971,6342,7955.0,14.631818181818181,14.917755572636434,0.26723033563925186,11709,8580,11709,3129,0,1263,975,0,0.8451346345633282,0.08742004264392324,0.7577145919194049
32,2.0,8,0.8704109589041092,0.5470431264526125,6355,7962.0,14.683333333333334,15.012998192304382,0.2665920633554274,11617,8520,11617,3097,0,1212,953,0,0.852471145309263,0.12224737600329286,0.7302237693059702
32,2.0,9,0.8621917808219172,0.5364063166880069,6284,7915.0,14.355263157894736,14.671276141698677,0.26692274861288945,11715,8588,11715,3127,0,1300,1004,0,0.8438235294117648,0.11108850457782299,0.7327350248339417
32,2.0,10,0.8569863013698633,0.5302491103202847,6258,7877.0,14.768316831683169,15.09278088459583,0.2725809184883918,11802,8585,11802,3217,0,1284,1043,0,0.843282498184459,0.091925971120602,0.751356527063857
32,2.0,11,0.860684931506849,0.5408573628818345,6321,7923.0,14.491018658013674,14.794558055959612,0.26165825275947635,11687,8629,11687,3058,0,1297,1011,0,0.8390173410404624,0.10803440318858822,0.7309829378518742
32,2.0,12,0.8657534246575342,0.5513443191673895,6357,7940.0,14.16999183292498,14.473373807458803,0.25663486556808324,11530,8571,11530,2959,0,1240,974,0,0.8504204159905591,0.12460534624289624,0.7258150697476629
32,2.0,13,0.8635616438356164,0.5489139878366638,6318,7915.0,13.943969054038213,14.241094700260643,0.2588184187662902,11510,8531,11510,2979,0,1235,978,0,0.8486881335718545,0.13015410245730946,0.718534031114545
32,2.0,14,0.8654794520547948,0.5489974828573908,6325,7948.0,14.0484934086629,14.325492578769204,0.2625640135404913,11521,8496,11521,3025,0,1192,979,0,0.8499101258238466,0.13436532507739937,0.7155448007464472
32,2.0,15,0.8593150684931502,0.5387912558936991,6285,7914.0,14.309481847021502,14.619117016716674,0.27038148306900983,11665,8511,11665,3154,0,1214,1012,0,0.8511399195350916,0.11566410981025434,0.7354758097248373
32,2.0,16,0.8605479452054792,0.5318878631320403,6280,7927.0,14.917723728616316,15.245871093419158,0.2722114000169391,11807,8593,11807,3214,0,1306,1007,0,0.8409451087739519,0.09103986847513358,0.7499052402988183
32,2.0,17,0.8660273972602734,0.5485887972210161,6317,7941.0,13.871630295250322,14.175770733825445,0.25584020842379507,11515,8569,11515,2946,0,1278,974,0,0.8449295134151887,0.151077673851159,0.6938518395640297
32,2.0,18,0.8754794520547947,0.5527385999826945,6388,7998.0,13.888555260422681,14.21355022929826,0.25075711689884916,11557,8659,11557,2898,0,1347,924,0,0.8449474774374908,0.14110045852438516,0.7038470189131056
32,2.0,19,0.8676712328767117,0.5352787822723067,6365,7977.0,15.287279437204475,15.624505928853756,0.27079303675048355,11891,8671,11891,3220,0,1336,970,0,0.8458560367077718,0.09477323571283303,0.7510828009949387
32,2.0,20,0.8669863013698633,0.5491148906629643,6328,7956.0,13.987772213811576,14.285144047205831,0.25485942381117666,11524,8587,11524,2937,0,1280,979,0,0.8449125952487674,0.1393086317532602,0.7056039634955071
32,2.0,21,0.8734246575342461,0.5624287093094674,6410,8014.0,13.903901817760797,14.213564973238572,0.24216899183995788,11397,8637,11397,2760,0,1303,924,0,0.8447522963409125,0.16820857863751051,0.676543717703402
32,2.0,22,0.8634246575342462,0.5357507660878448,6294,7928.0,14.433364507832593,14.749319033026898,0.2718760640108955,11748,8554,11748,3194,0,1267,993,0,0.8446687143483984,0.10568112400733048,0.7389875903410679
32,2.0,23,0.8639726027397258,0.5275853434604791,6321,7919.0,15.841363373772387,16.174526333361154,0.2776062098322344,11981,8655,11981,3326,0,1344,990,0,0.8336134453781513,0.07622392067754596,0.7573895247006053
32,2.0,24,0.8563013698630131,0.5363886028149674,6250,7877.0,14.775221858944418,15.071232406453827,0.2650188808788191,11652,8564,11652,3088,0,1253,1061,0,0.8456191165821868,0.08658099852538445,0.7590381180568023
32,2.0,25,0.8665753424657541,0.5493998956340234,6317,7947.0,13.926076833527357,14.235693164028527,0.25291355018264045,11498,8590,11498,2908,0,1287,986,0,0.8453204935299429,0.14406430338004947,0.7012561901498934
32,2.0,26,0.8616438356164386,0.5371097082409145,6296,7894.0,14.290232881473758,14.599556389694591,0.2636922026957857,11722,8631,11722,3091,0,1323,1012,0,0.836384942141497,0.11971399387129725,0.7166709482701997
32,2.0,27,0.8582191780821923,0.5381381381381382,6272,7903.0,14.266131845134288,14.57992277992278,0.262033462033462,11655,8601,11655,3054,0,1300,1029,0,0.8429752066115702,0.11477761836441894,0.7281975882471513
32,2.0,28,0.8569863013698631,0.5370433887840851,6263,7877.0,14.207767898923725,14.519550677413823,0.26702109415194647,11662,8548,11662,3114,0,1238,1047,0,0.8466212211025489,0.11192511192511193,0.734696109177437
32,2.0,29,0.8684931506849315,0.5429479470881292,6321,7964.0,14.137383946409685,14.437210101357156,0.2691118364542175,11642,8509,11642,3133,0,1228,960,0,0.845360824742268,0.11974443528441879,0.7256163894578492
32,2.0,30,0.8565753424657535,0.5307875489028746,6241,7923.0,14.253271028037384,14.576968872257186,0.27198503146793673,11758,8560,11758,3198,0,1276,1043,0,0.8396587231538688,0.10745967741935483,0.732199045734514
