class1_low_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.3,21,0.8436643835616439,0.269858214266163,9859,10994.0,7.8965198644902985,8.57946022882794,0.3778671922045218,36534,22729,36534,13805,0,11036,1819,15
0.3,22,0.8351883561643836,0.26635909475580793,9757,10898.0,7.885527536103873,8.572766236247986,0.38186235702001037,36631,22643,36631,13988,0,10970,1916,0
0.3,23,0.8404109589041096,0.2680277307713303,9820,10955.0,7.9318886801520385,8.621458594901469,0.37526611714613245,36638,22889,36638,13749,0,11211,1856,2
0.3,24,0.8471746575342466,0.2721311475409836,9877,11008.0,7.822721046352348,8.497534095605456,0.3764705882352941,36295,22631,36295,13664,0,10954,1800,0
0.3,25,0.8416095890410958,0.2676819965126417,9825,10958.0,7.906563334646876,8.583478639930252,0.37775174367916303,36704,22839,36704,13865,0,11146,1855,13
0.3,26,0.8391267123287671,0.2707505518763797,9812,10954.0,7.8340338923056505,8.504690949227372,0.3763520971302428,36240,22601,36240,13639,0,10907,1876,6
0.3,27,0.8357020547945205,0.2688109965635739,9778,10879.0,7.937422662188439,8.618584192439863,0.37792439862542954,36375,22628,36375,13747,0,10951,1891,8
0.3,28,0.8386130136986302,0.2704761904761905,9798,10927.0,7.824138847073408,8.498992408557626,0.3765079365079365,36225,22586,36225,13639,0,10903,1885,0
0.3,29,0.8416952054794521,0.2697956052386432,9847,10961.0,7.929010843106882,8.60984163515809,0.38092498219080495,36498,22595,36498,13903,0,10913,1831,4
0.3,30,0.8398972602739726,0.26810683854052875,9817,10951.0,8.04866126475251,8.737846842910203,0.3798339523705484,36616,22708,36616,13908,0,11024,1864,3
0.3,31,0.8397260273972603,0.2690198014371126,9809,10952.0,7.9651732509379825,8.650403159453678,0.3786682025122045,36462,22655,36462,13807,0,10976,1863,7
0.3,32,0.8406678082191781,0.26851648953653995,9803,10939.0,7.965828924162257,8.655144078010299,0.37876629779774296,36508,22680,36508,13828,0,11013,1863,1
0.3,33,0.8424657534246576,0.26835194234391635,9830,10955.0,7.959618273394009,8.648248751057848,0.3821080505582703,36631,22634,36631,13997,0,10965,1838,1
0.3,34,0.841181506849315,0.2659338279092435,9822,10964.0,8.053252120948445,8.763497048789732,0.377673688200574,36934,22985,36934,13949,0,11314,1842,7
0.3,35,0.8371575342465754,0.2660320231308475,9753,10884.0,7.937582942581615,8.617277215569679,0.3833774310575271,36661,22606,36661,14055,0,10943,1907,3
0.3,36,0.8386986301369863,0.2688863249272018,9788,10929.0,7.808623331144671,8.471430141201033,0.3724245920553816,36402,22845,36402,13557,0,11163,1894,0
0.3,37,0.8397260273972603,0.26617690910569547,9819,10951.0,8.010778859527122,8.696196698202716,0.37629103526796603,36889,23008,36889,13881,0,11313,1864,12
0.3,38,0.8436643835616439,0.27070806907723144,9860,10990.0,7.860046842547174,8.530763528539659,0.37871674491392804,36423,22629,36423,13794,0,10951,1816,2
0.3,39,0.8363869863013699,0.2684116760312457,9793,10919.0,7.8843516483516485,8.57845690009593,0.3764560778402083,36485,22750,36485,13735,0,11056,1900,1
0.3,40,0.8426369863013699,0.2679548237855491,9846,10975.0,8.011045590565042,8.703442645257859,0.38157572458837935,36745,22724,36745,14021,0,11034,1840,4
0.3,41,0.8465753424657534,0.26910706498037507,9873,11009.0,7.898331070130098,8.591610335804623,0.37775294374182294,36688,22829,36688,13859,0,11154,1794,8
0.3,42,0.8414383561643836,0.2677064619739779,9835,10963.0,7.964876671226228,8.650443682290817,0.383118297131036,36738,22663,36738,14075,0,10998,1828,2
0.3,43,0.8418664383561644,0.2705775477619336,9829,10981.0,7.867208672086721,8.54451357154655,0.3803611738148984,36326,22509,36326,13817,0,10835,1839,6
0.3,44,0.8456335616438356,0.27195232971944056,9858,11014.0,7.863401720714759,8.530304284256117,0.3747413721757842,36249,22665,36249,13584,0,10982,1813,12
0.3,45,0.8393835616438357,0.26814908124982884,9792,10945.0,7.888324200106063,8.571569406030068,0.38034340170331626,36517,22628,36517,13889,0,10955,1881,0
0.3,46,0.84375,0.2717469446441409,9828,10977.0,7.901556695559879,8.591909528286235,0.3747718851960405,36166,22612,36166,13554,0,10956,1822,6
0.3,47,0.8405821917808219,0.2703134028561208,9824,10940.0,7.865153244928427,8.532454668024103,0.3733593814489723,36343,22774,36343,13569,0,11087,1859,4
0.3,48,0.8382705479452055,0.2689782124900404,9790,10917.0,7.966551479709374,8.644119020798417,0.3798389977195923,36397,22572,36397,13825,0,10895,1876,11
0.3,49,0.8372431506849315,0.2670177065997326,9787,10934.0,7.909876326638014,8.595749324748315,0.37789539737538536,36653,22802,36653,13851,0,11118,1889,8
0.3,50,0.8355308219178083,0.2646979064974509,9761,10910.0,7.99179104477612,8.695493003579564,0.38225404056839135,36876,22780,36876,14096,0,11105,1913,1
0.3,51,0.8403253424657534,0.2722882202731209,9810,10931.0,7.834505788067676,8.503414011324525,0.3765959809037415,36028,22460,36028,13568,0,10780,1867,3
0.3,52,0.8452054794520548,0.2689406273743623,9911,11009.0,7.964565036920523,8.664658634538153,0.3789482253337675,36852,22887,36852,13965,0,11187,1789,0
0.3,53,0.8425513698630137,0.27026135707807736,9834,10988.0,8.015224852591745,8.6917305631132,0.37543628218869374,36387,22726,36387,13661,0,11048,1838,6
0.3,54,0.8402397260273973,0.2685974189659424,9803,10954.0,7.866798418972332,8.546127078937994,0.3761131051867277,36497,22770,36497,13727,0,11094,1868,5
0.3,55,0.8410958904109589,0.2669818497989349,9826,10976.0,7.938294329038478,8.618900119552222,0.38001304206064557,36804,22818,36804,13986,0,11149,1842,1
0.3,56,0.841181506849315,0.26894074419369873,9808,10943.0,7.9522739291380224,8.645753927993638,0.37777290301351835,36469,22692,36469,13777,0,11033,1851,0
0.3,57,0.8425513698630137,0.2721839462106749,9837,10978.0,7.89933598937583,8.569215018953543,0.3749481198638665,36141,22590,36141,13551,0,10890,1845,18
0.3,58,0.8436643835616439,0.27010879991230236,9856,10973.0,7.898014638208354,8.576776562799747,0.3746882622160103,36489,22817,36489,13672,0,11130,1820,11
0.3,59,0.8401541095890411,0.27121220496379417,9813,10930.0,7.824056018436448,8.499253772594107,0.376374993090487,36182,22564,36182,13618,0,10875,1862,14
0.3,60,0.8377568493150684,0.2661665171654571,9792,10921.0,8.008428076028268,8.689336486449754,0.38076598983391774,36789,22781,36789,14008,0,11085,1892,12
0.3,61,0.8340753424657534,0.2662133748395729,9749,10905.0,7.9813820422535215,8.659512301684826,0.37959094508615276,36621,22720,36621,13901,0,11038,1924,9
0.3,62,0.8459760273972603,0.26898527004909983,9861,11000.0,7.904154055358161,8.574986361156574,0.3781505728314239,36660,22797,36660,13863,0,11127,1809,0
0.3,63,0.8387842465753425,0.2676233773347209,9772,10936.0,7.92854941668501,8.599961658541929,0.37790984280002193,36514,22715,36514,13799,0,11036,1900,7
0.3,64,0.8441780821917808,0.2694965718812314,9866,11000.0,7.854276200490712,8.541670081127592,0.37654675079898386,36609,22824,36609,13785,0,11129,1829,0
0.3,65,0.8425513698630137,0.27150582133200907,9841,10958.0,7.857723577235772,8.547563869116592,0.37560006621420294,36246,22632,36246,13614,0,10953,1833,5
0.3,66,0.8478595890410959,0.2699455346634918,9863,11022.0,7.862082653376262,8.555436954320278,0.3794509675123847,36537,22673,36537,13864,0,11012,1792,6
0.3,67,0.843236301369863,0.2708682626501388,9855,10977.0,7.8611661166116615,8.523678641123603,0.37539510210812743,36383,22725,36383,13658,0,11029,1836,5
0.3,68,0.8426369863013699,0.26917491025676155,9823,10975.0,7.834578489014633,8.52199051872962,0.3801276957224673,36493,22621,36493,13872,0,10940,1847,11
0.3,69,0.8387842465753425,0.271538227062377,9799,10942.0,7.868513339548098,8.543658381134481,0.37575858342339347,36087,22527,36087,13560,0,10836,1886,6
0.3,70,0.8358732876712329,0.2658614390489953,9751,10885.0,7.92066412581592,8.603566267688198,0.37762085230525944,36677,22827,36677,13850,0,11139,1930,7
0.3,71,0.8393835616438357,0.2670432836635555,9785,10928.0,7.9951509808243335,8.679411604170078,0.38090169750559466,36642,22685,36642,13957,0,11006,1889,5
0.3,72,0.8431506849315068,0.2701072202265062,9850,10969.0,7.942303476697795,8.614857268215099,0.3745303973455453,36467,22809,36467,13658,0,11116,1840,3
0.3,73,0.8431506849315068,0.2704877512907833,9849,10975.0,7.863393013866948,8.540233988794903,0.3741623640558058,36412,22788,36412,13624,0,11103,1833,3
0.3,74,0.8400684931506849,0.26799291456601715,9834,10942.0,7.974649122807017,8.643466412317755,0.37866194304401146,36695,22800,36695,13895,0,11111,1855,0
0.3,75,0.8495719178082192,0.2709815078236131,9906,11056.0,7.886950392105032,8.578345552029763,0.3790896159317212,36556,22698,36556,13858,0,11029,1762,1
0.3,76,0.8456335616438356,0.2693652354419316,9862,11011.0,7.964950904847871,8.667731891183218,0.3796842565279143,36612,22711,36612,13901,0,11036,1797,16
0.3,77,0.8396404109589041,0.2685000410048933,9822,10954.0,7.95909271435506,8.642874716382822,0.3805254093655176,36581,22661,36581,13920,0,10977,1860,2
0.3,78,0.8370719178082192,0.2691577470214347,9782,10917.0,7.819430382532905,8.51110255069752,0.37492777151033213,36343,22717,36343,13626,0,11023,1905,7
0.3,79,0.8351027397260274,0.26540955910403835,9740,10892.0,7.956243703736148,8.63692844296692,0.37786800370592405,36698,22831,36698,13867,0,11170,1921,0
0.3,80,0.8405821917808219,0.2662619254119688,9824,10964.0,8.110074871929594,8.800384865568084,0.3809898091934085,36896,22839,36896,14057,0,11144,1860,11
0.3,81,0.8356164383561644,0.268896910909642,9758,10907.0,7.945155150281085,8.613491691697208,0.37746975667557664,36289,22591,36289,13698,0,10928,1897,8
0.3,82,0.8410958904109589,0.2679925792546516,9823,10974.0,7.888908458456255,8.582501227696842,0.38039504556119386,36654,22711,36654,13943,0,11025,1857,6
0.3,83,0.8363013698630137,0.26883081155433286,9772,10882.0,7.911830998364786,8.583823933975241,0.37752407152682255,36350,22627,36350,13723,0,10940,1905,10
0.3,84,0.8377568493150684,0.26924133384606935,9802,10906.0,7.872982456140351,8.5364500357084,0.37372960501016317,36406,22800,36406,13606,0,11118,1877,3
0.3,85,0.8399828767123287,0.26825792661204134,9789,10947.0,7.838330471536125,8.51952536241813,0.37757255213614316,36491,22713,36491,13778,0,11040,1876,8
0.3,86,0.8449486301369863,0.26950664084871956,9882,11031.0,7.969589568565678,8.666212125344314,0.37671475713857144,36667,22854,36667,13813,0,11166,1806,0
0.3,87,0.8333904109589041,0.26585706080249444,9720,10871.0,7.93598233995585,8.634774759990153,0.38048740461147124,36561,22650,36561,13911,0,10983,1947,0
0.3,88,0.8424657534246576,0.2711724365859704,9846,10968.0,7.817679069150113,8.491475942603762,0.3774821669558512,36309,22603,36309,13706,0,10920,1834,3
0.3,89,0.8352739726027397,0.26496843021989985,9736,10899.0,7.92385429939804,8.613923361637275,0.3806063575005443,36744,22759,36744,13985,0,11077,1933,13
0.3,90,0.8443493150684932,0.26916035957266593,9851,10997.0,7.927901061310411,8.609087679991257,0.37697751304680455,36599,22802,36599,13797,0,11108,1827,16
0.3,91,0.8423801369863013,0.2687937062937063,9840,10971.0,7.903331584470094,8.596864073426573,0.37521853146853146,36608,22872,36608,13736,0,11195,1836,1
0.3,92,0.8385273972602739,0.2697179995593743,9794,10921.0,7.868226328149231,8.536544393038113,0.3784699272967614,36312,22569,36312,13743,0,10904,1871,0
0.3,93,0.842722602739726,0.2715208034433286,9841,10981.0,7.83346564346829,8.5061527425229,0.3744067983666262,36244,22674,36244,13570,0,10989,1839,5
0.3,94,0.8439212328767123,0.26961897207254026,9857,10990.0,7.984781562950977,8.678300828797287,0.374517902568451,36559,22867,36559,13692,0,11190,1814,6
0.3,95,0.8375856164383562,0.26620742233234407,9777,10933.0,7.998469811568224,8.693386337027254,0.37721567239360687,36727,22873,36727,13854,0,11181,1898,17
0.3,96,0.8365582191780822,0.2692084862195492,9758,10883.0,7.895167713956988,8.575137252738157,0.37655530112836927,36247,22598,36247,13649,0,10931,1909,0
0.3,97,0.8440068493150685,0.2699587578182613,9884,10993.0,7.961992136304063,8.641520771310736,0.37481222516592466,36613,22890,36613,13723,0,11179,1815,12
0.3,98,0.8393835616438357,0.26677399110480504,9777,10936.0,7.953163444639719,8.648448798057245,0.378973505416246,36649,22760,36649,13889,0,11092,1890,1
0.3,99,0.8370719178082192,0.27262352122477385,9794,10905.0,7.852581279028224,8.507167710508003,0.3767014613778706,35925,22392,35925,13533,0,10689,1906,3
0.3,100,0.8396404109589041,0.2672946557403828,9818,10951.0,7.964004203888597,8.660014701478316,0.3782908170210449,36731,22836,36731,13895,0,11148,1868,2
0.35,1,0.8392123287671233,0.26861665708103966,9808,10936.0,7.846936068617915,8.47506367595103,0.3805493933667461,36513,22618,36513,13895,0,10929,1880,1
0.35,2,0.8444349315068493,0.2688189619942787,9867,11009.0,7.953154581076916,8.594605639558644,0.38120147118921127,36705,22713,36705,13992,0,11027,1819,0
0.35,3,0.8469178082191781,0.27243439711429907,9894,11025.0,7.804782282613491,8.436655010050389,0.375857036649503,36317,22667,36317,13650,0,10979,1784,10
0.35,4,0.8403253424657534,0.26947472473159617,9814,10957.0,7.822930106330916,8.4516598478816,0.38282215327164393,36419,22477,36419,13942,0,10802,1859,2
0.35,5,0.8462328767123287,0.2681861348528015,9884,11026.0,7.82174317205967,8.464740198073532,0.38703025369692035,36855,22591,36855,14264,0,10917,1787,3
0.35,6,0.8405821917808219,0.2666811444703838,9824,10949.0,7.905005738500927,8.553857429827895,0.3850371898582985,36838,22654,36838,14184,0,10984,1844,2
0.35,7,0.8409246575342466,0.2696888839985696,9804,10971.0,7.888157010350854,8.544246692157456,0.38610293510851923,36353,22317,36353,14036,0,10648,1856,9
0.35,8,0.8394691780821918,0.2688408385306481,9785,10930.0,7.805539397735917,8.458636700826991,0.38596587630848694,36397,22349,36397,14048,0,10671,1893,0
0.35,9,0.8482020547945206,0.27207722559885594,9893,11039.0,7.740150842945874,8.371744451472733,0.38010505761667723,36361,22540,36361,13821,0,10865,1782,0
0.35,10,0.8385273972602739,0.2675998578341581,9788,10923.0,7.792620188043285,8.440878147469721,0.3835470377559669,36577,22548,36577,14029,0,10878,1882,0
0.35,11,0.841181506849315,0.27100996989698695,9813,10946.0,7.813566169868917,8.450357645889143,0.38479383578668286,36209,22276,36209,13933,0,10591,1861,11
0.35,12,0.8451198630136987,0.26874197163081803,9833,11016.0,7.779525814314203,8.420481565497827,0.3832845937303561,36589,22565,36589,14024,0,10918,1814,0
0.35,13,0.8450342465753424,0.2697978499329814,9863,10991.0,7.863996810348646,8.496430232240064,0.3825259184287551,36557,22573,36557,13984,0,10908,1801,1
0.35,14,0.8339897260273973,0.26868514020755135,9735,10875.0,7.867369638725752,8.494259218370502,0.37966438507396777,36232,22476,36232,13756,0,10809,1932,0
0.35,15,0.8392979452054794,0.26893617021276595,9796,10952.0,7.808272181454303,8.453287577213452,0.38270418668496914,36425,22485,36425,13940,0,10835,1854,0
0.35,16,0.8401541095890411,0.2677418476039992,9828,10955.0,7.884054780043154,8.53502056828398,0.3813441577900673,36707,22709,36707,13998,0,11012,1861,8
0.35,17,0.8412671232876713,0.26585160888069614,9807,10961.0,7.832657200811359,8.464528721299033,0.3852367914554474,36889,22678,36889,14211,0,10999,1867,5
0.35,18,0.8434075342465753,0.2695987316859829,9863,11011.0,7.826873271585971,8.44896676142576,0.3772960857205336,36584,22781,36584,13803,0,11082,1835,1
0.35,19,0.8325342465753425,0.2668114587342607,9705,10859.0,7.926886687691556,8.566531038653984,0.381068895364821,36374,22513,36374,13861,0,10836,1963,9
0.35,20,0.8407534246575342,0.26982121769697637,9825,10963.0,7.832651791270335,8.457364128195975,0.3821437398731222,36413,22498,36413,13915,0,10807,1866,0
0.35,21,0.8374143835616439,0.2680604713693857,9770,10911.0,7.8756510991436395,8.51694240952616,0.3784399264685708,36447,22654,36447,13793,0,10999,1881,4
0.35,22,0.8393835616438357,0.2695485110470701,9821,10960.0,7.813840371434888,8.439055852888705,0.37930561273500757,36435,22615,36435,13820,0,10929,1861,4
0.35,23,0.8419520547945205,0.2696958091694934,9859,10971.0,7.768992659414522,8.400946493051757,0.38138746033482873,36556,22614,36556,13942,0,10913,1842,0
0.35,24,0.8416952054794521,0.26816326530612244,9855,10957.0,7.859128904531456,8.475727891156463,0.3814965986394558,36750,22730,36750,14020,0,11034,1837,4
0.35,25,0.8388698630136986,0.269534148687646,9807,10931.0,7.798074790400568,8.428445788099491,0.3804314964958087,36385,22543,36385,13842,0,10849,1886,1
0.35,26,0.8429794520547945,0.2679470090585131,9850,10980.0,7.957230769230769,8.599630042708306,0.3811376186719621,36761,22750,36761,14011,0,11059,1834,7
0.35,27,0.846318493150685,0.27119575672630336,9868,11006.0,7.8202834366696194,8.446560584824251,0.37944870420754667,36387,22580,36387,13807,0,10906,1791,15
0.35,28,0.8416952054794521,0.2691487033592297,9839,10967.0,7.825034061442447,8.445262063683117,0.377585074953496,36556,22753,36556,13803,0,11089,1825,0
0.35,29,0.8388698630136986,0.26676452200385986,9814,10939.0,7.864029284643204,8.515045258093451,0.38367446791160403,36789,22674,36789,14115,0,10966,1885,9
0.35,30,0.8459760273972603,0.27196963445828864,9888,11017.0,7.865155131264917,8.494320213438952,0.3776714250350689,36357,22626,36357,13731,0,10960,1777,1
0.35,31,0.8396404109589041,0.2677640378893347,9809,10946.0,7.919314641744548,8.561488275598505,0.38661862255343543,36633,22470,36633,14163,0,10787,1870,4
0.35,32,0.841181506849315,0.2675249577218919,9808,10971.0,7.951679929266136,8.604740603349518,0.3830123833942502,36662,22620,36662,14042,0,10943,1864,5
0.35,33,0.8418664383561644,0.27017101512826136,9858,10963.0,7.863892712820285,8.5014525323394,0.38283819337864505,36488,22519,36488,13969,0,10806,1855,0
0.35,34,0.842722602739726,0.267720176249796,9843,10963.0,7.911626062822151,8.546700756133385,0.3826089321655878,36766,22699,36766,14067,0,11010,1846,0
0.35,35,0.8402397260273973,0.26971227761915223,9824,10959.0,7.862805421794186,8.485696244234571,0.384252141445201,36424,22428,36424,13996,0,10760,1844,0
0.35,36,0.8452054794520548,0.27247136746239825,9873,11017.0,7.690332861189802,8.323775355319443,0.37651441975990063,36235,22592,36235,13643,0,10912,1807,0
0.35,37,0.8386986301369863,0.2705272732284116,9815,10946.0,7.786020412671762,8.415561864336706,0.3761748573633582,36281,22633,36281,13648,0,10931,1884,3
0.35,38,0.8425513698630137,0.2692812243782454,9853,10963.0,7.908233427362482,8.530445476906259,0.37993987428259085,36590,22688,36590,13902,0,10981,1837,17
0.35,39,0.8418664383561644,0.2684490519710817,9840,10967.0,7.913475052705552,8.54363661164916,0.37885690901650526,36655,22768,36655,13887,0,11076,1850,2
0.35,40,0.8386986301369863,0.2697614335971856,9815,10927.0,7.8987285498355115,8.528061785400176,0.38176121372031663,36384,22494,36384,13890,0,10798,1869,12
0.35,41,0.8410958904109589,0.2696225120109815,9821,10941.0,7.777051658219969,8.407110501029512,0.38245710363761154,36425,22494,36425,13931,0,10809,1854,10
0.35,42,0.8422945205479452,0.2666052160711381,9834,10947.0,7.969420035149385,8.615789188309927,0.38296372607493356,36886,22760,36886,14126,0,11071,1847,8
0.35,43,0.8379280821917808,0.26800142422831474,9785,10930.0,7.8640170144889,8.500451918599873,0.38185752239051246,36511,22569,36511,13942,0,10888,1895,1
0.35,44,0.8419520547945205,0.2711677118152435,9816,10950.0,7.757647163435888,8.36730296417028,0.3786568689742811,36199,22492,36199,13707,0,10809,1863,4
0.35,45,0.8398972602739726,0.2671161825726141,9785,10941.0,7.917101449275362,8.56406966586591,0.387830312295261,36632,22425,36632,14207,0,10763,1872,5
0.35,46,0.8460616438356164,0.26953263871796973,9856,11004.0,7.900022031284424,8.530505647168212,0.3793584379358438,36567,22695,36567,13872,0,11028,1811,0
0.35,47,0.8356164383561644,0.2710005276165616,9759,10893.0,7.775707169542786,8.383160700896948,0.3756352225708811,36011,22484,36011,13527,0,10813,1912,0
0.35,48,0.8397260273972603,0.26661032198260587,9779,10953.0,7.868258928571429,8.511955069658388,0.38929632759889854,36679,22400,36679,14279,0,10739,1871,11
0.35,49,0.836986301369863,0.2654217259323504,9793,10909.0,7.9660696210887645,8.60944275802255,0.3841337814397225,36896,22723,36896,14173,0,11022,1899,9
0.35,50,0.8320205479452055,0.26417508234205295,9705,10855.0,7.909739770359534,8.55940877044941,0.38598687971255136,36737,22557,36737,14180,0,10881,1967,4
0.35,51,0.8369006849315068,0.2692646653814376,9777,10894.0,7.818141514452917,8.455466813549986,0.3787937207380887,36310,22556,36310,13754,0,10881,1897,1
0.35,52,0.8337328767123288,0.2644181116486384,9729,10863.0,7.886531733026263,8.52720552263956,0.3863401641571995,36794,22579,36794,14215,0,10904,1946,0
0.35,53,0.8404109589041096,0.2694515393699706,9811,10954.0,7.917775898143614,8.558869572381973,0.38307104995743047,36411,22463,36411,13948,0,10793,1859,0
0.35,54,0.8404109589041096,0.2686750944015761,9819,10933.0,7.862852073630517,8.503967602473596,0.38310622229518965,36546,22545,36546,14001,0,10865,1861,0
0.35,55,0.841181506849315,0.2682527556477136,9832,10961.0,7.829294274300932,8.471461311797446,0.3852995743752046,36652,22530,36652,14122,0,10853,1845,0
0.35,56,0.8483732876712329,0.2710469472014874,9913,11040.0,7.817198127373907,8.463456648347142,0.3809094140486151,36573,22642,36573,13931,0,10953,1773,3
0.35,57,0.8408390410958904,0.27032162132393434,9817,10935.0,7.792213590499152,8.424881594889305,0.38324705364026873,36316,22398,36316,13918,0,10703,1871,7
0.35,58,0.8356164383561644,0.26737586707975763,9752,10880.0,7.899056561987864,8.52649905409481,0.3809941600636087,36473,22577,36473,13896,0,10887,1926,12
0.35,59,0.8404965753424658,0.26810288335517696,9819,10938.0,7.799126637554585,8.43190257754478,0.38097968545216254,36624,22671,36624,13953,0,10982,1865,5
0.35,60,0.8431506849315068,0.26864124802269135,9850,10979.0,7.886089378066569,8.525200458190149,0.38299787268859437,36666,22623,36666,14043,0,10928,1831,14
0.35,61,0.8439212328767123,0.2706075984089974,9865,11003.0,7.838194413802233,8.478041420929914,0.37832944726374984,36455,22663,36455,13792,0,10993,1805,0
0.35,62,0.8440924657534247,0.27205700294368484,9889,11003.0,7.843095585956523,8.47184241657267,0.37860738947426337,36349,22587,36349,13762,0,10887,1811,0
0.35,63,0.8399828767123287,0.2692043801630211,9809,10949.0,7.806522029669889,8.438071191371408,0.3839503801081318,36437,22447,36437,13990,0,10764,1874,0
0.35,64,0.8433219178082192,0.2686428902269569,9860,10971.0,7.85029702970297,8.482794321990028,0.38084080320409774,36703,22725,36703,13978,0,11033,1832,0
0.35,65,0.8405821917808219,0.2671356126288238,9798,10954.0,7.8679920477137175,8.506870603631604,0.38287256666121383,36678,22635,36678,14043,0,10955,1874,8
0.35,66,0.8399828767123287,0.27029711164445913,9798,10953.0,7.824891140140407,8.448122706833292,0.3791277000744848,36249,22506,36249,13743,0,10853,1855,0
0.35,67,0.8410958904109589,0.2727449347765751,9827,10963.0,7.775295897481534,8.402525673050237,0.3762420205384402,36030,22474,36030,13556,0,10796,1848,3
0.35,68,0.8401541095890411,0.26664308839132683,9801,10950.0,7.855815401031478,8.500557716897461,0.3880893435264031,36757,22492,36757,14265,0,10808,1870,13
0.35,69,0.8410958904109589,0.2687257208513432,9823,10968.0,7.944189534986323,8.559774580073316,0.3799310608962084,36554,22666,36554,13888,0,10981,1862,0
0.35,70,0.8406678082191781,0.2658351145864336,9825,10934.0,7.817260672276312,8.455531805514218,0.38583295002570417,36959,22699,36959,14260,0,11009,1863,2
0.35,71,0.8425513698630137,0.2699788176391296,9814,10983.0,7.781071428571429,8.42337212181233,0.3837858655882919,36351,22400,36351,13951,0,10723,1854,9
0.35,72,0.8410102739726028,0.26892914719785777,9842,10958.0,7.8815417256011315,8.529333005437604,0.3818072519605432,36597,22624,36597,13973,0,10915,1865,2
0.35,73,0.8464897260273972,0.27146624182827006,9883,11029.0,7.833171635209031,8.44954128440367,0.3771356369829149,36406,22676,36406,13730,0,10999,1794,0
0.35,74,0.8398972602739726,0.26938921234757773,9809,10917.0,7.795619469026549,8.423157200922773,0.3793254970888718,36412,22600,36412,13812,0,10920,1870,1
0.35,75,0.8403253424657534,0.26951892203408434,9821,10965.0,7.845105328376704,8.47454650237383,0.37989516726584155,36439,22596,36439,13843,0,10920,1855,0
0.35,76,0.8356164383561644,0.2674721955238226,9740,10907.0,7.864481409001957,8.500700260881505,0.38256213098997666,36415,22484,36415,13931,0,10823,1917,4
0.35,77,0.8405821917808219,0.2684034809260577,9808,10954.0,7.900035417035594,8.537573203437141,0.38186196705161185,36542,22588,36542,13954,0,10921,1857,2
0.35,78,0.8356164383561644,0.2658953228183158,9744,10906.0,7.933368634718913,8.574087212792666,0.3815969000709491,36646,22662,36646,13984,0,11000,1915,3
0.35,79,0.8401541095890411,0.2683286459328837,9827,10951.0,7.863774499009029,8.491221363623952,0.3800344046091254,36623,22705,36623,13918,0,11032,1846,0
0.35,80,0.833304794520548,0.26638200032846115,9732,10863.0,7.898353233610014,8.533776755898614,0.38334154486232,36534,22529,36534,14005,0,10846,1944,7
0.35,81,0.8340753424657534,0.2680778441465496,9739,10859.0,7.862488888888889,8.507005422665088,0.38066007872498553,36329,22500,36329,13829,0,10821,1933,7
0.35,82,0.8363869863013699,0.26884622800011015,9761,10901.0,7.760200683745505,8.385986173465172,0.37965130691051313,36307,22523,36307,13784,0,10845,1912,5
0.35,83,0.8335616438356165,0.26388625592417064,9744,10862.0,7.949549788135593,8.592037914691943,0.3864319566689235,36925,22656,36925,14269,0,10977,1935,0
0.35,84,0.8386130136986302,0.2667482660138719,9807,10934.0,7.892270531400966,8.533496532027744,0.3806609547123623,36765,22770,36765,13995,0,11082,1875,6
0.35,85,0.8469178082191781,0.2724691221879135,9883,11020.0,7.8046923417441345,8.429229157476842,0.37720555800617556,36272,22590,36272,13682,0,10908,1797,2
0.35,86,0.8361301369863013,0.2702807250221043,9782,10897.0,7.846872913420877,8.465406719717064,0.37928271441202477,36192,22465,36192,13727,0,10771,1912,0
0.35,87,0.8398972602739726,0.26911356960496335,9803,10921.0,7.809213732004429,8.447168309221182,0.38026738408323496,36427,22575,36427,13852,0,10890,1877,5
0.35,88,0.8382705479452055,0.2682618956149498,9776,10932.0,7.761399318915572,8.388507765764777,0.37953460293068436,36442,22611,36442,13831,0,10929,1901,5
0.35,89,0.8386986301369863,0.2656785422899103,9769,10922.0,7.879720527107102,8.522763122110415,0.3849877617623062,36770,22614,36770,14156,0,10959,1886,0
0.35,90,0.842722602739726,0.26864121970545646,9832,10983.0,7.894469251514214,8.54761059045329,0.3819776496625591,36599,22619,36599,13980,0,10939,1843,5
0.35,91,0.8440924657534247,0.27129311529476435,9871,11003.0,7.856770372989217,8.4836883331043,0.3780953689707297,36385,22628,36385,13757,0,10936,1818,3
0.35,92,0.8351027397260274,0.2674743709226468,9758,10883.0,7.846737547977235,8.479606381229098,0.37867989693547505,36482,22667,36482,13815,0,10987,1921,1
0.35,93,0.8465753424657534,0.2719741029298804,9914,11051.0,7.76885043263288,8.403599253813233,0.37858005047734006,36452,22652,36452,13800,0,10957,1781,0
0.35,94,0.8417808219178082,0.2699214674062277,9830,10985.0,7.825952444090869,8.460541490471744,0.3787138228348619,36418,22626,36418,13792,0,10947,1835,14
0.35,95,0.8425513698630137,0.2705359103887547,9854,10960.0,7.8819404376192805,8.518614100593016,0.3814243356028992,36424,22531,36424,13893,0,10829,1841,7
