h1,h2,tau1,tau2,balk_high,mean,std,n,se,ci95,metric
2,2,5,9,0.7,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,5,12,0.3,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,5,12,0.5,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,5,12,0.7,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,5,0.3,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,5,0.5,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,5,0.7,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,9,0.3,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,9,0.5,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,9,9,0.7,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,12,12,0.3,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,12,12,0.5,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,12,12,0.7,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,5,5,9,0.3,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,5,9,0.5,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,5,9,0.7,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,5,12,0.3,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,5,12,0.5,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,5,12,0.7,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,5,0.3,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,5,0.5,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,5,0.7,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,9,0.3,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,9,0.5,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,9,9,0.7,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,12,12,0.3,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,12,12,0.5,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,5,12,12,0.7,36480.36,203.37225946123328,50,28.76118075405361,56.37191427794507,total_arrivals
2,7,5,9,0.3,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,5,9,0.5,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,5,9,0.7,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,5,12,0.3,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,5,12,0.5,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,5,12,0.7,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,9,5,0.3,36556.44,160.66305977265154,50,22.721187810284302,44.533528108157235,total_arrivals
2,7,9,5,0.5,36512.18,206.2288890865631,50,29.16516918993543,57.163731612273445,total_arrivals
2,7,9,5,0.7,36520.28,196.30651168672895,50,27.761933120952456,54.41338891706681,total_arrivals
2,7,9,9,0.3,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,9,9,0.5,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,9,9,0.7,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,12,12,0.3,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,12,12,0.5,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,7,12,12,0.7,36528.52,166.65058643516426,50,23.567951951403902,46.193185824751644,total_arrivals
2,10,5,9,0.3,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,5,9,0.5,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,5,9,0.7,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,5,12,0.3,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,5,12,0.5,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,5,12,0.7,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,9,5,0.3,36502.62,184.49543880208907,50,26.09159517498897,51.13952654297838,total_arrivals
2,10,9,5,0.5,36512.18,206.2288890865631,50,29.16516918993543,57.163731612273445,total_arrivals
2,10,9,5,0.7,36520.28,196.30651168672895,50,27.761933120952456,54.41338891706681,total_arrivals
2,10,9,9,0.3,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,9,9,0.5,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,9,9,0.7,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,12,12,0.3,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,12,12,0.5,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,10,12,12,0.7,36471.92,178.17840635103852,50,25.198231878366308,49.388534481597965,total_arrivals
2,14,5,9,0.3,36458.5,175.3427256220555,50,24.797206063817526,48.60252388508235,total_arrivals
2,14,5,9,0.5,36459.18,174.2079088623817,50,24.636718738583628,48.28796872762391,total_arrivals
2,14,5,9,0.7,36474.62,192.43699101317273,50,27.214700259309826,53.34081250824726,total_arrivals
2,14,5,12,0.3,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
2,14,5,12,0.5,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
2,14,5,12,0.7,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
2,14,9,5,0.3,36502.62,184.49543880208907,50,26.09159517498897,51.13952654297838,total_arrivals
2,14,9,5,0.5,36512.18,206.2288890865631,50,29.16516918993543,57.163731612273445,total_arrivals
2,14,9,5,0.7,36520.28,196.30651168672895,50,27.761933120952456,54.41338891706681,total_arrivals
2,14,9,9,0.3,36458.5,175.3427256220555,50,24.797206063817526,48.60252388508235,total_arrivals
2,14,9,9,0.5,36459.18,174.2079088623817,50,24.636718738583628,48.28796872762391,total_arrivals
2,14,9,9,0.7,36474.62,192.43699101317273,50,27.214700259309826,53.34081250824726,total_arrivals
2,14,12,12,0.3,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
2,14,12,12,0.5,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
2,14,12,12,0.7,36464.7,172.38273150884064,50,24.378599681872227,47.782055376469565,total_arrivals
5,2,5,9,0.3,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,5,9,0.5,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,5,9,0.7,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,5,12,0.3,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,5,12,0.5,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,5,12,0.7,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,5,0.3,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,5,0.5,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,5,0.7,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,9,0.3,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,9,0.5,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,9,9,0.7,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,12,12,0.3,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,12,12,0.5,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,2,12,12,0.7,36468.06,185.64673606676902,50,26.254413195592317,51.45864986336094,total_arrivals
5,5,5,9,0.3,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,5,9,0.5,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,5,9,0.7,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,5,12,0.3,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,5,12,0.5,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,5,12,0.7,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,5,0.3,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,5,0.5,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,5,0.7,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,9,0.3,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,9,0.5,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,9,9,0.7,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,12,12,0.3,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,12,12,0.5,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,5,12,12,0.7,36471.28,192.9752061900226,50,27.290815379567437,53.48999814395218,total_arrivals
5,7,5,9,0.3,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,5,9,0.5,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,5,9,0.7,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,5,12,0.3,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,5,12,0.5,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,5,12,0.7,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,9,5,0.3,36458.06,194.88483360012162,50,27.560877477811584,54.019319856510705,total_arrivals
5,7,9,5,0.5,36474.8,163.19463776704868,50,23.079207003672472,45.23524572719805,total_arrivals
5,7,9,5,0.7,36500.16,212.09647015700483,50,29.994970462749663,58.790142106989336,total_arrivals
5,7,9,9,0.3,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,9,9,0.5,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,9,9,0.7,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,12,12,0.3,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,12,12,0.5,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,7,12,12,0.7,36436.04,226.11916309407974,50,31.97807871601014,62.67703428337987,total_arrivals
5,10,5,9,0.3,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,5,9,0.5,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,5,9,0.7,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,5,12,0.3,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,5,12,0.5,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,5,12,0.7,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,9,5,0.3,36538.7,179.60935501293656,50,25.400598578837894,49.785173214522274,total_arrivals
5,10,9,5,0.5,36476.56,164.32771636990032,50,23.23944851641123,45.54931909216601,total_arrivals
5,10,9,5,0.7,36500.16,212.09647015700483,50,29.994970462749663,58.790142106989336,total_arrivals
5,10,9,9,0.3,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,9,9,0.5,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,9,9,0.7,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,12,12,0.3,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,12,12,0.5,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,10,12,12,0.7,36502.1,167.3116668901203,50,23.661442845925766,46.3764279780145,total_arrivals
5,14,5,9,0.3,36544.36,195.956446639532,50,27.712426447206585,54.316355836524906,total_arrivals
5,14,5,9,0.5,36504.26,216.13995938006502,50,30.56680619260578,59.91094013750733,total_arrivals
5,14,5,9,0.7,36517.88,167.95937798486042,50,23.753043027393865,46.555964333691975,total_arrivals
5,14,5,12,0.3,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
5,14,5,12,0.5,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
5,14,5,12,0.7,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
5,14,9,5,0.3,36538.7,179.60935501293656,50,25.400598578837894,49.785173214522274,total_arrivals
5,14,9,5,0.5,36476.56,164.32771636990032,50,23.23944851641123,45.54931909216601,total_arrivals
5,14,9,5,0.7,36500.16,212.09647015700483,50,29.994970462749663,58.790142106989336,total_arrivals
5,14,9,9,0.3,36544.36,195.956446639532,50,27.712426447206585,54.316355836524906,total_arrivals
5,14,9,9,0.5,36504.26,216.13995938006502,50,30.56680619260578,59.91094013750733,total_arrivals
5,14,9,9,0.7,36517.88,167.95937798486042,50,23.753043027393865,46.555964333691975,total_arrivals
5,14,12,12,0.3,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
5,14,12,12,0.5,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
5,14,12,12,0.7,36518.6,209.67379912811276,50,29.652353040126908,58.118611958648735,total_arrivals
7,2,5,9,0.3,36468.6,192.9746731822499,50,27.290740000885336,53.48985040173526,total_arrivals
7,2,5,9,0.5,36530.1,156.81670699206822,50,22.17723138348706,43.46737351163464,total_arrivals
7,2,5,9,0.7,36483.38,215.18439079267924,50,30.431668386999913,59.64607003851983,total_arrivals
7,2,5,12,0.3,36468.6,192.9746731822499,50,27.290740000885336,53.48985040173526,total_arrivals
7,2,5,12,0.5,36530.1,156.81670699206822,50,22.17723138348706,43.46737351163464,total_arrivals
7,2,5,12,0.7,36483.38,215.18439079267924,50,30.431668386999913,59.64607003851983,total_arrivals
7,2,9,5,0.3,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,9,5,0.5,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,9,5,0.7,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,9,9,0.3,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,9,9,0.5,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,9,9,0.7,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,12,12,0.3,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,12,12,0.5,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,2,12,12,0.7,36465.92,185.43570754483335,50,26.224569255815418,51.400155741398216,total_arrivals
7,5,5,9,0.3,36542.66,179.56246255602284,50,25.393966983983855,49.77217528860835,total_arrivals
7,5,5,9,0.5,36479.74,191.12938346703703,50,27.029776626709175,52.97836218834998,total_arrivals
7,5,5,9,0.7,36500.24,212.5158875213306,50,30.054285035242092,58.9063986690745,total_arrivals
7,5,5,12,0.3,36542.66,179.56246255602284,50,25.393966983983855,49.77217528860835,total_arrivals
7,5,5,12,0.5,36479.74,191.12938346703703,50,27.029776626709175,52.97836218834998,total_arrivals
7,5,5,12,0.7,36500.24,212.5158875213306,50,30.054285035242092,58.9063986690745,total_arrivals
7,5,9,5,0.3,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,9,5,0.5,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,9,5,0.7,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,9,9,0.3,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,9,9,0.5,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,9,9,0.7,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,12,12,0.3,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,12,12,0.5,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,5,12,12,0.7,36513.14,198.1106689273859,50,28.017079484791523,54.913475790191384,total_arrivals
7,7,5,9,0.3,36486.92,231.3509428887431,50,32.71796411010639,64.12720965580851,total_arrivals
7,7,5,9,0.5,36475.76,207.55521124338375,50,29.3527394681606,57.53136935759478,total_arrivals
7,7,5,9,0.7,36480.66,154.09705528977292,50,21.792614551255355,42.713524520460496,total_arrivals
7,7,5,12,0.3,36486.92,231.3509428887431,50,32.71796411010639,64.12720965580851,total_arrivals
7,7,5,12,0.5,36475.76,207.55521124338375,50,29.3527394681606,57.53136935759478,total_arrivals
7,7,5,12,0.7,36480.66,154.09705528977292,50,21.792614551255355,42.713524520460496,total_arrivals
7,7,9,5,0.3,36490.48,162.44348970315673,50,22.972978625741845,45.027038106454015,total_arrivals
7,7,9,5,0.5,36448.26,205.60769162933275,50,29.077318603042745,56.99154446196378,total_arrivals
7,7,9,5,0.7,36513.4,209.60838120024655,50,29.643101548045834,58.10047903416984,total_arrivals
