selection_objective,comparison,noshow_level,balk_level,rho,delta_average_utilization,delta_priority_weighted_utilization,delta_class_1_percent_serviced,delta_class_2_percent_serviced,delta_class_1_slot_utilization,delta_class_2_slot_utilization,n_rows
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,1.7,-0.0001662100456621851,0.06496511415525114,0.19392277757948442,-0.24455085365260198,0.13007360730593606,-0.13021698630136988,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,1.7,0.00025844748858437795,-0.00019689497716894212,0.00014516383863459104,0.0006680293762666452,-0.0005837442922374539,0.0007736986301369895,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,1.7,-0.00042465753424656306,0.06516200913242007,0.19377761374084984,-0.24521888302886866,0.13065735159817352,-0.13099068493150687,100
average_utilization,horizon_only_vs_baseline,medium,low,2.0,0.020030867579908393,0.020290045662100454,0.02053492466779889,0.000133036974309122,0.020652602739726026,-0.0007251141552511429,100
average_utilization,reservation_only_vs_baseline,medium,low,2.0,0.014508310502282842,0.0935683105022831,0.23197087218063644,-0.22886918896406008,0.17271123287671233,-0.15828584474885846,100
average_utilization,both_flexible_vs_baseline,medium,low,2.0,0.020079086757990618,0.07919607305936073,0.20424799088317458,-0.1265174030585916,0.13846429223744294,-0.1185364383561644,100
average_utilization,both_flexible_vs_horizon_only,medium,low,2.0,4.821917808222498e-05,0.05890602739726027,0.18371306621537567,-0.1266504400329007,0.11781168949771689,-0.11781132420091325,100
average_utilization,both_flexible_vs_reservation_only,medium,low,2.0,0.005570776255707775,-0.014372237442922377,-0.02772288129746188,0.10235178590546848,-0.034246940639269405,0.039749406392694066,100
average_utilization,reservation_only_vs_horizon_only,medium,low,2.0,-0.005522557077625549,0.07327826484018264,0.21143594751283756,-0.22900222593836922,0.1520586301369863,-0.1575607305936073,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,2.0,0.019818082191780474,0.020422465753424653,0.020636713952714932,-0.0006271640043041465,0.021099726027397257,-0.0013545205479452089,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,2.0,0.014506666666666432,0.09886036529680364,0.24308187020638397,-0.24314555824933082,0.18336383561643835,-0.1690069406392694,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,2.0,0.019791780821917418,0.10447488584474886,0.24640858912587674,-0.24391164027643547,0.18924767123287672,-0.16954557077625573,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,2.0,-2.6301369863055423e-05,0.08405242009132423,0.22577187517316183,-0.2432844762721313,0.16814794520547946,-0.16819105022831052,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,2.0,0.005285114155250985,0.005614520547945216,0.003326718919492806,-0.0007660820271046527,0.005883835616438356,-0.0005386301369863069,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,2.0,-0.005311415525114041,0.078437899543379,0.222445156253669,-0.24251839424502666,0.1622641095890411,-0.16765242009132422,100
average_utilization,horizon_only_vs_baseline,medium,low,2.5,0.020026849315068006,0.021001461187214604,0.01741596524790901,-0.0034930523225987515,0.02194575342465753,-0.0018885844748858383,100
average_utilization,reservation_only_vs_baseline,medium,low,2.5,0.008015890410958813,0.08468894977168949,0.223048065475883,-0.11945067338615126,0.1614524200913242,-0.15352694063926942,100
average_utilization,both_flexible_vs_baseline,medium,low,2.5,0.019925479452054477,0.09365461187214612,0.21293860464645267,-0.13002794094304654,0.16729735159817352,-0.1472854794520548,100
average_utilization,both_flexible_vs_horizon_only,medium,low,2.5,-0.00010136986301352846,0.07265315068493151,0.19552263939854364,-0.1265348886204478,0.145351598173516,-0.14539689497716896,100
average_utilization,both_flexible_vs_reservation_only,medium,low,2.5,0.011909589041095665,0.008965662100456627,-0.010109460829430322,-0.010577267556895302,0.00584493150684931,0.0062414611872146164,100
average_utilization,reservation_only_vs_horizon_only,medium,low,2.5,-0.012010958904109192,0.06368748858447489,0.20563210022797396,-0.1159576210635525,0.1395066666666667,-0.1516383561643836,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,2.5,0.02000438356164333,0.020902100456620994,0.017575948949033405,-0.0028365117964765023,0.02177132420091324,-0.0017384474885844727,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,2.5,0.006329315068493057,0.11398913242009132,0.26162360250648387,-0.2250669659931747,0.22154958904109587,-0.21512091324200913,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,2.5,0.019645114155250866,0.1277759817351598,0.26933715588611945,-0.22764214417897474,0.2359061187214612,-0.21626027397260278,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,2.5,-0.0003592694063924651,0.10687388127853881,0.25176120693708604,-0.2248056323824982,0.21413479452054798,-0.21452182648401827,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,2.5,0.013315799086757809,0.013786849315068487,0.007713553379635574,-0.002575178185800056,0.014356529680365306,-0.0011393607305936072,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,2.5,-0.013675068493150273,0.09308703196347032,0.24404765355745045,-0.22223045419669815,0.19977826484018266,-0.21338246575342468,100
average_utilization,horizon_only_vs_baseline,medium,low,3.0,0.020123835616438032,0.02125424657534246,0.01533018004238476,-0.0029225081658266388,0.022521461187214608,-0.002534429223744285,100
average_utilization,reservation_only_vs_baseline,medium,low,3.0,0.008486027397260272,0.10011442922374428,0.22729309144396911,-0.11878073515213805,0.19183488584474886,-0.18344091324200915,100
average_utilization,both_flexible_vs_baseline,medium,low,3.0,0.020088949771689176,0.10860502283105022,0.22232590162029658,-0.12392107640833831,0.1971033789954338,-0.1769967123287671,100
average_utilization,both_flexible_vs_horizon_only,medium,low,3.0,-3.4885844748857584e-05,0.08735077625570777,0.20699572157791185,-0.12099856824251168,0.1745819178082192,-0.17446228310502285,100
average_utilization,both_flexible_vs_reservation_only,medium,low,3.0,0.011602922374428903,0.00849059360730593,-0.004967189823672491,-0.005140341256200283,0.00526849315068493,0.006444200913242014,100
average_utilization,reservation_only_vs_horizon_only,medium,low,3.0,-0.01163780821917776,0.07886018264840183,0.21196291140158433,-0.1158582269863114,0.16931342465753427,-0.18090648401826484,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,3.0,0.020118173515981407,0.02083406392694064,0.014946130905379482,-0.0022111514442759387,0.021640913242009122,-0.0016136986301369778,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,3.0,0.0034706849315068677,0.12388392694063927,0.26000838589711267,-0.19955249699757535,0.2443682191780822,-0.24096858447488587,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,3.0,0.019801095890410597,0.14151506849315068,0.2696055753912635,-0.2016875960641173,0.2632666666666667,-0.24350319634703196,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,3.0,-0.00031707762557080856,0.12068100456621003,0.25465944448588407,-0.19947644461984132,0.24162575342465759,-0.24188949771689497,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,3.0,0.01633041095890373,0.01763114155251141,0.009597189494150872,-0.002135099066541941,0.01889844748858448,-0.002534611872146108,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,3.0,-0.01664748858447454,0.10304986301369862,0.24506225499173317,-0.1973413455532994,0.22272730593607307,-0.23935488584474884,100
average_utilization,horizon_only_vs_baseline,medium,medium,1.2,-2.684931506854449e-05,-9.214611872145673e-05,-0.0003432314499204414,0.0010698868739671696,-5.570776255708121e-05,-7.287671232877103e-05,100
average_utilization,reservation_only_vs_baseline,medium,medium,1.2,-0.000172602739726051,0.004587579908675794,0.02345090006424506,-0.0392409607999204,0.009375159817351592,-0.009575159817351598,100
average_utilization,both_flexible_vs_baseline,medium,medium,1.2,-0.0001923287671232521,0.004997990867579904,0.019764139609384328,-0.03896864439861751,0.010331324200913239,-0.010666666666666668,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,1.2,-0.0001654794520547076,0.00509013698630136,0.020107371059304772,-0.04003853127258468,0.010387031963470319,-0.010593789954337898,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,1.2,-1.9726027397201085e-05,0.0004104109589041094,-0.00368676045486073,0.00027231640130288116,0.0009561643835616462,-0.0010915068493150709,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,1.2,-0.00014575342465750652,0.004679726027397251,0.023794131514165498,-0.04031084767388757,0.009430867579908674,-0.009502283105022826,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,1.2,1.8082191780767198e-05,-5.1689497716890244e-05,-0.0007769686501388783,-2.6606964514785945e-06,-8.63926940639287e-05,6.940639269405912e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,1.2,-0.003286940639269421,0.013785388127853881,0.05902165223751089,-0.10667119740729517,0.030826118721461186,-0.03408146118721462,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,1.2,-0.002994885844748889,0.013843105022831051,0.05725261840402302,-0.10754104745875992,0.03060456621004566,-0.03352292237442923,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,1.2,-0.0030129680365296565,0.01389479452054794,0.0580295870541619,-0.10753838676230844,0.030690958904109597,-0.033592328767123286,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,1.2,0.0002920547945205321,5.77168949771667e-05,-0.0017690338334878696,-0.0008698500514647417,-0.00022155251141552145,0.0005585388127853897,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,1.2,-0.003305022831050188,0.013837077625570772,0.05979862088764976,-0.1066685367108437,0.030912511415525118,-0.03415086757990868,100
average_utilization,horizon_only_vs_baseline,medium,medium,1.4,-0.00022210045662110267,-0.0005408219178082174,-0.0008762281337783962,-0.0008123679661843797,-0.0007777168949771705,0.0004737899543378964,100
average_utilization,reservation_only_vs_baseline,medium,medium,1.4,-0.00024401826484023005,0.02669086757990868,0.09536633766376608,-0.1561298824506734,0.053778995433789965,-0.054176255707762556,100
average_utilization,both_flexible_vs_baseline,medium,medium,1.4,-0.00029205479452063866,0.028319360730593605,0.10118704921995715,-0.13570722460934415,0.057115799086758,-0.05759287671232877,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,1.4,-6.995433789953598e-05,0.028860182648401827,0.10206327735373556,-0.13489485664315976,0.05789351598173517,-0.05806666666666667,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,1.4,-4.803652968040861e-05,0.0016284931506849287,0.005820711556191068,0.02042265784132927,0.0033368036529680366,-0.0034166210045662084,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,1.4,-2.1917808219127367e-05,0.027231689497716895,0.09624256579754448,-0.15531751448448902,0.05455671232876713,-0.05465004566210045,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,1.4,-0.00027780821917817165,-0.00031360730593607333,-9.648396838910056e-05,-0.000958934631756787,-0.00025278538812784995,-0.00012164383561644107,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,1.4,-0.0007408219178082265,0.03872794520547945,0.1337632567857135,-0.20691929766224706,0.07828803652968037,-0.07912018264840183,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,1.4,-0.000730958904109662,0.03879452054794521,0.13346879648684465,-0.2071788603748375,0.07840401826484018,-0.07921899543378996,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,1.4,-0.00045315068493149036,0.039108127853881285,0.13356528045523372,-0.20621992574308068,0.07865680365296805,-0.07909735159817352,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,1.4,9.86301369856446e-06,6.657534246575448e-05,-0.0002944602988688372,-0.0002595627125904099,0.00011598173515981746,-9.881278538812987e-05,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,1.4,-0.0004630136986300548,0.03904155251141553,0.13385974075410256,-0.20596036303049026,0.07854082191780823,-0.07899853881278539,100
average_utilization,horizon_only_vs_baseline,medium,medium,1.7,0.0038020091324200687,0.003550136986301369,0.0035553090267616805,0.0004632791626906274,0.0034365296803652973,0.00022721461187214575,100
average_utilization,reservation_only_vs_baseline,medium,medium,1.7,0.0038418264840181494,0.05599552511415525,0.17368105590620536,-0.1884697850786013,0.10823981735159817,-0.10448858447488585,100
average_utilization,both_flexible_vs_baseline,medium,medium,1.7,0.004355616438356164,0.053405022831050225,0.16064459313148519,-0.19562486048292865,0.10248164383561643,-0.09815324200913242,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,1.7,0.0005536073059360957,0.049854885844748856,0.15708928410472348,-0.19608813964561927,0.09904511415525113,-0.09838045662100457,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,1.7,0.0005137899543380154,-0.0025905022831050253,-0.013036462774720205,-0.00715507540432736,-0.0057581735159817305,0.006335342465753419,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,1.7,3.981735159808042e-05,0.052445388127853876,0.17012574687944368,-0.18893306424129194,0.10480328767123287,-0.104715799086758,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,1.7,0.004176255707762513,0.004060182648401825,0.005340947605139716,0.0008383932259193793,0.004079086757990867,-3.780821917808541e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,1.7,0.00375159817351595,0.0692221917808219,0.19911856134598957,-0.24438048980294927,0.1347364383561644,-0.13102849315068493,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,1.7,0.004010045662100328,0.06902529680365295,0.19926372518462415,-0.2437124604266826,0.13415269406392694,-0.13025479452054795,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,1.7,-0.0001662100456621851,0.06496511415525114,0.19392277757948442,-0.24455085365260198,0.13007360730593606,-0.13021698630136988,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,1.7,0.00025844748858437795,-0.00019689497716894212,0.00014516383863459104,0.0006680293762666452,-0.0005837442922374539,0.0007736986301369895,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,1.7,-0.00042465753424656306,0.06516200913242007,0.19377761374084984,-0.24521888302886866,0.13065735159817352,-0.13099068493150687,100
average_utilization,horizon_only_vs_baseline,medium,medium,2.0,0.019998538812785124,0.02012054794520548,0.020312573489384565,0.0007240189142293124,0.02036091324200914,-0.0004807305936072989,100
average_utilization,reservation_only_vs_baseline,medium,medium,2.0,0.014472328767123043,0.09341205479452054,0.23179840619089795,-0.2283472904745831,0.17244237442922375,-0.1580606392694064,100
average_utilization,both_flexible_vs_baseline,medium,medium,2.0,0.020046757990867352,0.07902657534246575,0.20402563970476023,-0.12592642111867142,0.13817260273972604,-0.11829205479452055,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,2.0,4.821917808222498e-05,0.05890602739726027,0.18371306621537567,-0.1266504400329007,0.11781168949771689,-0.11781132420091325,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,2.0,0.005574429223744306,-0.014385479452054794,-0.027772766486137704,0.10242086935591167,-0.03426977168949771,0.03976858447488585,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,2.0,-0.005526210045662081,0.07329150684931507,0.2114858327015134,-0.22907130938881243,0.15208146118721463,-0.1575799086757991,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,2.0,0.019785753424657205,0.02025296803652967,0.020414362774300608,-3.61820643839561e-05,0.020808036529680374,-0.0011101369863013646,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,2.0,0.014470684931506632,0.09870410958904109,0.24290940421664545,-0.2426236597598538,0.18309497716894976,-0.16878173515981737,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,2.0,0.019759452054794152,0.10430538812785389,0.24618623794746244,-0.24332065833651526,0.18895598173515982,-0.16930118721461188,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,2.0,-2.6301369863055423e-05,0.08405242009132423,0.22577187517316183,-0.2432844762721313,0.16814794520547946,-0.16819105022831052,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,2.0,0.005288767123287516,0.005601278538812798,0.003276833730816983,-0.0006969985766614538,0.005861004566210044,-0.0005194520547945258,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,2.0,-0.005315068493150572,0.07845114155251141,0.22249504144234486,-0.24258747769546984,0.1622869406392694,-0.167671598173516,100
average_utilization,horizon_only_vs_baseline,medium,medium,2.5,0.020036347031963088,0.023396164383561645,0.02261640368680273,-0.008588651044861678,0.026795068493150685,-0.006797808219178077,100
average_utilization,reservation_only_vs_baseline,medium,medium,2.5,0.008674155251141527,0.08334045662100457,0.2054091985889245,-0.1159359807936296,0.15807853881278539,-0.14947616438356165,100
average_utilization,both_flexible_vs_baseline,medium,medium,2.5,0.01989205479452034,0.09602283105022831,0.21808779740382497,-0.1351536118948702,0.17215214611872146,-0.15225863013698632,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,2.5,-0.00014429223744274466,0.07262666666666667,0.19547139371702227,-0.1265649608500085,0.1453570776255708,-0.14546082191780824,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,2.5,0.011217899543378818,0.01268237442922375,0.012678598814900481,-0.019217631101240595,0.014073607305936072,-0.0027824657534246578,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,2.5,-0.011362191780821563,0.059944292237442916,0.1827927949021218,-0.10734732974876791,0.13128347031963472,-0.14267835616438357,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,2.5,0.020013881278538412,0.023296803652968035,0.022776387387927123,-0.007932110518739427,0.02662063926940639,-0.006647671232876713,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,2.5,0.006330228310502322,0.11645808219178083,0.2669633657338425,-0.230503222220112,0.22651141552511414,-0.2201066666666667,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,2.5,0.019654611872145945,0.13017068493150685,0.2745375943250131,-0.23273774290123764,0.24075543378995434,-0.22116949771689498,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,2.5,-0.0003592694063924651,0.10687388127853881,0.25176120693708604,-0.2248056323824982,0.21413479452054798,-0.21452182648401827,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,2.5,0.013324383561643624,0.013712602739726028,0.007574228591170697,-0.002234520681125656,0.01424401826484019,-0.0010628310502283091,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,2.5,-0.013683652968036092,0.09316127853881279,0.24418697834591532,-0.22257111170137256,0.19989077625570775,-0.21345899543379,100
average_utilization,horizon_only_vs_baseline,medium,medium,3.0,0.01979999999999963,0.02380228310502283,0.02107049989699159,-0.0075850987938661085,0.028028675799086748,-0.008452785388127859,100
average_utilization,reservation_only_vs_baseline,medium,medium,3.0,0.008061004566209957,0.09963105022831051,0.22769233350659598,-0.10935288033938559,0.19141936073059362,-0.18357662100456623,100
average_utilization,both_flexible_vs_baseline,medium,medium,3.0,0.019765114155250774,0.11115305936073058,0.22806622147490344,-0.1285836670363778,0.20261059360730596,-0.1829150684931507,100
average_utilization,both_flexible_vs_horizon_only,medium,medium,3.0,-3.4885844748857584e-05,0.08735077625570777,0.20699572157791185,-0.12099856824251168,0.1745819178082192,-0.17446228310502285,100
average_utilization,both_flexible_vs_reservation_only,medium,medium,3.0,0.011704109589040813,0.011522009132420083,0.00037388796830748025,-0.01923078669699221,0.011191232876712332,0.0006615525114155277,100
average_utilization,reservation_only_vs_horizon_only,medium,medium,3.0,-0.011738995433789671,0.07582876712328768,0.20662183360960437,-0.10176778154551946,0.16339068493150688,-0.17512383561643838,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,medium,3.0,0.019794337899543005,0.023382100456621008,0.020686450759986316,-0.006873742072315408,0.02714812785388127,-0.007532054794520552,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,medium,3.0,0.0030562557077626175,0.12607068493150686,0.2654676735457595,-0.20310121586277075,0.24924639269406396,-0.24635141552511416,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,medium,3.0,0.019477260273972195,0.14406310502283104,0.2753458952458704,-0.20635018669215677,0.26877388127853885,-0.24942155251141554,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,medium,3.0,-0.00031707762557080856,0.12068100456621003,0.25465944448588407,-0.19947644461984132,0.24162575342465759,-0.24188949771689497,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,medium,3.0,0.01642100456620958,0.017992420091324186,0.009878221700110877,-0.003248970829386012,0.019527488584474898,-0.003070136986301361,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,medium,3.0,-0.016738082191780385,0.10268858447488585,0.24478122278577316,-0.19622747379045535,0.22209826484018266,-0.23881936073059362,100
