background_id,selected_policy,search_constraints_feasible,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,class_1_slot_utilization,class_2_slot_utilization,class_1_balking_rate,class_2_balking_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_MEDIUM_BK_MEDIUM_C028,both_flexible,True,4,30,4,10,0.9501972602739712,0.807868493150685,0.5593498406793701,0.5531545968174069,0.6653150684931506,0.28510684931506847,0.04955646886451591,0.050998972341006,0.02885245587752061,0.0300542434163807,0.030944155471653266,0.035397110469444694,2.134948353178755,2.1718278638697255,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C028,100,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C029,both_flexible,True,4,5,2,10,0.9492602739726012,0.9026438356164382,0.5583290914438821,0.5516839187198049,0.8560913242009134,0.09310502283105018,0.04989160495066412,0.04896887107279146,0.02981622053713729,0.030096405942857386,0.03885423203245808,0.04084627701944305,2.108353341011477,2.159466148039109,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C029,100,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C030,both_flexible,True,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.8549917808219177,0.09487671232876707,0.049828070947054263,0.0504895296558588,0.029448226013456598,0.02942150046001462,0.2577514641856341,0.25807670876189015,0.8333057986730251,0.8306712865932051,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C030,100,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C031,both_flexible,True,6,3,6,10,0.9473698630136973,0.5278675799086758,0.5365916669083215,0.46503386856312423,0.10824657534246569,0.8392420091324201,0.050253879062380845,0.050574093369815755,0.03733970367114979,0.02499621904522977,0.00084438502784605,0.015356355663985768,2.4826383786448325,3.2454128485815508,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C032,both_flexible,True,7,5,3,10,0.948794520547944,0.5318,0.5701118382250823,0.46353165937118146,0.11473972602739721,0.8341205479452055,0.05059603528700955,0.05027435244845566,0.037450135552021396,0.024284839786332668,0.0,0.0,2.2429380301067647,3.326611865794363,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C033,both_flexible,True,4,5,4,10,0.9505296803652955,0.6208538812785388,0.48605058527210854,0.47442457058719745,0.2908584474885844,0.6599908675799087,0.049751643469873236,0.05080764874607868,0.02456654368436716,0.024988729062075856,0.15352968548148255,0.15719983007427685,2.1996614469360667,2.2492849317196013,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C034,both_flexible,True,4,5,3,10,0.9501972602739714,0.6210602739726027,0.483095264398455,0.4708004157519765,0.29163287671232874,0.658854794520548,0.05083009399249646,0.05027868731570473,0.025797548016385098,0.024424789980443302,0.15886029269488527,0.1602889401874959,2.1548251726066248,2.2831121434542547,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C035,both_flexible,True,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.4840365296803652,0.46583561643835614,0.05045809284115732,0.05059310359917266,0.025539625355324818,0.0248228640909674,0.15462053884386429,0.15604305868920054,2.1615204071586547,2.3071917480588375,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C035,100,2.0,0.5,30,30.0,30.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C036,both_flexible,True,4,20,4,10,0.9492219178082179,0.7141643835616438,0.47931060588200325,0.4705006230821372,0.4788602739726027,0.4706082191780821,0.050350624095194696,0.05056553917571259,0.0257471343646928,0.02505732247561182,0.15466748802720848,0.16439781517629817,2.225888356944933,2.2686228316626726,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C036,100,2.0,0.5,50,50.0,50.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C037,both_flexible,True,4,16,4,10,0.948968036529679,0.8093242009132421,0.4787216171938125,0.46792411305619963,0.6695707762557077,0.27950684931506853,0.05003158007264563,0.05109437815741143,0.025671968765898702,0.025411293611488712,0.15914092654907452,0.16320534109447138,2.223241299529615,2.2748944240073667,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C037,100,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C038,both_flexible,True,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,0.6690630136986301,0.2811835616438356,0.05043224727745874,0.04916498195500469,0.02512649649611014,0.02470478396361949,0.3607530458695486,0.37726365457419025,0.8347296692001087,0.8304273686516964,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C038,100,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C039,both_flexible,True,4,20,4,10,0.9502557077625555,0.9037945205479453,0.47640047020711107,0.4709325360250949,0.8571141552511417,0.09336073059360726,0.05041024771123951,0.0514585597086071,0.025047049168855823,0.023692999883734096,0.15766174192010757,0.15737159590661812,2.2295786146287933,2.277738295481273,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C039,100,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C040,both_flexible,True,3,40,3,10,0.9497150684931495,0.9022438356164384,0.4756190033254798,0.4724558664684991,0.8550082191780822,0.09447123287671227,0.05025762904998129,0.0507791932243679,0.02519677437835475,0.02501120868133964,0.26189235417598594,0.26110499372482876,1.567388665940032,1.5921265854391584,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C040,100,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C041,horizon_only,True,3,0,-1,10,0.9502283105022815,0.5220821917808218,0.37702185365086094,0.3791208975330832,0.09385388127853878,0.8564566210045662,0.05090682431551311,0.050977066966260774,0.020482124628071002,0.01978213835815982,0.4118110065394373,0.4114233681574283,1.5825919721757267,1.5691691186235,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C041,100,2.5,0.1,30,7.5,67.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C042,both_flexible,True,4,5,4,10,0.9496383561643823,0.5303232876712329,0.4431972942706066,0.3738707373480866,0.11088767123287666,0.8388712328767124,0.049295127162967155,0.050228816056043846,0.02435481104946407,0.019711977537038287,0.21897124231441234,0.3375862056463108,2.1889172351921884,2.255338976178945,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C042,100,2.5,0.1,50,12.5,112.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C043,both_flexible,True,4,5,4,10,0.9489954337899528,0.6181963470319635,0.38396688003535295,0.37682741010411347,0.28738812785388124,0.6616164383561645,0.0501395952677666,0.05013345935231345,0.02070898289565292,0.020228694205138842,0.322476327527315,0.3293020326774895,2.2205332480763302,2.262463458802474,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C043,100,2.5,0.3,30,22.5,52.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C044,both_flexible,True,4,5,3,10,0.9500438356164371,0.6195780821917808,0.3845675420669291,0.37595261707130156,0.2891287671232876,0.6608986301369864,0.05034308009098045,0.04966209330033925,0.02039951199574261,0.01975186185445839,0.32897461594423777,0.3298474170021521,2.1571482673537448,2.291143772066139,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C044,100,2.5,0.3,50,37.5,87.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C045,baseline,False,100,0,-1,10,0.9302191780821909,0.6879680365296803,0.35672014663529045,0.38672253326900285,0.4456164383561643,0.4847031963470319,0.12075667256047229,0.05136192694086705,0.03568916969586277,0.02031302398343773,0.0,0.0,4.443836625511786,4.450316061337669,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C045,100,2.5,0.5,30,37.5,37.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C046,both_flexible,True,3,15,3,10,0.9500054794520534,0.7126904109589042,0.37932540037380336,0.37827926397788264,0.4755068493150684,0.4743671232876713,0.04941382029881926,0.049451780663686315,0.019991099993572247,0.019955208647198658,0.41276680807047095,0.4124970392219801,1.565998997423058,1.576576554681815,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C046,100,2.5,0.5,50,62.5,62.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C047,both_flexible,True,4,10,4,10,0.950940639269405,0.8083698630136986,0.3811780965957233,0.38140212206122054,0.6654063926940639,0.2859269406392693,0.051127429621374586,0.050736346735822765,0.019636025486629557,0.019657581845496742,0.3242565423164605,0.3234624164329126,2.2469095694129004,2.262950934080515,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C047,100,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_MEDIUM_C048,baseline,False,100,0,-1,10,0.9223452054794503,0.7764438356164384,0.3602814588422555,0.39097919491970506,0.630427397260274,0.29203287671232875,0.12062381728745826,0.049799931460282006,0.03584051111916235,0.02004038550085316,0.0,0.0,4.344133759487378,4.347874810064031,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_MEDIUM,medium,1,medium,1,C048,100,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
