selection_objective,comparison,factor,contrast,fixed_other_level,rho,effect_average_utilization,effect_priority_weighted_utilization,effect_class_1_percent_serviced,effect_class_2_percent_serviced,effect_class_1_slot_utilization,effect_class_2_slot_utilization,n_rows
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,medium,2.0,3.65296803653159e-06,-1.324200913241813e-05,-4.988518867582281e-05,6.908345044319891e-05,-2.2831050228311333e-05,1.917808219178103e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,high,2.0,-2.648401826483626e-05,-4.3378995433790426e-05,-6.536929671233759e-05,6.908345044319891e-05,-5.2968036529680294e-05,1.917808219178103e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,low,2.0,-3.0136986301355642e-05,-2.0091324200910422e-05,-6.743413674392684e-07,-3.421623841172075e-05,-1.5525114155249264e-05,-9.132420091324013e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,medium,2.0,-1.0958904109592548e-05,-1.8264840182680153e-06,9.331731999799865e-06,-3.421623841172075e-05,2.739726027395362e-06,-9.132420091324013e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,high,2.0,-9.132420091326754e-06,-2.7397260273975823e-06,8.80997241163195e-06,-3.421623841172075e-05,1.8264840182646847e-06,-9.132420091324013e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,low,2.0,4.200913242009996e-05,4.200913242009219e-05,-4.1721475795781784e-05,-2.0420697173457874e-05,4.10958904109604e-05,1.8264840182650316e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,medium,2.0,-7.305936073060959e-06,-1.5068493150686147e-05,-4.055345667602295e-05,3.486721203147817e-05,-2.0091324200915972e-05,1.0045662100457014e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,high,2.0,-3.561643835616302e-05,-4.611872146118801e-05,-5.655932430070565e-05,3.486721203147817e-05,-5.114155251141561e-05,1.0045662100457014e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.0,-6.849315068492401e-05,-7.534246575342073e-05,-8.838054247480298e-06,5.528790920493604e-05,-7.9452054794521e-05,8.219178082191983e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.0,1.917808219176309e-05,1.8264840182642405e-05,1.0006073367239132e-05,0.0,1.8264840182644628e-05,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_high,,2.0,-4.9315068493160916e-05,-5.7077625570778334e-05,1.168019119758834e-06,5.528790920493604e-05,-6.118721461187637e-05,8.219178082191983e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.0,-3.0136986301367853e-05,-3.0136986301372294e-05,-1.548410803651479e-05,0.0,-3.013698630136896e-05,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.0,1.826484018265795e-06,-9.132420091295668e-07,-5.217595881679138e-07,0.0,-9.132420091306769e-07,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_high,,2.0,-2.831050228310206e-05,-3.105022831050186e-05,-1.60058676246827e-05,0.0,-3.105022831049964e-05,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_medium,,2.0,-9.863013698629187e-05,-0.00010547945205479302,-2.4322162283995085e-05,5.528790920493604e-05,-0.00010958904109588997,8.219178082191983e-06,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_medium_to_high,,2.0,2.1004566210028886e-05,1.735159817351284e-05,9.484313779071219e-06,0.0,1.7351598173513947e-05,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_high,,2.0,-7.762557077626298e-05,-8.81278538812802e-05,-1.4837848504923868e-05,5.528790920493604e-05,-9.223744292237601e-05,8.219178082191983e-06,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,low,2.0,-0.004979908675798985,-0.0053249315068493175,-0.0033521201193194815,0.00042909345463275296,-0.005765662100456615,0.0008814611872146142,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,medium,2.0,-0.005052054794520459,-0.005317625570776261,-0.002917062070525729,0.0005475445638899229,-0.005694246575342456,0.0007532420091324235,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,high,2.0,-0.005011324200913111,-0.0053025570776255694,-0.0029167108190388006,8.699879777698482e-05,-0.005678356164383549,0.0007515981735159824,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,low,2.0,-0.00512474885844732,-0.005121643835616435,-0.0028390505477987786,0.0,-0.005121643835616439,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,medium,2.0,-0.0050946118721459524,-0.005091506849315063,-0.0028235664397622635,0.0,-0.0050915068493150705,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,high,2.0,-0.005096438356164218,-0.005090593607305934,-0.0028230446801740957,0.0,-0.005090593607305941,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,low,2.0,-0.010104657534246306,-0.010446575342465753,-0.00619117066711826,0.00042909345463275296,-0.010887305936073056,0.0008814611872146142,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,medium,2.0,-0.010146666666666412,-0.01040913242009132,-0.005740628510287993,0.0005475445638899229,-0.010785753424657527,0.0007532420091324235,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,high,2.0,-0.01010776255707733,-0.0103931506849315,-0.005739755499212897,8.699879777698482e-05,-0.01076894977168949,0.0007515981735159824,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,low,2.0,6.849315068494289e-05,5.936073059360504e-06,-0.00038517286011792993,-0.00018753455970036914,-4.8584474885847166e-05,0.0001090410958904095,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,medium,2.0,-3.65296803653159e-06,1.324200913241813e-05,4.988518867582281e-05,-6.90834504431992e-05,2.2831050228311333e-05,-1.9178082191781133e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,high,2.0,2.648401826483626e-05,4.3378995433790426e-05,6.536929671233759e-05,-6.90834504431992e-05,5.2968036529680294e-05,-1.9178082191781133e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,low,2.0,-2.9771689497756213e-05,-1.3242009132422576e-05,-9.682983486727919e-06,0.0004947620045246598,-1.8630136986301777e-05,1.077625570776522e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,medium,2.0,1.0958904109592548e-05,1.8264840182680153e-06,-9.331731999799865e-06,3.421623841172172e-05,-2.739726027395362e-06,9.132420091324116e-06,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,high,2.0,9.132420091326754e-06,2.7397260273975823e-06,-8.80997241163195e-06,3.421623841172172e-05,-1.8264840182646847e-06,9.132420091324116e-06,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,low,2.0,3.872146118718667e-05,-7.305936073062071e-06,-0.00039485584360465786,0.00030722744482429066,-6.721461187214895e-05,0.00011981735159817472,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,medium,2.0,7.305936073060959e-06,1.5068493150686147e-05,4.055345667602295e-05,-3.486721203147747e-05,2.0091324200915972e-05,-1.0045662100457014e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,balking,low_to_high,high,2.0,3.561643835616302e-05,4.611872146118801e-05,5.655932430070565e-05,-3.486721203147747e-05,5.114155251141561e-05,-1.0045662100457014e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.0,-7.214611872147447e-05,7.305936073057626e-06,0.0004350580487937528,0.00011845110925716996,7.141552511415849e-05,-0.00012821917808219062,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.0,4.073059360734876e-05,1.5068493150690589e-05,3.512514869280541e-07,-0.0004605457661129381,1.5890410958906416e-05,-1.6438356164411028e-06,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,2.0,-3.141552511412571e-05,2.2374429223748215e-05,0.00043540930028068074,-0.0003420946568557681,8.730593607306492e-05,-0.00012986301369863172,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.0,3.0136986301367853e-05,3.0136986301372294e-05,1.548410803651479e-05,0.0,3.013698630136896e-05,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.0,-1.826484018265795e-06,9.132420091295668e-07,5.217595881679138e-07,0.0,9.132420091306769e-07,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,2.0,2.831050228310206e-05,3.105022831050186e-05,1.60058676246827e-05,0.0,3.105022831049964e-05,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,2.0,-4.200913242010662e-05,3.7442922374429925e-05,0.0004505421568302676,0.00011845110925716996,0.00010155251141552746,-0.00012821917808219062,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,2.0,3.890410958908297e-05,1.5981735159820157e-05,8.730110750959679e-07,-0.0004605457661129381,1.6803652968037094e-05,-1.6438356164411028e-06,10
priority_weighted_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,2.0,-3.1050228310236515e-06,5.342465753425008e-05,0.0004514151679053635,-0.0003420946568557681,0.00011835616438356454,-0.00012986301369863172,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,low,2.5,0.02012584474885811,0.0205393607305936,0.015917032114966083,-0.001517620203999225,0.020988127853881277,-0.0008975342465753367,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,medium,2.5,0.01990703196347001,0.021188310502283113,0.017269772587442677,-0.0032593864634337367,0.02245077625570776,-0.002524931506849311,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_medium,high,2.5,0.019177351598173235,0.021476073059360723,0.02135156381072596,-0.004462695978402866,0.023906666666666666,-0.00486118721461187,10
average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,low,2.5,0.02031890410958861,0.020279634703196357,0.016155399910435346,0.0,0.020279634703196346,0.0,10
average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,medium,2.5,0.020043105022830524,0.020051141552511417,0.015762596950128414,0.0,0.020051141552511417,0.0,10
average_utilization,horizon_only_vs_baseline,noshow,medium_to_high,high,2.5,0.01925515981735107,0.019237077625570777,0.015009168156239506,0.0,0.01923707762557078,0.0,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_high,low,2.5,0.04044474885844672,0.04081899543378996,0.03207243202540143,-0.001517620203999225,0.04126776255707763,-0.0008975342465753367,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_high,medium,2.5,0.03995013698630053,0.04123945205479453,0.03303236953757109,-0.0032593864634337367,0.04250191780821917,-0.002524931506849311,10
average_utilization,horizon_only_vs_baseline,noshow,low_to_high,high,2.5,0.038432511415524305,0.0407131506849315,0.036360731966965466,-0.004462695978402866,0.04314374429223745,-0.00486118721461187,10
average_utilization,horizon_only_vs_baseline,balking,low_to_medium,low,2.5,0.00022831050228318216,0.0017457534246575277,0.003847697966417126,-0.003353832462828414,0.003386666666666672,-0.0032818264840182654,10
average_utilization,horizon_only_vs_baseline,balking,low_to_medium,medium,2.5,9.4977168950816e-06,0.0023947031963470434,0.00520043843889372,-0.005095598722262926,0.00484931506849315,-0.00490922374429224,10
average_utilization,horizon_only_vs_baseline,balking,low_to_medium,high,2.5,-0.0002663013698630068,0.0021662100456621034,0.004807635478586788,-0.005095598722262926,0.004620821917808222,-0.00490922374429224,10
average_utilization,horizon_only_vs_baseline,balking,medium_to_high,low,2.5,-3.9269406392735686e-05,0.0014819178082191864,0.0009569572155174299,-0.003653070394076379,0.002790319634703193,-0.0026168036529680356,10
average_utilization,horizon_only_vs_baseline,balking,medium_to_high,medium,2.5,-0.000768949771689511,0.001769680365296796,0.005038748438800711,-0.004856379909045508,0.004246210045662101,-0.004953059360730595,10
average_utilization,horizon_only_vs_baseline,balking,medium_to_high,high,2.5,-0.0015568949771689645,0.0009556164383561572,0.004285319644911802,-0.004856379909045508,0.003432146118721466,-0.004953059360730595,10
average_utilization,horizon_only_vs_baseline,balking,low_to_high,low,2.5,0.00018904109589044647,0.0032276712328767145,0.0048046551819345565,-0.0070069028569047925,0.0061769863013698655,-0.005898630136986301,10
average_utilization,horizon_only_vs_baseline,balking,low_to_high,medium,2.5,-0.0007594520547944295,0.00416438356164384,0.01023918687769443,-0.009951978631308433,0.009095525114155251,-0.009862283105022834,10
average_utilization,horizon_only_vs_baseline,balking,low_to_high,high,2.5,-0.001823196347031971,0.003121826484018261,0.00909295512349859,-0.009951978631308433,0.008052968036529686,-0.009862283105022834,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,2.5,-0.00021881278538810056,0.0006489497716895154,0.0013527404724765929,-0.001741766259434512,0.0014626484018264788,-0.0016273972602739745,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,2.5,-0.0007296803652967754,0.0002877625570776099,0.004081791223283281,-0.001203309514969129,0.0014558904109589074,-0.0023362557077625584,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,2.5,-0.0009484931506848759,0.0009367123287671253,0.0054345316957598745,-0.002945075774403641,0.002918538812785386,-0.003963652968036533,10
average_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,2.5,-0.0002757990867580884,-0.0002284931506849397,-0.0003928029603069316,0.0,-0.000228493150684929,0.0,10
average_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,2.5,-0.0007879452054794534,-0.0008140639269406391,-0.0007534287938889095,0.0,-0.000814063926940635,0.0,10
average_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,2.5,-0.0010637442922375418,-0.0010425570776255787,-0.001146231754195841,0.0,-0.001042557077625564,0.0,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,2.5,-0.000494611872146189,0.00042045662100457566,0.0009599375121696612,-0.001741766259434512,0.0012341552511415496,-0.0016273972602739745,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,2.5,-0.0015176255707762287,-0.0005263013698630293,0.0033283624293943713,-0.001203309514969129,0.0006418264840182721,-0.0023362557077625584,10
average_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,2.5,-0.0020122374429224175,-0.00010584474885845345,0.004288299941564032,-0.002945075774403641,0.001875981735159822,-0.003963652968036533,10
average_utilization,reservation_only_vs_baseline,noshow,low_to_medium,low,2.5,0.008215342465753343,0.050117442922374425,0.15962870870748122,-0.044777037270885174,0.09215105022831052,-0.08406721461187215,10
average_utilization,reservation_only_vs_baseline,noshow,low_to_medium,medium,2.5,0.008619178082191823,0.06808118721461189,0.16015398603484016,-0.07574074869950116,0.12751397260273972,-0.11886557077625573,10
average_utilization,reservation_only_vs_baseline,noshow,low_to_medium,high,2.5,0.008312328767123286,0.03864283105022831,0.14938333965336154,-0.018011351607491812,0.06892529680365297,-0.06056493150684933,10
