seed,step_index,gap_index,within_step,post_gap,class_1_low,class_1_high,class_2_low,class_2_high,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,booked_slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
31,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18296,9626,7302,16928,1368,5070,711,3832,9.141803448992313,9.778000945179585,0.2094446873633581,0.32808219178082193,0.3889554794520548,0.4313563327032136,87999.0,165522.0
31,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18033,15671,1044,16715,1318,8540,1214,5887,9.573415863697274,9.7517200119653,0.326457050962125,0.5040239726027397,0.6079623287671233,0.06245886927909064,150025.0,163000.0
32,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18061,9594,7248,16842,1219,5036,699,3846,9.125495101104857,9.752285951787199,0.21294501965561155,0.3292808219178082,0.3891267123287671,0.4303526897043107,87550.0,164248.0
32,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18173,15882,1016,16898,1275,8753,1156,5956,9.57467573353482,9.748135874067938,0.32773895339239534,0.5099315068493151,0.6089041095890411,0.060125458634157886,152065.0,164724.0
33,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18241,9619,7229,16848,1393,5017,720,3869,9.156461170599854,9.756232193732194,0.2121045995285346,0.33125,0.39289383561643837,0.42907169990503324,88076.0,164373.0
33,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18232,15758,1078,16836,1396,8684,1123,5933,9.552290899860388,9.740971727251129,0.32541684949539273,0.5079623287671233,0.6041095890410959,0.06402946067949632,150525.0,163999.0
34,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18287,9680,7281,16961,1326,5096,632,3938,9.050206611570248,9.657154648900418,0.2153442336085744,0.33715753424657535,0.3912671232876712,0.42927893402511647,87606.0,163795.0
34,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18205,15793,1079,16872,1333,8683,1171,5905,9.585829164819858,9.763454243717401,0.32436143916506455,0.5055650684931506,0.6058219178082191,0.06395211000474159,151389.0,164729.0
35,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18228,9646,7366,17012,1216,5060,670,3905,9.078270785817956,9.710968727956736,0.2142308536317753,0.3343321917808219,0.3916952054794521,0.4329884787209029,87569.0,165203.0
35,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18125,15873,1024,16897,1228,8786,1123,5953,9.55030555030555,9.72628277208972,0.32844137931034484,0.5096746575342466,0.6058219178082191,0.06060247381191928,151592.0,164345.0
36,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18110,9585,7271,16856,1254,5143,673,3755,9.139384454877412,9.77859515899383,0.20734400883489784,0.3214897260273973,0.3791095890410959,0.43135975320360703,87601.0,164828.0
36,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18452,16049,1141,17190,1262,8808,1196,6026,9.483643840737741,9.680977312390924,0.326577064816822,0.5159246575342465,0.6183219178082192,0.06637579988365329,152203.0,166416.0
37,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18346,9722,7346,17068,1278,5173,654,3884,9.17537543715285,9.749414108272791,0.2117082742832225,0.3325342465753425,0.38852739726027397,0.4303960628075932,89203.0,166403.0
37,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18212,15884,1135,17019,1193,8758,1111,5993,9.48212037270209,9.679240848463483,0.32906874588183616,0.5130993150684932,0.6082191780821918,0.06669016981021211,150614.0,164731.0
38,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18305,9723,7262,16985,1320,5141,687,3883,9.18029414789674,9.784633500147189,0.21212783392515705,0.3324486301369863,0.3912671232876712,0.4275537238740065,89260.0,166192.0
38,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18292,15847,1097,16944,1348,8771,1099,5959,9.519656717359753,9.711107176581681,0.3257708287776077,0.5101883561643835,0.6042808219178082,0.06474268177525967,150858.0,164545.0
39,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18319,9734,7264,16998,1321,5130,716,3877,9.122046435175672,9.739616425461818,0.21163818985752497,0.33193493150684933,0.39323630136986304,0.42734439345805386,88794.0,165554.0
39,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18247,15873,1007,16880,1367,8800,1146,5904,9.576891576891576,9.747037914691942,0.3235600372664,0.5054794520547945,0.603595890410959,0.0596563981042654,152014.0,164530.0
40,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18379,9712,7185,16897,1482,5160,653,3892,9.12829489291598,9.747233236669231,0.21176342564883835,0.33321917808219176,0.3891267123287671,0.4252234124400781,88654.0,164699.0
40,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18264,15698,1066,16764,1500,8576,1177,5920,9.580838323353293,9.764793605344787,0.3241349102058695,0.5068493150684932,0.6076198630136986,0.06358864232879981,150400.0,163697.0
41,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18526,9954,7335,17289,1237,5359,677,3905,9.096242716495881,9.690901729423333,0.21078484292345892,0.3343321917808219,0.3922945205479452,0.4242581988547631,90544.0,167546.0
41,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18031,15825,967,16792,1239,8722,1170,5911,9.499905213270143,9.670855169128156,0.3278243025899839,0.5060787671232877,0.60625,0.0575869461648404,150336.0,162393.0
42,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18174,9695,7067,16762,1412,5162,692,3828,9.123465703971119,9.739887841546356,0.2106305711455926,0.32773972602739726,0.386986301369863,0.421608399952273,88452.0,163260.0
42,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18233,15667,1058,16725,1508,8514,1206,5923,9.605540307653028,9.784753363228699,0.3248505457138156,0.5071061643835616,0.6103595890410959,0.06325859491778774,150490.0,163650.0
43,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18495,9874,7308,17182,1313,5230,740,3893,9.164978732023496,9.761960190897451,0.21048932143822655,0.33330479452054795,0.3966609589041096,0.425328832499127,90495.0,167730.0
43,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,17918,15610,1048,16658,1260,8580,1167,5839,9.541127482383088,9.724516748709329,0.32587342337314434,0.49991438356164386,0.5998287671232877,0.06291271461159803,148937.0,161991.0
44,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18388,9755,7283,17038,1350,5137,659,3946,8.983700666324962,9.66181476699143,0.2145964759625843,0.33784246575342464,0.394263698630137,0.42745627421058807,87636.0,164618.0
44,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18339,15972,1098,17070,1269,8920,1176,5860,9.559040821437515,9.747100175746924,0.3195375974698729,0.5017123287671232,0.6023972602739726,0.06432337434094904,152677.0,166383.0
45,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18239,9714,7268,16982,1257,5145,714,3846,9.12734198064649,9.726298433635614,0.21086682383902627,0.3292808219178082,0.3904109589041096,0.4279825697797668,88663.0,165172.0
45,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18150,15885,1020,16905,1245,8764,1116,5985,9.561913755114889,9.736823425022182,0.32975206611570246,0.5124143835616438,0.6079623287671233,0.06033717834960071,151891.0,164601.0
46,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18337,9724,7185,16909,1428,5144,683,3890,9.148704236939531,9.750961026672186,0.21213939030375742,0.3330479452054795,0.39152397260273974,0.4249216393636525,88962.0,164879.0
46,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18380,15881,1023,16904,1476,8754,1168,5939,9.561992317864114,9.73615712257454,0.3231229597388466,0.5084760273972603,0.6084760273972603,0.060518220539517276,151854.0,164580.0
47,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18045,9574,7119,16693,1352,5158,677,3726,9.15489868393566,9.724195770682321,0.20648379052369079,0.3190068493150685,0.37696917808219177,0.42646618343018033,87649.0,162326.0
47,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18414,15976,1098,17074,1340,8721,1167,6070,9.492926890335504,9.68103549256179,0.3296404909308135,0.5196917808219178,0.6196061643835616,0.06430830502518449,151659.0,165294.0
48,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18283,9761,7232,16993,1290,5162,701,3889,9.151726257555579,9.725298652386277,0.21271126182792757,0.3329623287671233,0.3929794520547945,0.42558700641440594,89330.0,165262.0
48,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18002,15736,1011,16747,1255,8666,1146,5899,9.564120488052872,9.738460619812503,0.32768581268747915,0.5050513698630137,0.603167808219178,0.06036902131725085,150501.0,163090.0
49,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18134,9695,7205,16900,1234,5161,642,3882,9.028261990716864,9.607633136094675,0.21407301202161685,0.33236301369863014,0.3873287671232877,0.42633136094674556,87529.0,162369.0
49,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18351,15975,1128,17103,1248,8813,1166,5971,9.518372456964006,9.71408524820207,0.32537736363140973,0.5112157534246575,0.6110445205479452,0.06595334151903175,152056.0,166140.0
50,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18349,9727,7386,17113,1236,5173,691,3853,9.157499742983449,9.777245369017706,0.20998419532399587,0.32988013698630136,0.38904109589041097,0.43160170630514816,89075.0,167318.0
50,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18144,15822,1094,16916,1228,8682,1159,5961,9.512008595626343,9.70057933317569,0.32853835978835977,0.5103595890410959,0.6095890410958904,0.0646724994088437,150499.0,164095.0
51,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18209,9552,7113,16665,1544,5062,690,3785,9.230422948073702,9.832403240324032,0.2078642429567796,0.3240582191780822,0.3831335616438356,0.42682268226822684,88169.0,163857.0
51,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18564,15934,1017,16951,1613,8725,1143,6043,9.545249152755115,9.721432363872339,0.3255225166989873,0.5173801369863014,0.6152397260273973,0.05999646038581795,152094.0,164788.0
52,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18096,9525,7088,16613,1483,5059,709,3744,9.231286089238845,9.82068259796545,0.20689655172413793,0.32054794520547947,0.38125,0.42665382531752244,87928.0,163151.0
52,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18573,15930,1093,17023,1550,8714,1153,6044,9.548085373509103,9.734183163954649,0.32541861842459485,0.5174657534246575,0.616181506849315,0.06420724901603712,152101.0,165705.0
53,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18318,9696,7276,16972,1346,5134,758,3784,9.150061881188119,9.766851284468537,0.20657276995305165,0.323972602739726,0.38886986301369864,0.42870610417157673,88719.0,165763.0
53,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18252,15815,1103,16918,1334,8686,1171,5948,9.541068605754031,9.7312921149072,0.32588209511286437,0.5092465753424658,0.6095034246575343,0.06519683177680577,150892.0,164634.0
54,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18069,9490,7285,16775,1294,5028,700,3752,9.151527924130663,9.775260804769001,0.20764845868614754,0.32123287671232875,0.38116438356164384,0.4342771982116244,86848.0,163980.0
54,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18370,16064,1045,17109,1261,8861,1160,6025,9.546875,9.72207610029809,0.32798040283070223,0.5158390410958904,0.615154109589041,0.06107896428780174,153361.0,166335.0
55,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18320,9760,7332,17092,1228,5193,648,3905,9.045799180327869,9.673648490521881,0.21315502183406113,0.3343321917808219,0.38981164383561645,0.42897261876901477,88287.0,165342.0
55,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18317,15980,1068,17048,1269,8861,1120,5980,9.561389236545683,9.744838104176443,0.32647267565649396,0.511986301369863,0.6078767123287672,0.06264664476771468,152791.0,166130.0
56,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18176,9692,7051,16743,1433,5119,685,3877,9.155901774659513,9.718270321925582,0.21330325704225353,0.33193493150684933,0.39058219178082193,0.4211312190169026,88739.0,162713.0
56,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18405,15910,1113,17023,1382,8803,1153,5929,9.522250157133879,9.710509310932268,0.3221407226297202,0.5076198630136987,0.6063356164383562,0.0653821300593315,151499.0,165302.0
57,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18363,9823,7248,17071,1292,5274,708,3834,9.142624452814822,9.750453986292543,0.20878941349452704,0.32825342465753427,0.38886986301369864,0.42457969656142,89808.0,166450.0
57,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18167,15817,1095,16912,1255,8683,1198,5915,9.542960106214831,9.7293637653737,0.32559035614025433,0.5064212328767124,0.6089897260273973,0.0647469252601703,150941.0,164543.0
58,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18101,9634,7004,16638,1463,5115,694,3816,9.095183724309736,9.703690347397524,0.21081708192917517,0.3267123287671233,0.3861301369863014,0.4209640581800697,87623.0,161450.0
58,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18455,15913,1077,16990,1465,8754,1171,5967,9.592408722428203,9.770982931135963,0.32332701164995936,0.5108732876712329,0.6111301369863014,0.06339022954679223,152644.0,166009.0
59,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18155,9680,7241,16921,1234,5146,691,3833,9.11012396694215,9.69865847172153,0.21112641145689892,0.32816780821917807,0.3873287671232877,0.42792979138348797,88186.0,164111.0
59,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18330,16011,1082,17093,1237,8870,1102,6020,9.494097807757168,9.681741063593284,0.32842334969994547,0.5154109589041096,0.6097602739726027,0.06330076639560053,152010.0,165490.0
60,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18218,9799,7054,16853,1365,5204,696,3888,9.169200938871313,9.722541980656263,0.21341530354594357,0.33287671232876714,0.39246575342465756,0.41856049368065035,89849.0,163854.0
60,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18199,15781,1042,16823,1376,8696,1142,5920,9.568214942018884,9.750579563692563,0.32529259849442277,0.5068493150684932,0.6046232876712329,0.06193901206681329,150996.0,164034.0
61,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18241,9589,7474,17063,1178,5037,707,3822,9.083324642819898,9.689503604289984,0.20952798640425416,0.32722602739726026,0.3877568493150685,0.4380237941745297,87100.0,165332.0
61,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18140,15905,1046,16951,1189,8757,1204,5927,9.556428795976109,9.734469942776238,0.3267364939360529,0.5074486301369863,0.6105308219178082,0.061707273907144124,151995.0,165009.0
62,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18138,9665,7265,16930,1208,5116,686,3857,9.156958096223487,9.75304193738925,0.21264748042783108,0.33022260273972603,0.3889554794520548,0.42911990549320733,88502.0,165119.0
62,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18115,15807,1093,16900,1215,8681,1122,5981,9.51685961915607,9.704674556213018,0.33016836875517525,0.5120719178082191,0.6081335616438356,0.06467455621301775,150433.0,164009.0
63,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18102,9637,7097,16734,1368,5031,692,3896,9.125453979454187,9.743695470299988,0.2152248370345818,0.33356164383561643,0.3928082191780822,0.4241066092984343,87942.0,163051.0
63,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18346,15853,1104,16957,1389,8772,1162,5903,9.545385731407304,9.73521259656779,0.32175951161016025,0.5053938356164384,0.6048801369863014,0.06510585598867724,151323.0,165080.0
64,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18193,9815,7194,17009,1184,5224,663,3915,9.111767702496179,9.678581927215005,0.2151926565162425,0.3351883561643836,0.39195205479452055,0.4229525545299547,89432.0,164623.0
64,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18180,15956,1038,16994,1186,8874,1105,5955,9.520180496365004,9.696657643874309,0.32755775577557755,0.509845890410959,0.6044520547945206,0.06108038131105096,151904.0,164785.0
65,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18476,9757,7288,17045,1431,5140,716,3892,9.08588705544737,9.70695218539161,0.21065165620264126,0.33321917808219176,0.39452054794520547,0.42757406864183045,88651.0,165455.0
65,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18272,15757,1056,16813,1459,8666,1179,5890,9.548264263501936,9.730387200380658,0.32235113835376533,0.5042808219178082,0.6052226027397261,0.06280854100993279,150452.0,163597.0
66,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18055,9619,7278,16897,1158,5084,669,3855,9.12527289739058,9.75841865419897,0.21351426197729162,0.3300513698630137,0.3873287671232877,0.4307273480499497,87776.0,164888.0
66,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18064,15774,1133,16907,1157,8622,1143,5980,9.530303030303031,9.72632637369137,0.33104517271922057,0.511986301369863,0.6098458904109589,0.06701366297983084,150331.0,164443.0
67,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18328,9684,7169,16853,1475,5172,680,3812,9.173585295332508,9.747226013172728,0.20798777826276735,0.32636986301369864,0.3845890410958904,0.42538420459265414,88837.0,164270.0
67,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18300,15863,1080,16943,1357,8675,1227,5940,9.53350564206014,9.720061382281768,0.32459016393442625,0.5085616438356164,0.6136130136986301,0.06374313875936966,151230.0,164687.0
68,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18493,9938,7171,17109,1384,5314,706,3899,9.193902193600321,9.786369746916828,0.21083653274211864,0.33381849315068496,0.394263698630137,0.41913612718452276,91369.0,167435.0
68,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18285,15773,1081,16854,1431,8710,1110,5938,9.540797565459963,9.729678414619675,0.32474706043204815,0.5083904109589041,0.6034246575342466,0.06413907677702622,150487.0,163984.0
69,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18299,9627,7176,16803,1496,5100,685,3830,9.115196842214605,9.692019282271023,0.20930105470244276,0.3279109589041096,0.3865582191780822,0.42706659525084806,87752.0,162855.0
69,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18440,15896,1058,16954,1486,8731,1152,5989,9.55881982888777,9.74177185324997,0.32478308026030367,0.5127568493150685,0.6113869863013699,0.06240415241241005,151947.0,165162.0
70,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18066,9705,7285,16990,1076,5212,643,3839,9.146316331787737,9.733078281341966,0.21249861618509908,0.3286815068493151,0.38373287671232875,0.4287816362566215,88765.0,165365.0
70,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18069,15910,1060,16970,1099,8728,1197,5973,9.498240100565681,9.683146729522687,0.3305661630416736,0.5113869863013699,0.6138698630136986,0.06246317030053035,151117.0,164323.0
71,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18175,9784,7026,16810,1365,5121,672,3982,9.116618969746526,9.69678762641285,0.21909215955983494,0.34092465753424656,0.39845890410958906,0.417965496728138,89197.0,163003.0
71,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18267,15775,1064,16839,1428,8759,1164,5827,9.570522979397781,9.753370152621889,0.318990529369902,0.49888698630136985,0.5985445205479452,0.06318665003860087,150975.0,164237.0
72,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18135,9689,7289,16978,1157,5219,633,3823,9.100732789761585,9.690658499234303,0.21080783016266888,0.32731164383561645,0.3815068493150685,0.4293202968547532,88177.0,164528.0
72,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18081,15864,1088,16952,1129,8653,1156,6037,9.513741805345436,9.700566304860784,0.3338864000884907,0.5168664383561644,0.6158390410958904,0.06418121755545068,150926.0,164444.0
73,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18541,9840,7286,17126,1415,5283,673,3867,9.153861788617887,9.729066915800537,0.2085648023299714,0.33107876712328765,0.3886986301369863,0.4254350110942427,90074.0,166620.0
73,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18394,15897,1034,16931,1463,8749,1190,5936,9.54091967037806,9.719095150906622,0.32271392845493097,0.5082191780821917,0.6101027397260274,0.0610714074774083,151672.0,164554.0
74,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18111,9593,7207,16800,1311,5008,698,3873,9.151151881580319,9.744047619047619,0.21384793771740931,0.33159246575342466,0.3913527397260274,0.4289880952380952,87787.0,163700.0
74,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18330,15869,1106,16975,1355,8757,1227,5862,9.567836662675656,9.75540500736377,0.3198036006546645,0.5018835616438356,0.6069349315068493,0.06515463917525773,151832.0,165598.0
75,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,17985,9564,7247,16811,1174,5127,695,3729,9.137390213299874,9.712866575456546,0.20733944954128442,0.319263698630137,0.37876712328767126,0.43108678841234904,87390.0,163283.0
75,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18315,16073,1101,17174,1141,8818,1142,6079,9.525601941143533,9.709153371375335,0.3319137319137319,0.5204623287671233,0.618236301369863,0.06410853615931059,153105.0,166745.0
76,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18084,9768,7082,16850,1234,5184,675,3897,9.187448812448812,9.770682492581603,0.2154943596549436,0.3336472602739726,0.39143835616438355,0.4202967359050445,89743.0,164636.0
76,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18061,15767,1066,16833,1228,8682,1110,5951,9.537705333925286,9.722925206439731,0.3294944908919772,0.5095034246575343,0.6045376712328767,0.0633279866928058,150381.0,163666.0
77,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18204,9582,7126,16708,1496,5057,698,3814,9.205593821749114,9.782678956188652,0.20951439244122172,0.32654109589041097,0.3863013698630137,0.4265022743595882,88208.0,163449.0
77,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18277,15810,1013,16823,1454,8650,1162,5982,9.550411132194814,9.730071925340308,0.3272966022870274,0.5121575342465754,0.6116438356164383,0.06021518159662367,150992.0,163689.0
78,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18310,9718,7223,16941,1369,5166,713,3829,9.114529738629347,9.72014639041379,0.2091206990715456,0.3278253424657534,0.38886986301369864,0.4263620801605572,88575.0,164669.0
78,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18250,15879,1056,16935,1315,8739,1148,5975,9.523269727312803,9.705580159433127,0.3273972602739726,0.5115582191780822,0.6098458904109589,0.06235606731620903,151220.0,164364.0
79,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18274,9770,7192,16962,1312,5154,702,3903,9.126816786079836,9.743426482726093,0.2135821385575134,0.3341609589041096,0.394263698630137,0.42400660299492987,89169.0,165268.0
79,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18235,15811,1070,16881,1354,8722,1152,5911,9.545316551767757,9.72892601149221,0.3241568412393748,0.5060787671232877,0.604708904109589,0.06338487056454002,150921.0,164234.0
80,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18433,9742,7219,16961,1472,5139,713,3874,9.203038390474235,9.753375390601969,0.21016654912385396,0.3316780821917808,0.39272260273972603,0.42562348918106246,89656.0,165427.0
80,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18094,15679,1027,16706,1388,8584,1135,5937,9.5705083232349,9.748413743565186,0.328119818724439,0.508304794520548,0.6054794520547945,0.06147491919070992,150056.0,162857.0
81,2,4,0.2,0.4,0.3,0.5,0.0,0.1,1,18343,9849,7217,17066,1277,5216,657,3960,9.089958371408265,9.707488573772412,0.21588616911083247,0.339041095890411,0.39529109589041095,0.4228876127973749,89527.0,165668.0
81,2,4,0.2,0.4,0.3,0.5,0.0,0.1,2,18122,15816,1054,16870,1252,8767,1113,5919,9.523330804248863,9.704267931238885,0.3266195784129787,0.506763698630137,0.602054794520548,0.06247777119146414,150621.0,163711.0
